THese	THese	d	THese	these	0
this	this	d	this	this	0
Example	Example	n1	Example	example	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
always	always	av	always	always	0
carrying	carrying	vvg	carrying	carry	0
this	this	d	this	this	0
Essay	Essay	n1	Essay	essay	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Pocket	Pocket	n1	Pocket	pocket	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
Re-mind	Re-mind	n1	Remind	remind	0
me	me	pno11	me	i	0
daily	daily	j	daily	daily	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Pattern	Pattern	n1	Pattern	pattern	0
you	you	pn22	you	you	0
set	set	vvd	set	set	0
me	me	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Memento	Memento	n1	Memento	memento	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
see	see	vvi	see	see	0
thee	thee	pno21	thee	thou	0
again	again	av	again	again	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
can't	can't	vmb|pn31	can't	can|it	0
but	but	p-acp	but	but	0
passionately	passionately	av-j	passionately	passionate	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
sire	sire	n1	sire	sire	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
enjoy'd	enjoy'd	vvd	enjoyed	enjoy	0
both	both	d	both	both	0
Worlds	Worlds	n2	World's	world	0
in	in	p-acp	in	in	0
Dear	Dear	j-jn	Dear	dear	0
Eliza	Eliza	np1	Eliza	Eliza	0
;	;	;	;	;	0
and	and	cc	and	and	0
were	were	vbdr	were	be	0
I	I	pns11	I	i	0
to	to	pc-acp	to	to	0
wed	wed	vvi	wed	wed	0
again	again	av	again	again	0
(	(	(	(	(	0
and	and	cc	and	and	0
this	this	d	this	this	0
I	I	pns11	I	i	0
speak	speak	vvb	speak	speak	0
after	after	p-acp	after	after	0
Ten	Ten	crd	Ten	ten	0
Years	Years	n2	Years	year	0
Tryal	Tryal	n1	Trial	trial	0
)	)	)	)	)	0
I'd	I'd	pns11|vmd	I'ld	I|will	0
preferr	preferr	vvi	prefer	prefer	0
thy	thy	po21	thy	thy	0
self	self	n1	self	self	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Richest	Richest	js	Richest	rich	0
Nymph	Nymph	n1	Nymph	nymph	0
(	(	(	(	(	0
God	God	np1	God	God	0
saw	saw	vvd	saw	see	0
thee	thee	pno21	thee	thou	0
mostThis	mostThis	np1	mostThis	mostThis	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
Posie	Posie	n1	Posy	posy	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Wedding	Wedding	n1	Wedding	wedding	0
Ring	Ring	n1	Ring	ring	0
.	.	.	.	.	0
fit	fit	j	fit	fit	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
)	)	)	)	)	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
cou'd	cou'd	vmd	could	can	0
not	not	xx	not	not	0
find	find	vvi	find	find	0
such	such	d	such	such	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
had	had	vhd	had	have	0
I	I	pns11	I	i	0
a	a	dt	a	a	0
thousand	thousand	crd	thousand	thousand	0
Advisers	Advisers	n2	Advisers	adviser	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
ny	ny	av	nigh	nigh	0
Worlds	Worlds	ng1	World's	world	0
to	to	pc-acp	to	to	0
range	range	vvi	range	range	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
please	please	vvi	please	please	0
my	my	po11	my	my	0
Eye	Eye	n1	Eye	eye	0
and	and	cc	and	and	0
Fancy	Fancy	n1	Fancy	fancy	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
you	you	pn22	you	you	0
find	find	vvb	find	find	0
(	(	(	(	(	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
Saints	Saints	n2	Saints	saint	0
above	above	a-acp	above	above	0
know	know	vvb	know	know	0
what's	what's	q-crq|vbz	what's	what|be	0
done	done	vdn	done	do	0
below	below	a-acp	below	below	0
)	)	)	)	)	0
how	how	q-crq	how	how	0
constant	constant	j	constant	constant	0
my	my	po11	my	my	0
Love	Love	n1	Love	love	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
even	even	av	even	even	0
in	in	p-acp	in	in	0
Death	Death	n1	Death	death	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
die	die	vvi	die	die	0
but	but	p-acp	but	but	0
half	half	j-jn	half	half	0
,	,	,	,	,	0
whilst	whilst	cs	while	while	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
preserved	preserved	vvn	preserved	preserve	0
.	.	.	.	.	1
And	And	cc	And	and	0
tho	tho	av	though	tho	0
you're	you're	pn22|vbr	you're	you|be	0
gone	gone	vvn	gone	go	0
to	to	p-acp	to	to	0
Heaven	Heaven	n1	Heaven	heaven	0
before	before	p-acp	before	before	0
me	me	pno11	me	i	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
speedily	speedily	av-j	speedily	speedy	0
follow	follow	vvi	follow	follow	0
after	after	a-acp	after	after	0
Thither	Thither	av	Thither	thither	0
,	,	,	,	,	0
Eliza	Eliza	np1	Eliza	Eliza	0
,	,	,	,	,	0
will	will	vmb	will	will	0
my	my	po11	my	my	0
Soul	Soul	n1	Soul	soul	0
pursue	pursue	vvi	pursue	pursue	0
,	,	,	,	,	0
When	When	c-crq	When	when	0
I	I	pns11	I	i	0
like	like	vvb	like	like	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
bid	bid	vvn	bid	bid	0
the	the	dt	the	the	0
World	World	n1	World	world	0
adieu	adieu	uh-n	adieu	adieu	0
:	:	:	:	:	0
There	There	a-acp	There	there	0
,	,	,	,	,	0
if	if	cs	if	if	0
my	my	po11	my	my	0
Innocence	Innocence	n1	Innocence	innocence	0
I	I	pns11	I	i	0
still	still	av	still	still	0
retain	retain	vvi	retain	retain	0
,	,	,	,	,	0
My	My	po11	My	my	0
Dear	Dear	j-jn	Dear	dear	0
Eliza	Eliza	np1	Eliza	Eliza	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
Clasp	Clasp	vvb	Clasp	clasp	0
again	again	av	again	again	0
.	.	.	.	.	1
And	And	cc	And	and	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
Death	Death	n1	Death	death	0
shall	shall	vmb	shall	shall	0
stop	stop	vvi	stop	stop	0
her	her	po31	her	her	0
Pious	Pious	j	Pious	pious	0
Race	Race	n1	Raze	race	0
,	,	,	,	,	0
With	With	p-acp	With	with	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
Charming	Charming	vvg	Charming	charm	0
and	and	cc	and	and	0
Angelick	Angelick	np1	Angelick	Angelick	0
Face	Face	n1	Face	face	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
behold	behold	vvi	behold	behold	0
theWitness	theWitness	n1	theWitness	thewitness	0
Her	Her	po31	Her	her	0
Ingenious	Ingenious	j	Ingenious	ingenious	0
Answers	Answers	n2	Answers	answer	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Letters	Letters	n2	Letters	letter	0
I	I	pns11	I	i	0
sent	sent	vvd	sent	send	0
Her	Her	pno31	Her	she	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
Miseries	Miseries	ng1	Misery's	misery	0
of	of	pp-f	of	of	0
Humane	Humane	j	Humane	humane	0
Life	Life	n1	Life	life	0
.	.	.	.	.	1
Matchless	Matchless	j	Matchless	matchless	0
Daphnes	Daphnes	npg1	Daphnes	Daphne	0
Face	Face	n1	Face	face	0
:	:	:	:	:	0
(	(	(	(	(	0
And	And	cc	And	and	0
when	when	c-crq	when	when	0
,	,	,	,	,	0
dear	dear	j-jn	dear	dear	0
Friend	Friend	n1	Friend	friend	0
,	,	,	,	,	0
so	so	av	so	so	0
near	near	av-j	near	near	0
to	to	p-acp	to	to	0
Bliss	Bliss	n1	Bliss	bliss	0
you	you	pn22	you	you	0
be	be	vbb	be	be	0
,	,	,	,	,	0
Remember	Remember	vvb	Remember	remember	0
Cloris	Cloris	np1	Cloris	Cloris	0
,	,	,	,	,	0
and	and	cc	and	and	0
remember	remember	vvb	remember	remember	0
me	me	pno11	me	i	0
.	.	.	.	.	0
)	)	)	)	)	1
But	But	p-acp	But	but	0
cou'd	cou'd	vmd	could	can	0
the	the	dt	the	the	0
Fair	Fair	j	Fair	fair	0
Eliza	Eliza	np1	Eliza	Eliza	0
see	see	vvi	see	see	0
me	me	pno11	me	i	0
mourn	mourn	vvi	mourn	mourn	0
,	,	,	,	,	0
From	From	p-acp	From	from	0
that	that	cst	that	that	0
Bless'd	Bless'd	j-vvn	Blessed	bless	0
Place	Place	n1	Place	place	0
she	she	pns31	she	she	0
wou'd	wou'd	vmd	would	will	0
perhaps	perhaps	av	perhaps	perhaps	0
return	return	vvi	return	return	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
vain	vain	j	vain	vain	0
,	,	,	,	,	0
alas	alas	uh	alas	alas	0
!	!	!	!	!	0
are	are	vbr	are	be	0
my	my	po11	my	my	0
Complaints	Complaints	n2	Complaints	complaint	0
,	,	,	,	,	0
thou'rt	thou'rt	pns21|vb2r	thou'rt	thou|be	0
gone	gone	vvn	gone	go	0
,	,	,	,	,	0
And	And	cc	And	and	0
left	left	vvd	left	leave	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Desert	Desert	j	Desert	desert	0
World	World	n1	World	world	0
Alone	Alone	av-j	Alone	alone	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
ah	ah	uh	ah	ah	0
!	!	!	!	!	0
deprived	deprived	vvn	deprived	deprive	0
my	my	po11	my	my	0
dearest	dearest	js-jn	dearest	dear	0
Life	Life	n1	Life	life	0
of	of	pp-f	of	of	0
Thee	Thee	pno21	Thee	thou	0
;	;	;	;	;	0
The	The	dt	The	the	0
World	World	n1	World	world	0
is	is	vbz	is	be	0
all	all	d	all	all	0
a	a	dt	a	a	0
Hermitage	Hermitage	n1	Hermitage	hermitage	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
ev'ry	ev'ry	d	every	every	0
thing	thing	n1	thing	thing	0
a	a	dt	a	a	0
sadder	sadder	jc	sadder	sad	0
Look	Look	n1	Look	look	0
put	put	vvn	put	put	0
on	on	p-acp	on	on	0
;	;	;	;	;	0
Eliza's	Eliza's	npg1	Eliza's	Eliza	0
Dead	Dead	j	Dead	dead	0
,	,	,	,	,	0
the	the	dt	the	the	0
lov'd	lov'd	vvd	loved	love	0
Eliza's	Eliza's	npg1	Eliza's	Eliza	0
gone	gone	vvn	gone	go	0
.	.	.	.	.	1
Philomelas	Philomelas	npg1	Philomelas	philomelas	0
Poems	Poems	n2	Poems	poem	0
.	.	.	.	.	0
p.	p.	n1	p.	p.	0
53.	53.	crd	53.	53.	1
What	What	q-crq	What	what	0
a	a	dt	a	a	0
melancholly	melancholly	j-jn	melancholy	melancholy	0
thing	thing	n1	thing	thing	0
does	does	vdz	does	do	0
the	the	dt	the	the	0
World	World	n1	World	world	0
now	now	av	now	now	0
appear	appear	vvi	appear	appear	0
?	?	?	?	?	1
However	However	c-acp	However	however	0
,	,	,	,	,	0
Eliza	Eliza	np1	Eliza	Eliza	0
,	,	,	,	,	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
retire	retire	vvi	retire	retire	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
and	and	cc	and	and	0
my	my	po11	my	my	0
own	own	d	own	own	0
Heart	Heart	n1	Heart	heart	0
,	,	,	,	,	0
whence	whence	c-crq	whence	whence	0
no	no	dx	no	no	0
Malice	Malice	n1	Malice	malice	0
,	,	,	,	,	0
Time	Time	n1	Time	time	0
,	,	,	,	,	0
or	or	cc	or	or	0
Death	Death	n1	Death	death	0
,	,	,	,	,	0
can	can	vmb	can	can	0
banish	banish	vvi	banish	banish	0
thee	thee	pno21	thee	thou	0
.	.	.	.	.	1
The	The	dt	The	the	0
Variety	Variety	n1	Variety	variety	0
of	of	pp-f	of	of	0
Beauty	Beauty	n1	Beauty	beauty	0
and	and	cc	and	and	0
Faces	Faces	n2	Faces	face	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
seen	seen	vvn	seen	see	0
since	since	p-acp	since	since	0
thy	thy	po21	thy	thy	0
Death	Death	n1	Death	death	0
,	,	,	,	,	0
tho	tho	cs	though	though	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
quick	quick	j	quick	quick	0
.	.	.	.	.	1
Ʋnder-miners	Ʋnder-miners	n2	Ʋnder-miners	ʋnder-miner	0
of	of	pp-f	of	of	0
Constancy	Constancy	n1	Constancy	constancy	0
in	in	p-acp	in	in	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
are	are	vbr	are	be	0
but	but	cc-acp	but	but	0
Pillars	Pillars	n2	Pillars	pillar	0
to	to	pc-acp	to	to	0
support	support	vvi	support	support	0
it	it	pn31	it	it	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
they	they	pns32	they	they	0
then	then	av	then	then	0
please	please	vvb	please	please	0
me	me	pno11	me	i	0
most	most	av-ds	most	most	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
most	most	av-ds	most	most	0
think	think	vvb	think	think	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
.	.	.	.	.	1
I've	I've	np1	I've	I've	0
grav'd	grav'd	vvn	graved	grave	0
thy	thy	po21	thy	thy	0
Virtue	Virtue	n1	Virtue	virtue	0
so	so	av	so	so	0
deep	deep	j-jn	deep	deep	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Breast	Breast	n1	Breast	breast	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
seen	seen	vvn	seen	see	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
following	following	j-vvg	following	follow	0
Essay	Essay	n1	Essay	essay	0
,	,	,	,	,	0
sent	sent	vvn	sent	send	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Friend	Friend	n1	Friend	friend	0
Ignotus	Ignotus	np1	Ignotus	Ignotus	0
)	)	)	)	)	0
that	that	cst	that	that	0
'twill	'twill	pn31|vmb	it'll	it|will	0
near	near	vvi	near	near	0
out	out	av	out	out	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
I	I	pns11	I	i	0
find	find	vvb	find	find	0
the	the	dt	the	the	0
Original	Original	j-jn	Original	original	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
World	World	n1	World	world	0
.	.	.	.	.	1
Don't	Don't	vdbx	Don't	do	0
think	think	vvb	think	think	0
,	,	,	,	,	0
My	My	po11	My	my	0
Dear	Dear	j-jn	Dear	dear	0
,	,	,	,	,	0
that	that	cst	that	that	0
Con	Con	fw-mi	Con	con	0
∣	∣	sy	∣	∣	0
jugal	jugal	j	jugal	jugal	0
Affection	Affection	n1	Affection	affection	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
dissolved	dissolved	vvn	dissolved	dissolve	0
by	by	p-acp	by	by	0
Death	Death	n1	Death	death	0
.	.	.	.	.	1
The	The	dt	The	the	0
Arms	Arms	n2	Arms	arm	0
of	of	pp-f	of	of	0
Love	Love	n1	Love	love	0
are	are	vbr	are	be	0
long	long	av-j	long	long	0
enough	enough	av-d	enough	enough	0
to	to	pc-acp	to	to	0
reach	reach	vvi	reach	reach	0
from	from	p-acp	from	from	0
Earth	Earth	n1	Earth	earth	0
to	to	p-acp	to	to	0
Heaven	Heaven	n1	Heaven	heaven	0
;	;	;	;	;	0
Fruition	Fruition	n1	Fruition	fruition	0
and	and	cc	and	and	0
Possession	Possession	n1	Possession	possession	0
principally	principally	av-j	principally	principal	0
appertain	appertain	vvi	appertain	appertain	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Imagination	Imagination	n1	Imagination	imagination	0
;	;	;	;	;	0
If	If	cs	If	if	0
we	we	pns12	we	we	0
enjoy	enjoy	vvb	enjoy	enjoy	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
what	what	r-crq	what	what	0
we	we	pns12	we	we	0
touch	touch	vvb	touch	touch	0
,	,	,	,	,	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
say	say	vvi	say	say	0
farewell	farewell	n1	farewell	farewell	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Money	Money	n1	Money	money	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
Closets	Closets	n2	Closets	closet	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Friends	Friends	n2	Friends	friend	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
go	go	vvb	go	go	0
to	to	p-acp	to	to	0
Agford	Agford	np1	Agford	Agford	0
.	.	.	.	.	1
Part	Part	n1	Part	part	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
kill	kill	vvb	kill	kill	0
us	us	pno12	us	we	0
;	;	;	;	;	0
nay	nay	uh	nay	nay	0
,	,	,	,	,	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
wou'd	wou'd	vmd	would	will	0
we	we	pns12	we	we	0
cannot	cannot	vmbx	cannot	can	0
part	part	vvi	part	part	0
;	;	;	;	;	0
Death	Death	n1	Death	death	0
,	,	,	,	,	0
'tis	'tis	pn31|vbz	it's	it|be	0
true	true	j	true	true	0
,	,	,	,	,	0
may	may	vmb	may	may	0
divide	divide	vvi	divide	divide	0
our	our	po12	our	our	0
Bodies	Bodies	n2	Bodies	body	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
nothing	nothing	pix	nothing	nothing	0
else	else	av	else	else	0
,	,	,	,	,	0
and	and	cc	and	and	0
scarce	scarce	av-j	scarce	scarce	0
that	that	d	that	that	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
use	use	vvi	use	use	0
your	your	po22	your	your	0
Words	Words	n2	Words	word	0
,	,	,	,	,	0
whilst	whilst	cs	while	while	0
alive	alive	j	alive	alive	0
)	)	)	)	)	0
We	We	pns12	We	we	0
may	may	vmb	may	may	0
on	on	p-acp	on	on	0
Earth	Earth	n1	Earth	earth	0
lawfully	lawfully	av-j	lawfully	lawful	0
please	please	vvb	please	please	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
with	with	p-acp	with	with	0
Hopes	Hopes	ng1	Hope's	hope	0
of	of	pp-f	of	of	0
meeting	meeting	n1	meeting	meeting	0
hereafter	hereafter	av	hereafter	hereafter	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
lying	lying	vvg	lying	lie	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
Grave	Grave	j	Grave	grave	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
happy	happy	j	happy	happy	0
together	together	av	together	together	0
,	,	,	,	,	0
if	if	cs	if	if	0
a	a	dt	a	a	0
senceless	senceless	j	senseless	senseless	0
Happiness	Happiness	n1	Happiness	happiness	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
call'd	call'd	vvn	called	call	0
so	so	av	so	so	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
sup	sup	vvi	sup	sup	0
∣	∣	sy	∣	∣	0
pose	pose	vvi	pose	pose	0
Death	Death	n1	Death	death	0
shou'd	shou'd	vvd	should	shove	0
part	part	vvi	part	part	0
our	our	po12	our	our	0
Bodies	Bodies	n2	Bodies	body	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
Souls	Souls	n2	Souls	soul	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
sure	sure	j	sure	sure	0
;	;	;	;	;	0
and	and	cc	and	and	0
whilst	whilst	cs	while	while	0
they	they	pns32	they	they	0
can	can	vmb	can	can	0
meet	meet	vvi	meet	meet	0
and	and	cc	and	and	0
carress	carress	vvi	caress	caress	0
one	one	pi	one	one	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
enjoy	enjoy	vvi	enjoy	enjoy	0
each	each	d	each	each	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
we	we	pns12	we	we	0
the	the	dt	the	the	0
length	length	n1	length	length	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Map	Map	n1	Map	map	0
asunder	asunder	av	asunder	asunder	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
double	double	vvi	double	double	0
Bliss	Bliss	n1	Bliss	bliss	0
,	,	,	,	,	0
stoln	stoln	j-vvn	stolen	steal	0
Love	Love	n1	Love	love	0
enjoy	enjoy	vvi	enjoy	enjoy	0
,	,	,	,	,	0
And	And	cc	And	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
spight	spight	n1	spite	spite	0
of	of	pp-f	of	of	0
Place	Place	n1	Place	place	0
and	and	cc	and	and	0
Friends	Friends	n2	Friends	friend	0
defie	defie	vvb	defy	defy	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
ever	ever	av	ever	ever	0
thus	thus	av	thus	thus	0
we	we	pns12	we	we	0
might	might	vmd	might	may	0
each	each	d	each	each	0
other	other	n-jn	other	other	0
bless	bless	vvb	bless	bless	0
,	,	,	,	,	0
For	For	c-acp	For	for	0
none	none	pix	none	none	0
cou'd	cou'd	vmd	could	can	0
trace	trace	vvi	trace	trace	0
out	out	av	out	out	0
this	this	d	this	this	0
new	new	j	new	new	0
Happiness	Happiness	n1	Happiness	happiness	0
;	;	;	;	;	0
No	No	uh-dx	No	no	0
Argus	Argus	np1	Argus	Argus	0
here	here	av	here	here	0
to	to	pc-acp	to	to	0
spoil	spoil	vvi	spoil	spoil	0
,	,	,	,	,	0
or	or	cc	or	or	0
make	make	vvi	make	make	0
it	it	pn31	it	it	0
less	less	av-dc	less	less	0
.	.	.	.	.	1
'Tis	'Tis	pn31|vbz	It's	it|be	0
not	not	xx	not	not	0
(	(	(	(	(	0
properly	properly	av-j	properly	proper	0
)	)	)	)	)	0
Absence	Absence	n1	Absence	absence	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
can	can	vmb	can	can	0
see	see	vvi	see	see	0
one	one	pi	one	one	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
sure	sure	j	sure	sure	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
,	,	,	,	,	0
tho	tho	cs	though	though	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
State	State	n1	State	state	0
of	of	pp-f	of	of	0
Separation	Separation	n1	Separation	separation	0
.	.	.	.	.	1
'	'	'	'	'	0
For	For	c-acp	For	for	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
Spirits	Spirits	n2	Spirits	spirit	0
is	is	vbz	is	be	0
unprescrib'd	unprescrib'd	vvn	unprescribed	unprescribe	0
by	by	p-acp	by	by	0
Space	Space	n1	Space	space	0
,	,	,	,	,	0
'	'	'	'	'	0
What	What	r-crq	What	what	0
see	see	vvb	see	see	0
they	they	pns32	they	they	0
not	not	xx	not	not	0
who	who	r-crq	who	who	0
see	see	vvb	see	see	0
the	the	dt	the	the	0
Eternal	Eternal	j	Eternal	eternal	0
Face	Face	n1	Face	face	0
?	?	?	?	?	1
Vid.	Vid.	np1	Vid.	Vid.	0
P.	P.	np1	P.	P.	0
54.	54.	crd	54.	54.	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Essay	Essay	n1	Essay	essay	0
.	.	.	.	.	1
The	The	dt	The	the	0
Eyes	Eyes	n2	Eyes	eye	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
shall	shall	vmb	shall	shall	0
out-see	out-see	vvi	outsee	outsee	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
,	,	,	,	,	0
and	and	cc	and	and	0
behold	behold	vvi	behold	behold	0
without	without	p-acp	without	without	0
Perspective	Perspective	n1	Perspective	perspective	0
the	the	dt	the	the	0
extreamest	extreamest	js-jn	extremest	extreme	0
distances	distances	n2	distances	distance	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
there	there	pc-acp	there	there	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
Glorified	Glorified	vvn	Glorified	glorify	0
Eyes	Eyes	n2	Eyes	eye	0
the	the	dt	the	the	0
Faculty	Faculty	n1	Faculty	faculty	0
of	of	pp-f	of	of	0
Sight	Sight	n1	Sighed	sight	0
and	and	cc	and	and	0
Re	Re	zz	Re	re	0
∣	∣	sy	∣	∣	0
ception	ception	n1	ception	ception	0
of	of	pp-f	of	of	0
Objects	Objects	n2	Objects	object	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
prove	prove	vvb	prove	prove	0
to	to	p-acp	to	to	0
Ignotus	Ignotus	np1	Ignotus	Ignotus	0
there	there	pc-acp	there	there	0
shall	shall	vmb	shall	shall	0
)	)	)	)	)	0
I	I	pns11	I	i	0
cou'd	cou'd	vmd	could	can	0
think	think	vvi	think	think	0
the	the	dt	the	the	0
visible	visible	j	visible	visible	0
Species	Species	n2	Species	species	0
there	there	a-acp	there	there	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
as	as	c-acp	as	as	0
unlimitable	unlimitable	j	unlimitable	unlimitable	0
a	a	dt	a	a	0
way	way	n1	way	way	0
as	as	c-acp	as	as	0
now	now	av	now	now	0
the	the	dt	the	the	0
Intellectual	Intellectual	j	Intellectual	intellectual	0
.	.	.	.	.	1
St.	St.	n1	St.	saint	0
Augustine	Augustine	np1	Augustine	Augustine	0
tells	tells	vvz	tells	tell	0
us	us	pno12	us	we	0
,	,	,	,	,	0
The	The	dt	The	the	0
Saints	Saints	n2	Saints	saint	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
even	even	av	even	even	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Eyes	Eyes	n2	Eyes	eye	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Bodies	Bodies	n2	Bodies	body	0
closed	closed	vvn	closed	close	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
now	now	av	now	now	0
Yours	Yours	png22	Yours	you	0
are	are	vbr	are	be	0
)	)	)	)	)	0
shall	shall	vmb	shall	shall	0
see	see	vvi	see	see	0
all	all	d	all	all	0
things	things	n2	things	thing	0
not	not	xx	not	not	0
only	only	j	only	only	0
pre	pre	fw-la	pre	pre	0
