FOrasmuch	FOrasmuch	av	FOrasmuch	forasmuch	0
take	take	vvb	take	take	0
away	away	av	away	away	0
quietnesse	quietnesse	n1	quietness	quietness	0
and	and	cc	and	and	0
rest	rest	n1	rest	rest	0
.	.	.	.	.	1
They	They	pns32	They	they	0
take	take	vvb	take	take	0
awaye	awaye	av	away	away	0
sleape	sleape	n1	sleep	sleep	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
passe	passe	vvb	pass	pass	0
the	the	dt	the	the	0
day	day	n1	day	day	0
to	to	pc-acp	to	to	0
keepe	keepe	vvi	keep	keep	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
crease	crease	n1	crease	crease	0
their	their	po32	their	their	0
afflictions	afflictions	n2	afflictions	affliction	0
and	and	cc	and	and	0
cares	cares	n2	cares	care	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
night	night	n1	night	night	0
also	also	av	also	also	0
they	they	pns32	they	they	0
rest	rest	vvb	rest	rest	0
with	with	p-acp	with	with	0
feare	feare	n1	fear	fear	0
,	,	,	,	,	0
and	and	cc	and	and	0
care	care	n1	care	care	0
:	:	:	:	:	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
so	so	av	so	so	0
many	many	d	many	many	0
snares	snares	n2	snares	snare	0
and	and	cc	and	and	0
hazardes	hazardes	n2	hazards	hazard	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
wee	wee	pns12	we	we	0
see	see	vvb	see	see	0
euery	euery	d	every	every	0
day	day	n1	day	day	0
.	.	.	.	.	1
Burgus	Burgus	np1	Burgus	Burgus	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
all	all	d	all	all	0
this	this	d	this	this	0
I	I	pns11	I	i	0
woulde	woulde	vmd	would	will	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
Golde	Golde	n1	Gold	gold	0
,	,	,	,	,	0
the	the	dt	the	the	0
siluer	siluer	n1	silver	silver	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Emeraldes	Emeraldes	n2	Emeralds	emerald	0
.	.	.	.	.	1
Doctour	Doctour	n1	Doctor	doctor	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
?	?	?	?	?	0
master	master	n1	master	master	0
Burgus	Burgus	np1	Burgus	Burgus	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
you	you	pn22	you	you	0
neuer	neuer	av-x	never	never	0
seene	seene	vvn	seen	see	0
Golde	Golde	n1	Gold	gold	0
,	,	,	,	,	0
siluer	siluer	n1	silver	silver	0
,	,	,	,	,	0
and	and	cc	and	and	0
Emeraldes	Emeraldes	n2	Emeralds	emerald	0
?	?	?	?	?	1
Bur	Bur	np1	Bur	Bur	0
∣	∣	sy	∣	∣	0
gus	gus	n1	gus	gus	0
.	.	.	.	.	1
Yea	Yea	uh	Yea	yea	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
seene	seene	vvn	seen	see	0
them	them	pno32	them	they	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
little	little	j	little	little	0
quantitie	quantitie	n1	quantity	quantity	0
.	.	.	.	.	1
Do	Do	vdb	Do	do	0
∣	∣	sy	∣	∣	0
ctour	ctour	n1	ctour	ctour	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
do	do	vdb	do	do	0
you	you	pn22	you	you	0
thinke	thinke	vvb	think	think	0
is	is	vbz	is	be	0
there	there	a-acp	there	there	0
in	in	p-acp	in	in	0
seeing	seeing	vvg	seeing	see	0
of	of	pp-f	of	of	0
little	little	j	little	little	0
,	,	,	,	,	0
or	or	cc	or	or	0
much	much	d	much	much	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
much	much	d	much	much	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
or	or	cc	or	or	0
little	little	j	little	little	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
and	and	cc	and	and	0
moste	moste	ds	most	most	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
profite	profite	n1	profit	profit	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
as	as	a-acp	as	as	0
many	many	d	many	many	0
as	as	c-acp	as	as	0
nature	nature	n1	nature	nature	0
hath	hath	vhz	hath	have	0
crea	crea	fw-la	crea	crea	0
∣	∣	sy	∣	∣	0
ted	ted	j	ted	ted	0
?	?	?	?	?	1
And	And	cc	And	and	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
so	so	av	so	so	0
great	great	j	great	great	0
desire	desire	n1	desire	desire	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
precious	precious	j	precious	precious	0
metals	metals	n2	metals	metal	0
:	:	:	:	:	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
carrye	carrye	vvi	carry	carry	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
see	see	vvi	see	see	0
one	one	crd	one	one	0
metall	metall	n1	metal	metal	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
of	of	pp-f	of	of	0
price	price	n1	price	price	0
,	,	,	,	,	0
&	&	cc	&	and	0
of	of	pp-f	of	of	0
greater	greater	jc	greater	great	0
estimation	estimation	n1	estimation	estimation	0
,	,	,	,	,	0
then	then	cs	then	than	0
the	the	dt	the	the	0
golde	golde	n1	gold	gold	0
&	&	cc	&	and	0
siluer	siluer	n1	silver	silver	0
y•	y•	n1	y•	y•	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
so	so	av	so	so	0
desirous	desirous	j	desirous	desirous	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
,	,	,	,	,	0
&	&	cc	&	and	0
better	better	av-jc	better	better	0
,	,	,	,	,	0
&	&	cc	&	and	0
of	of	pp-f	of	of	0
more	more	dc	more	more	0
profit	profit	n1	profit	profit	0
beginning	beginning	n1	beginning	beginning	0
,	,	,	,	,	0
and	and	cc	and	and	0
original	original	j-jn	original	original	0
.	.	.	.	.	1
Trimegisto	Trimegisto	np1	Trimegisto	Trimegisto	0
sayde	sayde	vvd	said	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
mother	mother	n1	mother	mother	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
metals	metals	n2	metals	metal	0
,	,	,	,	,	0
Trimegist	Trimegist	np1	Trimegist	Trimegist	0
.	.	.	.	.	0
and	and	cc	and	and	0
the	the	dt	the	the	0
heauen	heauen	n1	heaven	heaven	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
.	.	.	.	.	1
And	And	cc	And	and	0
Plinie	Plinie	np1	Plinie	Pliny	0
saith	saith	vvz	says	say	0
these	these	d	these	these	0
wordes	wordes	n2	words	word	0
.	.	.	.	.	1
Plinie	Plinie	np1	Plinie	Pliny	0
.	.	.	.	.	1
The	The	dt	The	the	0
inner	inner	j	inner	inner	0
parte	parte	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
most	most	ds	most	most	0
preci	preci	fw-la	preci	preci	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
into	into	p-acp	into	into	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
through	through	p-acp	through	through	0
it	it	pn31	it	it	0
doe	doe	vdb	do	do	0
goe	goe	vvi	go	go	0
,	,	,	,	,	0
and	and	cc	and	and	0
pearce	pearce	vvi	pierce	pierce	0
all	all	d	all	all	0
the	the	dt	the	the	0
in	in	n1	in	inn	0
∣	∣	sy	∣	∣	0
fluences	fluences	n2	fluences	fluence	0
of	of	pp-f	of	of	0
heauen	heauen	n1	heaven	heaven	0
,	,	,	,	,	0
ingendring	ingendring	vvg	engendering	engender	0
therein	therein	av	therein	therein	0
thinges	thinges	n2	things	thing	0
of	of	pp-f	of	of	0
greate	greate	j	great	great	0
pryce	pryce	n1	price	price	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
stones	stones	n2	stones	stone	0
and	and	cc	and	and	0
metals	metals	n2	metals	metal	0
:	:	:	:	:	0
and	and	cc	and	and	0
this	this	d	this	this	0
is	is	vbz	is	be	0
done	done	vdn	done	do	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Calci	Calci	np1	Calci	Calci	0
∣	∣	sy	∣	∣	0
donio	donio	fw-it	donio	donio	0
Platonico	Platonico	np1	Platonico	Platonico	0
doeth	doeth	vdz	doth	do	0
say	say	vvi	say	say	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
greate	greate	j	great	great	0
heate	heate	n1	heat	heat	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
inner	inner	j	inner	inner	0
parte	parte	n1	part	part	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Calisthenes	Calisthenes	np1	Calisthenes	Calisthenes	0
.	.	.	.	.	1
Calcidon	Calcidon	np1	Calcidon	Calcidon	0
.	.	.	.	.	1
Calisthenes	Calisthenes	np1	Calisthenes	Calisthenes	0
vnderstood	vnderstood	vvd	understood	understand	0
that	that	cst	that	that	0
the	the	dt	the	the	0
forme	forme	n1	form	form	0
of	of	pp-f	of	of	0
metals	metals	n2	metals	metal	0
were	were	vbdr	were	be	0
all	all	d	all	all	0
one	one	crd	one	one	0
.	.	.	.	.	1
Anaxagoras	Anaxagoras	np1	Anaxagoras	Anaxagoras	0
and	and	cc	and	and	0
Hermes	Hermes	np1	Hermes	Hermes	0
.	.	.	.	.	1
Anaxagoras	Anaxagoras	np1	Anaxagoras	Anaxagoras	0
and	and	cc	and	and	0
Hermes	Hermes	np1	Hermes	Hermes	0
sayde	sayde	vvd	said	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
metalls	metalls	n2	metals	metal	0
had	had	vhd	had	have	0
one	one	crd	one	one	0
forme	forme	n1	form	form	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
inner	inner	j	inner	inner	0
parte	parte	n1	part	part	0
,	,	,	,	,	0
and	and	cc	and	and	0
an	an	dt	and	a	0
other	other	n-jn	other	other	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
outwarde	outwarde	j	outward	outward	0
parte	parte	n1	part	part	0
,	,	,	,	,	0
one	one	crd	one	one	0
secret	secret	j-jn	secret	secret	0
,	,	,	,	,	0
and	and	cc	and	and	0
an	an	dt	and	a	0
other	other	n-jn	other	other	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
nifest	nifest	j	nifest	nife	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
manner	manner	n1	manner	manner	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
lead	lead	n1	led	lead	0
hath	hath	vhz	hath	have	0
within	within	p-acp	within	within	0
it	it	pn31	it	it	0
gold	gold	n1	gold	gold	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
gold	gold	n1	gold	gold	0
lead	lead	vvb	led	lead	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
of	of	pp-f	of	of	0
al	al	d	all	all	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
metals	metals	n2	metals	metal	0
.	.	.	.	.	1
See	See	vvb	See	see	0
you	you	pn22	you	you	0
my	my	po11	my	my	0
maisters	maisters	n2	masters	master	0
howe	howe	c-crq	how	how	0
many	many	d	many	many	0
and	and	cc	and	and	0
howe	howe	c-crq	how	how	0
variable	variable	j	variable	variable	0
opinions	opinions	n2	opinions	opinion	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
among	among	p-acp	among	among	0
wise	wise	j	wise	wise	0
men	men	n2	men	man	0
.	.	.	.	.	1
A	A	dt	A	a	0
common	common	j	common	common	0
opinion	opinion	n1	opinion	opinion	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
another	another	j-jn	another	another	0
opinion	opinion	n1	opinion	opinion	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
mon	mon	fw-fr	mon	mon	0
,	,	,	,	,	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
certayne	certayne	j	certain	certain	0
we	we	pns12	we	we	0
doe	doe	vdb	do	do	0
followe	followe	vvi	follow	follow	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
Auicen	Auicen	np1	Auicen	Avicenna	0
wrote	wrote	vvd	wrote	write	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
bookes	bookes	n2	books	book	0
of	of	pp-f	of	of	0
Metheurous	Metheurous	j	Metheurous	metheurous	0
,	,	,	,	,	0
Auicen	Auicen	np1	Auicen	Avicenna	0
.	.	.	.	.	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
bookes	bookes	n2	books	book	0
hee	hee	pns31	he	he	0
made	made	vvd	made	make	0
of	of	pp-f	of	of	0
Alcumisto	Alcumisto	np1	Alcumisto	Alcumisto	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
confirmed	confirmed	vvn	confirmed	confirm	0
by	by	p-acp	by	by	0
Geber	Geber	np1	Geber	Geber	0
and	and	cc	and	and	0
Raymond	Raymond	np1	Raymond	Raymond	0
Lullio	Lullio	np1	Lullio	Lullio	0
,	,	,	,	,	0
and	and	cc	and	and	0
Arnolde	Arnolde	np1	Arnolde	Arnolde	0
de	de	fw-fr	de	de	0
Villa	Villa	np1	Villa	Villa	0
no	no	dx	no	no	0
∣	∣	sy	∣	∣	0
ua	ua	n1	vam	vam	0
,	,	,	,	,	0
Geber	Geber	np1	Geber	Geber	0
.	.	.	.	.	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
that	that	cst	that	that	0
haue	haue	vhb	have	have	0
treated	treated	vvn	treated	treat	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
matters	matters	n2	matters	matter	0
,	,	,	,	,	0
euen	euen	av	even	even	0
vnto	vnto	p-acp	unto	unto	0
our	our	po12	our	our	0
tyme	tyme	n1	time	time	0
,	,	,	,	,	0
Raymond	Raymond	np1	Raymond	Raymond	0
.	.	.	.	.	0
doe	doe	vdb	do	do	0
say	say	vvi	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
true	true	j	true	true	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
metals	metals	n2	metals	metal	0
is	is	vbz	is	be	0
ingendred	ingendred	vvn	engendered	engender	0
of	of	pp-f	of	of	0
brimstone	brimstone	n1	brimstone	brimstone	0
,	,	,	,	,	0
Arnold	Arnold	np1	Arnold	Arnold	0
.	.	.	.	.	0
and	and	cc	and	and	0
quicksiluer	quicksiluer	n1	quicksilver	quicksilver	0
,	,	,	,	,	0
the	the	dt	the	the	0
brimstone	brimstone	n1	brimstone	brimstone	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
father	father	n1	father	father	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
quicksiluer	quicksiluer	n1	quicksilver	quicksilver	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
mother	mother	n1	mother	mother	0
:	:	:	:	:	0
and	and	cc	and	and	0
the	the	dt	the	the	0
heat	heat	n1	heat	heat	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
brimstone	brimstone	n1	brimstone	brimstone	0
,	,	,	,	,	0
doeth	doeth	vdz	doth	do	0
incorporate	incorporate	vvi	incorporate	incorporate	0
,	,	,	,	,	0
and	and	cc	and	and	0
congele	congele	vvi	congele	congeal	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
quicksiluer	quicksiluer	n1	quicksilver	quicksilver	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
sorte	sorte	n1	sort	sort	0
that	that	cst	that	that	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
twoo	twoo	crd	twoo	two	0
thinges	thinges	n2	things	thing	0
are	are	vbr	are	be	0
made	made	vvn	made	make	0
the	the	dt	the	the	0
metals	metals	n2	metals	metal	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
bowelles	bowelles	n2	bowels	bowel	0
of	of	pp-f	of	of	0
earth	earth	n1	earth	earth	0
:	:	:	:	:	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
variation	variation	n1	variation	variation	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
twoo	twoo	crd	twoo	two	0
beginninges	beginninges	n2	beginnings	beginning	0
,	,	,	,	,	0
they	they	pns32	they	they	0
come	come	vvb	come	come	0
to	to	p-acp	to	to	0
dif	dif	n1	dif	dif	0
∣	∣	sy	∣	∣	0
fer	fer	p-acp	fer	for	0
the	the	dt	the	the	0
one	one	crd	one	one	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
purenesse	purenesse	n1	pureness	pureness	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
twoo	twoo	crd	twoo	two	0
beginnings	beginnings	n2	beginnings	beginning	0
,	,	,	,	,	0
some	some	d	some	some	0
doe	doe	vdb	do	do	0
come	come	vvi	come	come	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
excellent	excellent	j	excellent	excellent	0
then	then	cs	then	than	0
other	other	j-jn	other	other	0
:	:	:	:	:	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
the	the	dt	the	the	0
golde	golde	n1	gold	gold	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
profitable	profitable	j	profitable	profitable	0
&	&	cc	&	and	0
more	more	av-dc	more	more	0
fayre	fayre	j	fair	fair	0
then	then	cs	then	than	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
metalles	metalles	n2	metals	metal	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
bycause	bycause	c-acp	because	because	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
formed	formed	vvn	formed	form	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
begin	begin	vvb	begin	begin	0
∣	∣	sy	∣	∣	0
ning	ning	n1	ning	ning	0
,	,	,	,	,	0
cleane	cleane	j	clean	clean	0
,	,	,	,	,	0
and	and	cc	and	and	0
pure	pure	j	pure	pure	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
and	and	cc	and	and	0
originall	originall	n-jn	original	original	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
perfection	perfection	n1	perfection	perfection	0
.	.	.	.	.	1
And	And	cc	And	and	0
there	there	a-acp	there	there	0
were	were	vbdr	were	be	0
Philosophers	Philosophers	n2	Philosophers	philosopher	0
which	which	r-crq	which	which	0
said	said	vvd	said	say	0
that	that	cst	that	that	0
al	al	d	all	all	0
metals	metals	n2	metals	metal	0
should	should	vmd	should	shall	0
haue	haue	vhi	have	have	0
bin	bin	vbn	been	be	0
gold	gold	n1	gold	gold	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
bin	bin	vbn	been	be	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
imperfection	imperfection	n1	imperfection	imperfection	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sulphur	sulphur	n1	sulphur	sulphur	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
quicksiluer	quicksiluer	n1	quicksilver	quicksilver	0
.	.	.	.	.	1
And	And	cc	And	and	0
al	al	d	all	all	0
other	other	j-jn	other	other	0
metals	metals	n2	metals	metal	0
besides	besides	p-acp	beside	beside	0
the	the	dt	the	the	0
golde	golde	n1	gold	gold	0
,	,	,	,	,	0
they	they	pns32	they	they	0
call	call	vvb	call	call	0
imperfect	imperfect	j	imperfect	imperfect	0
mineralles	mineralles	n2	minerals	mineral	0
,	,	,	,	,	0
bycause	bycause	c-acp	because	because	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
their	their	po32	their	their	0
purenesse	purenesse	n1	pureness	pureness	0
,	,	,	,	,	0
and	and	cc	and	and	0
concoction	concoction	n1	concoction	concoction	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
gold	gold	n1	gold	gold	0
had	had	vhd	had	have	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
that	that	cst	that	that	0
maruellous	maruellous	j	marvelous	marvelous	0
friendshippe	friendshippe	n1	friendship	friendship	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
nature	nature	n1	nature	nature	0
gaue	gaue	vvd	gave	give	0
vnto	vnto	p-acp	unto	unto	0
it	it	pn31	it	it	0
.	.	.	.	.	1
And	And	cc	And	and	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
it	it	pn31	it	it	0
commeth	commeth	vvz	comes	come	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Alcumistes	Alcumistes	n2	Alcumistes	alcumiste	0
for	for	p-acp	for	for	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
golde	golde	n1	gold	gold	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
pretende	pretende	vvi	pretend	pretend	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
cleane	cleane	av-j	clean	clean	0
and	and	cc	and	and	0
purifie	purifie	vvi	purify	purify	0
these	these	d	these	these	0
twoo	twoo	crd	twoo	two	0
beginninges	beginninges	n2	beginnings	beginning	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
all	all	d	all	all	0
the	the	dt	the	the	0
metalles	metalles	n2	metals	metal	0
are	are	vbr	are	be	0
made	made	vvn	made	make	0
,	,	,	,	,	0
and	and	cc	and	and	0
beeing	beeing	vbg	being	be	0
put	put	vvn	put	put	0
into	into	p-acp	into	into	0
their	their	po32	their	their	0
perfection	perfection	n1	perfection	perfection	0
the	the	dt	the	the	0
golde	golde	n1	gold	gold	0
is	is	vbz	is	be	0
made	made	vvn	made	make	0
by	by	p-acp	by	by	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
metall	metall	n1	metal	metal	0
most	most	av-ds	most	most	0
pure	pure	j	pure	pure	0
and	and	cc	and	and	0
cleane	cleane	j	clean	clean	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
o	o	fw-fr	o	o	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
they	they	pns32	they	they	0
de	de	vdb	de	do	0
woorke	woorke	vvi	work	work	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
distillations	distillations	n2	distillations	distillation	0
and	and	cc	and	and	0
limbecks	limbecks	n2	limbecks	limbeck	0
:	:	:	:	:	0
and	and	cc	and	and	0
howe	howe	c-crq	how	how	0
harde	harde	j	harden	hard	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
,	,	,	,	,	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
report	report	vvi	report	report	0
and	and	cc	and	and	0
speake	speake	vvi	speak	speak	0
that	that	cst	that	that	0
haue	haue	vhb	have	have	0
spent	spent	vvn	spent	spend	0
their	their	po32	their	their	0
goods	goods	n2-j	goods	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
their	their	po32	their	their	0
patrimo	patrimo	fw-la	patrimo	patrimo	0
∣	∣	sy	∣	∣	0
nies	nies	n2	nies	nie	0
therevppon	therevppon	av	thereupon	thereupon	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
end	end	n1	end	end	0
haue	haue	vhb	have	have	0
performed	performed	vvn	performed	perform	0
nothing	nothing	pix	nothing	nothing	0
at	at	p-acp	at	at	0
all	all	av-d	all	all	0
.	.	.	.	.	1
Such	Such	d	Such	such	0
as	as	a-acp	as	as	0
doe	doe	vdb	do	do	0
wryte	wryte	vvi	write	write	0
against	against	p-acp	against	against	0
them	them	pno32	them	they	0
,	,	,	,	,	0
making	making	vvg	making	make	0
impossible	impossible	j	impossible	impossible	0
their	their	po32	their	their	0
woorkes	woorkes	n2	works	work	0
and	and	cc	and	and	0
effectes	effectes	n2	effects	effect	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
say	say	vvi	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
bowels	bowels	n2	bowels	bowel	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
the	the	dt	the	the	0
metals	metals	n2	metals	metal	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
ingendred	ingendred	vvn	engendered	engender	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
made	made	vvd	made	make	0
of	of	pp-f	of	of	0
brimstone	brimstone	n1	brimstone	brimstone	0
,	,	,	,	,	0
and	and	cc	and	and	0
quicksiluer	quicksiluer	n1	quicksilver	quicksilver	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
thinke	thinke	vvb	think	think	0
and	and	cc	and	and	0
holde	holde	vvi	hold	hold	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
certayne	certayne	j	certain	certain	0
,	,	,	,	,	0
so	so	av	so	so	0
they	they	pns32	they	they	0
cannot	cannot	vmbx	cannot	can	0
make	make	vvi	make	make	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
by	by	p-acp	by	by	0
arte	arte	n1	art	art	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
so	so	av	so	so	0
,	,	,	,	,	0
that	that	cst	that	that	0
of	of	pp-f	of	of	0
brimstone	brimstone	n1	brimstone	brimstone	0
and	and	cc	and	and	0
quicksiluer	quicksiluer	n1	quicksilver	quicksilver	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
ingendred	ingendred	vvn	engendered	engender	0
