Grace	Grace	n1	Grace	grace	0
office	office	n1	office	office	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
house	house	n1	house	house	0
.	.	.	.	.	1
Betwixt	Betwixt	p-acp	Betwixt	betwixt	0
this	this	d	this	this	0
second	second	ord	second	second	0
story	story	n1	story	story	0
and	and	cc	and	and	0
the	the	dt	the	the	0
third	third	ord	third	three	0
is	is	vbz	is	be	0
laid	laid	vvn	laid	lay	0
the	the	dt	the	the	0
Midriffe	Midriffe	n1	Midriff	midriff	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
flore	flore	n1	flore	floor	0
that	that	cst	that	that	0
maketh	maketh	vvz	makes	make	0
a	a	dt	a	a	0
sepa	sepa	n1	sepa	sepa	0
∣	∣	sy	∣	∣	0
ration	ration	n1	ration	ration	0
betweene	betweene	p-acp	between	between	0
the	the	dt	the	the	0
instruments	instruments	n2	instruments	instrument	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
vitall	vitall	j	vital	vital	0
parts	parts	n2	parts	part	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
implements	implements	n2	implements	implement	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
middle	middle	j-jn	middle	middle	0
roome	roome	n1	room	room	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
naturall	naturall	j	natural	natural	0
instruments	instruments	n2	instruments	instrument	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
neather	neather	j	nether	nether	0
story	story	n1	story	story	0
which	which	r-crq	which	which	0
serue	serue	vvb	serve	serve	0
both	both	av-d	both	both	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
vpholding	vpholding	vvg	upholding	uphold	0
&	&	cc	&	and	0
maintenance	maintenance	n1	maintenance	maintenance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
building	building	n1	building	building	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
conteineth	conteineth	vvz	containeth	contain	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
matter	matter	n1	matter	matter	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
erecting	erecting	vvg	erecting	erect	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
new	new	j	new	new	0
frame	frame	n1	frame	frame	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
stand	stand	vvi	stand	stand	0
af	af	pp-f	of	of	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
the	the	dt	the	the	0
former	former	j	former	former	0
is	is	vbz	is	be	0
come	come	vvn	come	come	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
ful	ful	j	full	full	0
period	period	n1	perjod	period	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
this	this	d	this	this	0
third	third	ord	third	three	0
story	story	n1	story	story	0
or	or	cc	or	or	0
partition	partition	n1	partition	partition	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
seene	seene	vvn	seen	see	0
the	the	dt	the	the	0
stomacke	stomacke	n1	stomach	stomach	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
as	as	p-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
kitchin	kitchin	n1	kitchen	kitchen	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
body	body	n1	body	body	0
recei	recei	n1	recei	recei	0
∣	∣	sy	∣	∣	0
ueth	ueth	n1	ueth	ueth	0
in	in	p-acp	in	in	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
doore	doore	n1	door	door	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
mouth	mouth	n1	mouth	mouth	0
al	al	d	all	all	0
such	such	d	such	such	0
meats	meats	n2	meats	meat	0
&	&	cc	&	and	0
drinks	drinks	n2	drinks	drink	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
requisite	requisite	j	requisite	requisite	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
keeping	keeping	n-vvg	keeping	keep	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
sufficient	sufficient	j	sufficient	sufficient	0
reparations	reparations	n2	reparations	reparation	0
,	,	,	,	,	0
&	&	cc	&	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
defence	defence	n1	defence	defence	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
against	against	p-acp	against	against	0
two	two	crd	two	two	0
mighty	mighty	j	mighty	mighty	0
enemies	enemies	n2	enemies	enemy	0
Hunger	Hunger	n1	Hunger	hunger	0
and	and	cc	and	and	0
Thirst	Thirst	n1	Thirst	thirst	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
by	by	p-acp	by	by	0
continuall	continuall	j	continual	continual	0
vndermining	vndermining	vvg	undermining	undermine	0
can	can	vmb	can	can	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
la	la	uh	la	la	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
lay	lay	vvi	lay	lay	0
it	it	pn31	it	it	0
euen	euen	av	even	even	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
.	.	.	.	.	1
And	And	cc	And	and	0
because	because	c-acp	because	because	0
nothing	nothing	pix	nothing	nothing	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
pared	pared	vvn	pared	pare	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
kitchin	kitchin	n1	kitchen	kitchen	0
without	without	p-acp	without	without	0
heate	heate	n1	heat	heat	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
maintenāce	maintenāce	n1	maintenance	maintenance	0
therof	therof	av	thereof	thereof	0
,	,	,	,	,	0
besides	besides	p-acp	beside	beside	0
the	the	dt	the	the	0
na	na	fw-mi	na	na	0
∣	∣	sy	∣	∣	0
tural	tural	j	tural	tural	0
heat	heat	n1	heat	heat	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
stomack	stomack	n1	stomach	stomach	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
cōpassed	cōpassed	vvn	compassed	compass	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
side	side	n1	side	side	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
liuer	liuer	n1	liver	liver	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
left	left	j	left	left	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
spleene	spleene	n1	spleen	spleen	0
,	,	,	,	,	0
behind	behind	a-acp	behind	behind	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
muscles	muscles	n2	muscles	muscle	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
chinebone	chinebone	n1	chinebone	chinebone	0
,	,	,	,	,	0
before	before	c-acp	before	before	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
kal	kal	n1	kal	kal	0
,	,	,	,	,	0
aboue	aboue	p-acp	above	above	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
the	the	dt	the	the	0
hart	hart	n1	heart	hart	0
&	&	cc	&	and	0
midriffe	midriffe	n1	midriff	midriff	0
,	,	,	,	,	0
and	and	cc	and	and	0
within	within	p-acp	within	within	0
it	it	pn31	it	it	0
are	are	vbr	are	be	0
sundry	sundry	j	sundry	sundry	0
vital	vital	j	vital	vital	0
spi	spi	vvb	spi	spi	0
∣	∣	sy	∣	∣	0
rits	rits	n2	rits	rite	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
al	al	d	all	all	0
which	which	r-crq	which	which	0
as	as	a-acp	as	as	0
frō	frō	p-acp	from	from	0
so	so	av	so	so	0
many	many	d	many	many	0
seueral	seueral	j	several	several	0
fires	fires	n2	fires	fire	0
,	,	,	,	,	0
it	it	pn31	it	it	0
receiueth	receiueth	vvz	receiveth	receive	0
heat	heat	n1	heat	heat	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
bet	bet	n1	bet	bet	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
dressing	dressing	vvg	dressing	dress	0
and	and	cc	and	and	0
concocting	concocting	vvg	concocting	concoct	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
conueyed	conueyed	vvn	conveyed	convey	0
into	into	p-acp	into	into	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
gutters	gutters	n2	gutters	gutter	0
&	&	cc	&	and	0
sinks	sinks	n2	sinks	sink	0
necessarily	necessarily	av-j	necessarily	necessary	0
belonging	belonging	vvg	belonging	belong	0
to	to	p-acp	to	to	0
euery	euery	d	every	every	0
house	house	n1	house	house	0
,	,	,	,	,	0
wāting	wāting	vvg	wanting	want	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
perfection	perfection	n1	perfection	perfection	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
beautifull	beautifull	j	beautiful	beautiful	0
building	building	n-vvg	building	build	0
of	of	pp-f	of	of	0
mans	mans	ng1	men	man	0
body	body	n1	body	body	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
appeare	appeare	vvi	appear	appear	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
guttes	guttes	n2	guts	gut	0
and	and	cc	and	and	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
ther	ther	dt	there	the	0
partes	partes	n2	parts	part	0
of	of	pp-f	of	of	0
baser	baser	jc	baser	base	0
seruice	seruice	n1	service	service	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
possible	possible	j	possible	possible	0
that	that	cst	that	that	0
this	this	d	this	this	0
frame	frame	n1	frame	frame	0
should	should	vmd	should	shall	0
long	long	av-j	long	long	0
continue	continue	vvi	continue	continue	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
besides	besides	p-acp	beside	beside	0
the	the	dt	the	the	0
singular	singular	j	singular	singular	0
delight	delight	n1	delight	delight	0
and	and	cc	and	and	0
pleasure	pleasure	n1	pleasure	pleasure	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
this	this	d	this	this	0
naturall	naturall	j	natural	natural	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
bodies	bodies	n2	bodies	body	0
yeeldeth	yeeldeth	vvz	yields	yield	0
vnto	vnto	p-acp	unto	unto	0
our	our	po12	our	our	0
minds	minds	n2	minds	mind	0
,	,	,	,	,	0
the	the	dt	the	the	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
fite	fite	n1	fite	fite	0
&	&	cc	&	and	0
commodity	commodity	n1	commodity	commodity	0
that	that	cst	that	that	0
issueth	issueth	vvz	issueth	issue	0
here	here	av	here	here	0
from	from	p-acp	from	from	0
is	is	vbz	is	be	0
great	great	j	great	great	0
&	&	cc	&	and	0
manifold	manifold	j	manifold	manifold	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
first	first	ord	first	first	0
in	in	p-acp	in	in	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
gard	gard	n1	guard	guard	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
throughly	throughly	av-j	thoroughly	thorough	0
acquainted	acquainted	vvn	acquainted	acquaint	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Anatomy	Anatomy	n1	Anatomy	anatomy	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
bodies	bodies	n2	bodies	body	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
substance	substance	n1	substance	substance	0
and	and	cc	and	and	0
situation	situation	n1	situation	situation	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
forme	forme	n1	form	form	0
and	and	cc	and	and	0
qualities	qualities	n2	qualities	quality	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
vses	vses	n2	uses	use	0
and	and	cc	and	and	0
offices	offices	n2	offices	office	0
of	of	pp-f	of	of	0
euery	euery	d	every	every	0
part	part	n1	part	part	0
and	and	cc	and	and	0
member	member	n1	member	member	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
question	question	n1	question	question	0
,	,	,	,	,	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
therof	therof	av	thereof	thereof	0
,	,	,	,	,	0
we	we	pns12	we	we	0
might	might	vmd	might	may	0
both	both	av-d	both	both	0
preuent	preuent	vvi	prevent	prevent	0
many	many	d	many	many	0
diseases	diseases	n2	diseases	disease	0
and	and	cc	and	and	0
infirmities	infirmities	n2	infirmities	infirmity	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
through	through	p-acp	through	through	0
want	want	n1	want	want	0
thereof	thereof	av	thereof	thereof	0
would	would	vmd	would	will	0
sease	sease	vvi	seize	seize	0
vpon	vpon	p-acp	upon	upon	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
ouertaken	ouertaken	vvn	overtaken	overtake	0
with	with	p-acp	with	with	0
any	any	d	any	any	0
,	,	,	,	,	0
might	might	vmd	might	may	0
recouer	recouer	vvi	recover	recover	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
more	more	av-dc	more	more	0
seedly	seedly	av-j	seedly	seed	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
wise	wise	j	wise	wise	0
and	and	cc	and	and	0
skilfull	skilfull	j	skilful	skilful	0
cariage	cariage	n1	carriage	carriage	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
layd	layd	vvn	laid	lay	0
vpon	vpon	p-acp	upon	upon	0
euery	euery	d	every	every	0
one	one	pi	one	one	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
so	so	av	so	so	0
much	much	d	much	much	0
skill	skill	n1	skill	skill	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
requisite	requisite	j	requisite	requisite	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
maketh	maketh	vvz	makes	make	0
profession	profession	n1	profession	profession	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
art	art	n1	art	art	0
towards	towards	p-acp	towards	towards	0
all	all	d	all	all	0
men	men	n2	men	man	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
onely	onely	av-j	only	only	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
forth	forth	av	forth	forth	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
serue	serue	vvi	serve	serve	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
pe	pe	zz	pe	pe	0
∣	∣	sy	∣	∣	0
seruation	seruation	n1	servation	servation	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
health	health	n1	health	health	0
,	,	,	,	,	0
eyther	eyther	av-d	either	either	0
in	in	p-acp	in	in	0
imploying	imploying	vvg	employing	employ	0
the	the	dt	the	the	0
talent	talent	n1	talon	talon	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
priuate	priuate	j	private	private	0
knowledge	knowledge	n1	knowledge	knowledge	0
,	,	,	,	,	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
yeelding	yeelding	vvg	yielding	yield	0
himselfe	himselfe	px31	himself	himself	0
more	more	av-dc	more	more	0
readily	readily	av-j	readily	ready	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
wise	wise	j	wise	wise	0
direction	direction	n1	direction	direction	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
skilfull	skilfull	j	skilful	skilful	0
Physicion	Physicion	n1	Physician	physician	0
.	.	.	.	.	1
Secondly	Secondly	ord	Secondly	second	0
,	,	,	,	,	0
Prou.	Prou.	np1	Prou.	Prou.	0
6.	6.	crd	6.	6.	0
6.	6.	crd	6.	6.	0
as	as	p-acp	as	as	0
Salomon	Salomon	np1	Salomon	Salomon	0
sendeth	sendeth	vvz	sends	send	0
vs	vs	pno12	us	we	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
industrious	industrious	j	industrious	industrious	0
nature	nature	n1	nature	nature	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Pismire	Pismire	n1	Pismire	pismire	0
to	to	pc-acp	to	to	0
learne	learne	vvi	learn	learn	0
diligence	diligence	n1	diligence	diligence	0
and	and	cc	and	and	0
forecast	forecast	n1	forecast	forecast	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
calling	calling	n-vvg	calling	call	0
,	,	,	,	,	0
so	so	av	so	so	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
taketh	taketh	vvz	takes	take	0
occasion	occasion	n1	occasion	occasion	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
varietie	varietie	n1	variety	variety	0
of	of	pp-f	of	of	0
members	members	n2	members	member	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
body,1	body,1	n1	body,1	body,1	0
.	.	.	.	.	1
Cor.	Cor.	np1	Cor.	Cor.	0
12.	12.	crd	12.	12.	0
to	to	p-acp	to	to	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
prehend	prehend	vvb	prehend	prehend	0
two	two	crd	two	two	0
sorts	sorts	n2	sorts	sort	0
of	of	pp-f	of	of	0
people	people	n1	people	people	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Corinth	Corinth	np1	Corinth	Corinth	0
,	,	,	,	,	0
both	both	d	both	both	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
were	were	vbdr	were	be	0
caried	caried	vvn	carried	carry	0
away	away	av	away	away	0
with	with	p-acp	with	with	0
enuy	enuy	n1	envy	envy	0
towards	towards	p-acp	towards	towards	0
their	their	po32	their	their	0
superiours	superiours	n2-jn	superiors	superior	0
,	,	,	,	,	0
themselues	themselues	px32	themselves	themselves	0
being	being	vbg	being	be	0
indued	indued	vvn	endued	endue	0
with	with	p-acp	with	with	0
meaner	meaner	jc	meaner	mean	0
gifts	gifts	n2	gifts	gift	0
,	,	,	,	,	0
and	and	cc	and	and	0
those	those	d	those	those	0
also	also	av	also	also	0
who	who	r-crq	who	who	0
being	being	vbg	being	be	0
furnished	furnished	vvn	furnished	furnish	0
with	with	p-acp	with	with	0
more	more	av-dc	more	more	0
excellent	excellent	j	excellent	excellent	0
ornaments	ornaments	n2	ornaments	ornament	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
spirite	spirite	n1	spirit	spirit	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
puffed	puffed	vvn	puffed	puff	0
vp	vp	a-acp	up	up	0
with	with	p-acp	with	with	0
pride	pride	n1	pride	pride	0
in	in	p-acp	in	in	0
themselues	themselues	px32	themselves	themselves	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
disdyne	disdyne	n1	disdyne	disdyne	0
towards	towards	p-acp	towards	towards	0
others	others	n2-jn	others	other	0
of	of	pp-f	of	of	0
fewer	fewer	d	fewer	few	0
graces	graces	n2	graces	grace	0
.	.	.	.	.	1
And	And	cc	And	and	0
this	this	d	this	this	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
second	second	ord	second	second	0
vse	vse	n1	use	use	0
that	that	cst	that	that	0
ariseth	ariseth	vvz	arises	arise	0
from	from	p-acp	from	from	0
this	this	d	this	this	0
naturall	naturall	j	natural	natural	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
bodies	bodies	n2	bodies	body	0
,	,	,	,	,	0
offreth	offreth	vvz	offereth	offer	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
in	in	p-acp	in	in	0
most	most	ds	most	most	0
plentifull	plentifull	j	plentiful	plentiful	0
manner	manner	n1	manner	manner	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
obserued	obserued	vvn	observed	observe	0
by	by	p-acp	by	by	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
euery	euery	d	every	every	0
part	part	n1	part	part	0
and	and	cc	and	and	0
member	member	n1	member	member	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
a	a	dt	a	a	0
notable	notable	j	notable	notable	0
lesson	lesson	n1	lesson	lesson	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
neighbourhood	neighbourhood	n1	neighbourhood	neighbourhood	0
are	are	vbr	are	be	0
we	we	pns12	we	we	0
taught	taught	vvn	taught	teach	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
view	view	n1	view	view	0
&	&	cc	&	and	0
contemplation	contemplation	n1	contemplation	contemplation	0
of	of	pp-f	of	of	0
mans	mans	ng1	men	man	0
face	face	n1	face	face	0
?	?	?	?	?	1
For	For	p-acp	For	for	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
many	many	d	many	many	0
seueral	seueral	j	several	several	0
members	members	n2	members	member	0
of	of	pp-f	of	of	0
diffe	diffe	n1	diffe	diffe	0
∣	∣	sy	∣	∣	0
rent	rent	n1	rend	rent	0
vses	vses	n2	uses	use	0
are	are	vbr	are	be	0
so	so	av	so	so	0
artificially	artificially	av-j	artificially	artificial	0
knit	knit	vvn	knit	knit	0
and	and	cc	and	and	0
linked	linked	vvn	linked	link	0
together	together	av	together	together	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
face	face	n1	face	face	0
,	,	,	,	,	0
that	that	cst	that	that	0
not	not	xx	not	not	0
one	one	pi	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
is	is	vbz	is	be	0
any	any	d	any	any	0
impediment	impediment	n1	impediment	impediment	0
or	or	cc	or	or	0
hinderance	hinderance	n1	hindrance	hindrance	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
another	another	j-jn	another	another	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
execution	execution	n1	execution	execution	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
office	office	n1	office	office	0
:	:	:	:	:	0
so	so	av	so	so	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
instructed	instructed	vvn	instructed	instruct	0
thereby	thereby	av	thereby	thereby	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
cary	cary	vvi	carry	carry	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
towardes	towardes	p-acp	towards	towards	0
our	our	po12	our	our	0
neighbours	neighbours	n2	neighbours	neighbour	0
,	,	,	,	,	0
euery	euery	d	every	every	0
one	one	pi	one	one	0
to	to	pc-acp	to	to	0
containe	containe	vvi	contain	contain	0
himselfe	himselfe	px31	himself	himself	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
limits	limits	n2	limits	limit	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
seuerall	seuerall	j	several	several	0
calling	calling	n-vvg	calling	call	0
,	,	,	,	,	0
&	&	cc	&	and	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
incroch	incroch	vvi	encroach	encroach	0
one	one	pi	one	one	0
vpon	vpon	p-acp	upon	upon	0
another	another	j-jn	another	another	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
great	great	j	great	great	0
many	many	d	many	many	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
contented	contented	vvn	contented	content	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
estate	estate	n1	estate	estate	0
.	.	.	.	.	1
Againe	Againe	av	Again	again	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
second	second	ord	second	second	0
story	story	n1	story	story	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
frame	frame	n1	frame	frame	0
when	when	c-crq	when	when	0
wee	wee	pns12	we	we	0
consider	consider	vvb	consider	consider	0
the	the	dt	the	the	0
lungs	lungs	n2	lungs	lung	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
bellowes	bellowes	n2	bellows	bellows	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
voyce	voyce	n1	voice	voice	0
,	,	,	,	,	0
are	are	vbr	are	be	0
placed	placed	vvn	placed	place	0
so	so	av	so	so	0
neere	neere	av-j	near	near	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
compasse	compasse	vvi	compass	compass	0
it	it	pn31	it	it	0
rounde	rounde	av-j	round	round	0
about	about	a-acp	about	about	0
,	,	,	,	,	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
all	all	d	all	all	0
men	men	n2	men	man	0
thereby	thereby	av	thereby	thereby	0
admonished	admonished	vvn	admonished	admonish	0
,	,	,	,	,	0
that	that	cst	that	that	0
their	their	po32	their	their	0
speach	speach	n1	speech	speech	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
the	the	dt	the	the	0
