WHEN	WHEN	c-crq	WHEN	when	0
knowe	knowe	vvb	know	know	0
it	it	pn31	it	it	0
moste	moste	av-ds	most	most	0
necessary	necessary	j	necessary	necessary	0
and	and	cc	and	and	0
needful	needful	j	needful	needful	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
knowen	knowen	vvn	known	know	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
toucheth	toucheth	vvz	touches	touch	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
estate	estate	n1	estate	estate	0
and	and	cc	and	and	0
common	common	j	common	common	0
wealth	wealth	n1	wealth	wealth	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Realme	Realme	n1	Realm	realm	0
very	very	av	very	very	0
neer	neer	av-j	near	near	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Rulers	Rulers	n2	Rulers	ruler	0
and	and	cc	and	and	0
gouernours	gouernours	n2	governors	governor	0
of	of	pp-f	of	of	0
Citties	Citties	n2	Cities	city	0
and	and	cc	and	and	0
townes	townes	n2	towns	town	0
,	,	,	,	,	0
doo	doo	vdb	do	do	0
not	not	xx	not	not	0
more	more	av-dc	more	more	0
carefully	carefully	av-j	carefully	careful	0
look	look	vvi	look	look	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
choice	choice	n1	choice	choice	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Citizens	Citizens	n2	Citizens	citizen	0
and	and	cc	and	and	0
Burgesses	Burgesses	n2	Burgesses	burgess	0
:	:	:	:	:	0
their	their	po32	their	their	0
states	states	n2	states	state	0
may	may	vmb	may	may	0
paraduenture	paraduenture	av	peradventure	peradventure	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
daunger	daunger	n1	danger	danger	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
shaken	shaken	vvn	shaken	shake	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
gouernments	gouernments	n2	governments	government	0
be	be	vbb	be	be	0
in	in	p-acp	in	in	0
peril	peril	n1	peril	peril	0
to	to	pc-acp	to	to	0
perish	perish	vvi	perish	perish	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
zeale	zeale	n1	zeal	zeal	0
and	and	cc	and	and	0
good	good	j	good	good	0
wil	wil	n1	will	will	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
common	common	j	common	common	0
welth	welth	n1	wealth	wealth	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
natiue	natiue	j-jn	native	native	0
Contrey	Contrey	n1	Country	country	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
taken	taken	vvn	taken	take	0
this	this	d	this	this	0
little	little	j	little	little	0
trauail	trauail	n1	travail	travail	0
:	:	:	:	:	0
so	so	av	so	so	0
of	of	pp-f	of	of	0
bounden	bounden	vvn	bounden	bind	0
deutie	deutie	n1	duty	duty	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
thought	thought	vvn	thought	think	0
good	good	j	good	good	0
to	to	pc-acp	to	to	0
offer	offer	vvi	offer	offer	0
and	and	cc	and	and	0
presēt	presēt	vvi	present	present	0
the	the	dt	the	the	0
same	same	d	same	same	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
partely	partely	av	partly	partly	0
that	that	cst	that	that	0
a	a	dt	a	a	0
Legiar	Legiar	np1	Legiar	Legiar	0
&	&	cc	&	and	0
memoriall	memoriall	n1	memorial	memorial	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
worthy	worthy	j	worthy	worthy	0
and	and	cc	and	and	0
necessary	necessary	j	necessary	necessary	0
a	a	dt	a	a	0
matter	matter	n1	matter	matter	0
:	:	:	:	:	0
might	might	vmd	might	may	0
remain	remain	vvi	remain	remain	0
and	and	cc	and	and	0
be	be	vbb	be	be	0
emong	emong	p-acp	among	among	0
your	your	po22	your	your	0
Records	Records	n2	Records	record	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
better	better	jc	better	better	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
struction	struction	n1	struction	struction	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
which	which	r-crq	which	which	0
shal	shal	vmb	shall	shall	0
repair	repair	vvi	repair	repair	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
cheefly	cheefly	av-jn	chiefly	chief	0
to	to	pc-acp	to	to	0
yeeld	yeeld	vvi	yield	yield	0
my	my	po11	my	my	0
self	self	n1	self	self	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
moste	moste	av-ds	most	most	0
humble	humble	j	humble	humble	0
and	and	cc	and	and	0
thank	thank	vvb	thank	thank	0
∣	∣	sy	∣	∣	0
ful	ful	av-j	full	full	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
good	good	j	good	good	0
wil	wil	n1	will	will	0
and	and	cc	and	and	0
tender	tender	j	tender	tender	0
affection	affection	n1	affection	affection	0
to	to	p-acp	to	to	0
∣	∣	sy	∣	∣	0
wards	wards	av	wards	ward	0
me	me	pno11	me	i	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
albeit	albeit	cs	albeit	albeit	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
choice	choice	n1	choice	choice	0
of	of	pp-f	of	of	0
sun	sun	n1	sun	sun	0
∣	∣	sy	∣	∣	0
dry	dry	j	dry	dry	0
wise	wise	j	wise	wise	0
men	men	n2	men	man	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
their	their	po32	their	their	0
grauitie	grauitie	n1	gravity	gravity	0
,	,	,	,	,	0
experi	experi	fw-la	experi	experi	0
∣	∣	sy	∣	∣	0
ence	ence	n1	ence	ence	0
and	and	cc	and	and	0
knowledge	knowledge	n1	knowledge	knowledge	0
farre	farre	av-j	far	far	0
exceeding	exceeding	vvg	exceeding	exceed	0
me	me	pno11	me	i	0
)	)	)	)	)	0
were	were	vbdr	were	be	0
more	more	av-dc	more	more	0
fit	fit	j	fit	fit	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
supplyed	supplyed	vvd	supplied	supply	0
a	a	dt	a	a	0
place	place	n1	place	place	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
hono	hono	fw-la	hono	hono	0
∣	∣	sy	∣	∣	0
rable	rable	n1	rabble	rabble	0
assembly	assembly	n1	assembly	assembly	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
you	you	pn22	you	you	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
good	good	j	good	good	0
wil	wil	n1	will	will	0
conceiuing	conceiuing	vvg	conceiving	conceive	0
the	the	dt	the	the	0
best	best	js	best	best	0
,	,	,	,	,	0
made	made	vvd	made	make	0
choice	choice	n1	choice	choice	0
of	of	pp-f	of	of	0
me	me	pno11	me	i	0
preferring	preferring	vvg	preferring	prefer	0
me	me	pno11	me	i	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
wise	wise	j	wise	wise	0
,	,	,	,	,	0
and	and	cc	and	and	0
ioyning	ioyning	vvg	joining	join	0
me	me	pno11	me	i	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
discreet	discreet	j	discreet	discreet	0
,	,	,	,	,	0
and	and	cc	and	and	0
although	although	cs	although	although	0
by	by	p-acp	by	by	0
meanes	meanes	n2	means	mean	0
of	of	pp-f	of	of	0
sicknes	sicknes	n1	sickness	sickness	0
,	,	,	,	,	0
the	the	dt	the	the	0
vse	vse	n1	use	use	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
speech	speech	n1	speech	speech	0
not	not	xx	not	not	0
seruing	seruing	vvg	serving	serve	0
,	,	,	,	,	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
speak	speak	vvi	speak	speak	0
my	my	po11	my	my	0
minde	minde	n1	mind	mind	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
pluce	pluce	n1	pluce	pluce	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
duety	duety	n1	duty	duty	0
and	and	cc	and	and	0
consciēce	consciēce	n1	conscience	conscience	0
I	I	pns11	I	i	0
ought	ought	vmd	ought	ought	0
and	and	cc	and	and	0
would	would	vmd	would	will	0
haue	haue	vhi	have	have	0
doon	doon	vdn	done	do	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
credit	credit	n1	credit	credit	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
assembly	assembly	n1	assembly	assembly	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
whole	whole	j-jn	whole	whole	0
and	and	cc	and	and	0
a	a	dt	a	a	0
generall	generall	j	general	general	0
concent	concent	n1	concent	consent	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Parlemēt	Parlemēt	n1	Parliament	parliament	0
:	:	:	:	:	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
eftsoones	eftsoones	av	eftsoons	eftsoon	0
chosen	chosen	vvn	chosen	choose	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
Comitte	Comitte	vvi	Comitte	comitte	0
in	in	p-acp	in	in	0
sundry	sundry	j	sundry	sundry	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
charge	charge	n1	charge	charge	0
and	and	cc	and	and	0
importaunce	importaunce	n1	importance	importance	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
with	with	p-acp	with	with	0
whome	whome	ro-crq	whom	who	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
ioy	ioy	n1	joy	joy	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
,	,	,	,	,	0
although	although	cs	although	although	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
personages	personages	n2	personages	personage	0
of	of	pp-f	of	of	0
much	much	d	much	much	0
ho	ho	uh	ho	ho	0
∣	∣	sy	∣	∣	0
nor	nor	ccx	nor	nor	0
,	,	,	,	,	0
and	and	cc	and	and	0
great	great	j	great	great	0
experience	experience	n1	experience	experience	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
such	such	d	such	such	0
credit	credit	n1	credit	credit	0
they	they	pns32	they	they	0
gaue	gaue	vvd	gave	give	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
words	words	n2	words	word	0
and	and	cc	and	and	0
so	so	av	so	so	0
allowed	allowed	vvn	allowed	allow	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
sayings	sayings	n2-vvg	sayings	say	0
:	:	:	:	:	0
that	that	d	that	that	0
with	with	p-acp	with	with	0
good	good	j	good	good	0
allowance	allowance	n1	allowance	allowance	0
they	they	pns32	they	they	0
relyed	relyed	vvd	relied	rely	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
Whatsoeuer	Whatsoeuer	r-crq	Whatsoever	whatsoever	0
credit	credit	n1	credit	credit	0
or	or	cc	or	or	0
cōmendation	cōmendation	n1	commendation	commendation	0
,	,	,	,	,	0
grow	grow	vvi	grow	grow	0
∣	∣	sy	∣	∣	0
eth	eth	zz	eth	eth	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
heerby	heerby	av	hereby	hereby	0
,	,	,	,	,	0
I	I	pns11	I	i	0
doo	doo	vdi	do	do	0
,	,	,	,	,	0
must	must	vmb	must	must	0
and	and	cc	and	and	0
wil	wil	vmb	will	will	0
,	,	,	,	,	0
wholly	wholly	av-jn	wholly	whole	0
im	im	p-acp	im	in	0
¦	¦	sy	¦	¦	0
pute	pute	n1	pute	pute	0
it	it	pn31	it	it	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
.	.	.	.	.	1
And	And	cc	And	and	0
therfore	therfore	av	therefore	therefore	0
as	as	c-acp	as	as	0
one	one	pi	one	one	0
bounden	bounden	vvn	bounden	bind	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
altogither	altogither	av	altogether	altogether	0
dedicated	dedicated	vvn	dedicated	dedicate	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
ser	ser	n1	sir	sir	0
∣	∣	sy	∣	∣	0
uice	uice	n1	vice	vice	0
and	and	cc	and	and	0
commaundement	commaundement	n1	commandment	commandment	0
:	:	:	:	:	0
I	I	pns11	I	i	0
doo	doo	vdi	do	do	0
offer	offer	vvi	offer	offer	0
this	this	d	this	this	0
my	my	po11	my	my	0
simple	simple	j	simple	simple	0
and	and	cc	and	and	0
rude	rude	j	rude	rude	0
collection	collection	n1	collection	collection	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
worships	worships	n2	worships	worship	0
,	,	,	,	,	0
praying	praying	vvg	praying	pray	0
and	and	cc	and	and	0
beseeching	beseeching	vvg	beseeching	beseech	0
you	you	pn22	you	you	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
respect	respect	n1	respect	respect	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
simplicitie	simplicitie	n1	simplicity	simplicity	0
,	,	,	,	,	0
rudenes	rudenes	n1	rudeness	rudeness	0
and	and	cc	and	and	0
sclendernes	sclendernes	n1	sclendernes	sclendernes	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
offred	offred	vvd	offered	offer	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
good	good	j	good	good	0
wil	wil	n1	will	will	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
offe	offe	zz	offe	offe	0
∣	∣	sy	∣	∣	0
rer	rer	n1	rer	rer	0
.	.	.	.	.	1
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
before	before	p-acp	before	before	0
this	this	d	this	this	0
attempted	attempted	vvn	attempted	attempt	0
and	and	cc	and	and	0
begun	begun	vvn	begun	begin	0
to	to	p-acp	to	to	0
to	to	pc-acp	to	to	0
draw	draw	vvi	draw	draw	0
and	and	cc	and	and	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
discourse	discourse	n1	discourse	discourse	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
antiquitie	antiquitie	n1	antiquity	antiquity	0
,	,	,	,	,	0
estate	estate	n1	estate	estate	0
and	and	cc	and	and	0
gouernment	gouernment	n1	government	government	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Cittie	Cittie	n1	City	city	0
,	,	,	,	,	0
thinking	thinking	vvg	thinking	think	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
began	began	vvd	began	begin	0
:	:	:	:	:	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
long	long	av-j	long	long	0
ere	ere	p-acp	ere	ere	0
this	this	d	this	this	0
haue	haue	vhb	have	have	0
absol	absol	n1	absol	absol	0
¦	¦	sy	¦	¦	0
ued	ued	zz	ued	ued	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
and	and	cc	and	and	0
haue	haue	vhb	have	have	0
offred	offred	vvn	offered	offer	0
it	it	pn31	it	it	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
middle	middle	n-jn	middle	middle	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
trauails	trauails	n2	travails	travail	0
,	,	,	,	,	0
beeing	beeing	vbg	being	be	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
sēts	sēts	zz	sēts	sēts	0
,	,	,	,	,	0
called	called	vvd	called	call	0
to	to	pc-acp	to	to	0
folow	folow	vvi	follow	follow	0
the	the	dt	the	the	0
weightie	weightie	j	weighty	weighty	0
affaires	affaires	n2	affairs	affair	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
worshipful	worshipful	j	worshipful	worshipful	0
,	,	,	,	,	0
Sir	Sir	n1	Sir	sir	0
Peeter	Peeter	np1	Peeter	Peter	0
Carew	Carew	np1	Carew	Carew	0
knight	knight	n1	knight	knight	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Ireland	Ireland	np1	Ireland	Ireland	0
:	:	:	:	:	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
cut	cut	vvn	cut	cut	0
of	of	pp-f	of	of	0
and	and	cc	and	and	0
dissapointed	dissapointed	vvn	dissapointed	dissapoint	0
,	,	,	,	,	0
sithens	sithens	p-acp	since	since	0
beeing	beeing	vbg	being	be	0
returned	returned	vvn	returned	return	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
moste	moste	av-ds	most	most	0
part	part	n1	part	part	0
been	been	vbn	been	be	0
so	so	av	so	so	0
ouer	ouer	a-acp	over	over	0
charged	charged	vvd	charged	charge	0
with	with	p-acp	with	with	0
sicknes	sicknes	n1	sickness	sickness	0
,	,	,	,	,	0
and	and	cc	and	and	0
mine	mine	po11	mine	my	0
affecti	affecti	n1	affection	affection	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
haue	haue	vhb	have	have	0
been	been	vbn	been	be	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
so	so	av	so	so	0
distempered	distempered	vvn	distempered	distemper	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
portunitie	portunitie	n1	portunitie	portunitie	0
and	and	cc	and	and	0
power	power	n1	power	power	0
haue	haue	vhb	have	have	0
not	not	xx	not	not	0
yet	yet	av	yet	yet	0
serued	serued	vvn	served	serve	0
to	to	p-acp	to	to	0
fo	fo	n1	foe	foe	0
∣	∣	sy	∣	∣	0
low	low	j	low	low	0
the	the	dt	the	the	0
absoluing	absoluing	vvg	absolving	absolve	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
,	,	,	,	,	0
whiche	whiche	r-crq	which	which	0
my	my	po11	my	my	0
good	good	j	good	good	0
wil	wil	n1	will	will	0
and	and	cc	and	and	0
ernest	ernest	j	earnest	earnest	0
desire	desire	n1	desire	desire	0
wissheth	wissheth	vvz	wisheth	wish	0
.	.	.	.	.	1
Neuerthelesse	Neuerthelesse	av	Nevertheless	nevertheless	0
,	,	,	,	,	0
hauing	hauing	vhg	having	have	0
perused	perused	vvn	perused	peruse	0
the	the	dt	the	the	0
discrip	discrip	n1	discrip	discrip	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Cittie	Cittie	n1	City	city	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
mine	mine	po11	mine	my	0
owne	owne	d	own	own	0
col	col	fw-fr	col	col	0
∣	∣	sy	∣	∣	0
lection	lection	n1	lection	lection	0
:	:	:	:	:	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
more	more	dc	more	more	0
matter	matter	n1	matter	matter	0
en	en	fw-fr	en	en	0
¦	¦	sy	¦	¦	0
larged	larged	vvn	larged	large	0
,	,	,	,	,	0
augmēted	augmēted	vvn	augmented	augment	0
and	and	cc	and	and	0
brought	brought	vvd	brought	bring	0
the	the	dt	the	the	0
same	same	d	same	same	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
a	a	dt	a	a	0
perfection	perfection	n1	perfection	perfection	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
time	time	n1	time	time	0
and	and	cc	and	and	0
matter	matter	n1	matter	matter	0
suffi	suffi	n2	suffi	suffi	0
∣	∣	sy	∣	∣	0
cient	cient	j	cient	cient	0
.	.	.	.	.	1
The	The	dt	The	the	0
imperfections	imperfections	n2	imperfections	imperfection	0
(	(	(	(	(	0
if	if	cs	if	if	0
any	any	d	any	any	0
be	be	vbb	be	be	0
)	)	)	)	)	0
I	I	pns11	I	i	0
wil	wil	vmb	will	will	0
heer	heer	av	her	here	0
after	after	c-acp	after	after	0
as	as	p-acp	as	as	0
occasion	occasion	n1	occasion	occasion	0
shall	shall	vmb	shall	shall	0
serue	serue	vvi	serve	serve	0
:	:	:	:	:	0
supply	supply	n1	supply	supply	0
and	and	cc	and	and	0
amend	amend	vvi	amend	amend	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
meane	meane	j	mean	mean	0
time	time	n1	time	time	0
,	,	,	,	,	0
hauing	hauing	vhg	having	have	0
ioyned	ioyned	vvn	joined	join	0
the	the	dt	the	the	0
same	same	d	same	same	0
vnto	vnto	p-acp	unto	unto	0
this	this	d	this	this	0
,	,	,	,	,	0
and	and	cc	and	and	0
thinking	thinking	vvg	thinking	think	0
it	it	pn31	it	it	0
moste	moste	av-ds	most	most	0
meet	meet	j	meet	meet	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
offred	offred	vvn	offered	offer	0
vn	vn	p-acp	un	unto	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
:	:	:	:	:	0
I	I	pns11	I	i	0
doo	doo	vdi	do	do	0
moste	moste	av-ds	most	most	0
humbly	humbly	av-j	humbly	humble	0
pray	pray	vvb	pray	pray	0
you	you	pn22	you	you	0
,	,	,	,	,	0
accept	accept	vvb	accept	accept	0
the	the	dt	the	the	0
same	same	d	same	same	0
in	in	p-acp	in	in	0
good	good	j	good	good	0
parte	parte	n1	part	part	0
.	.	.	.	.	1
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
God	God	np1	God	God	0
from	from	p-acp	from	from	0
whome	whome	ro-crq	whom	who	0
commeth	commeth	vvz	comes	come	0
what	what	r-crq	what	what	0
so	so	av	so	so	0
euer	euer	av	ever	ever	0
is	is	vbz	is	be	0
good	good	j	good	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
who	who	r-crq	who	who	0
directeth	directeth	vvz	directeth	direct	0
the	the	dt	the	the	0
councels	councels	n2	counsels	counsel	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Iust	Iust	j	Just	just	0
,	,	,	,	,	0
and	and	cc	and	and	0
prospereth	prospereth	vvz	prospereth	prosper	0
the	the	dt	the	the	0
diuices	diuices	n2	diuices	diuice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
godly	godly	j	godly	godly	0
:	:	:	:	:	0
send	send	vvb	send	send	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
spirit	spirit	n1	spirit	spirit	0
vpon	vpon	p-acp	upon	upon	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
li	li	zz	li	li	0
∣	∣	sy	∣	∣	0
uing	uing	zz	uing	uing	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
may	may	vmb	may	may	0
hate	hate	vvi	hate	hate	0
iniquitie	iniquitie	n1	iniquity	iniquity	0
,	,	,	,	,	0
ab	ab	fw-la	ab	ab	0
∣	∣	sy	∣	∣	0
horre	horre	vvb	horre	horre	0
couetousnes	couetousnes	n1	covetousness	covetousness	0
,	,	,	,	,	0
and	and	cc	and	and	0
without	without	p-acp	without	without	0
affection	affection	n1	affection	affection	0
giue	giue	vvi	give	give	0
iust	iust	j	just	just	0
Iudgements	Iudgements	n2	Judgements	judgement	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
trueth	trueth	n1	truth	truth	0
,	,	,	,	,	0
equitie	equitie	n1	equity	equity	0
and	and	cc	and	and	0
iustice	iustice	n1	justice	justice	0
:	:	:	:	:	0
gouerne	gouerne	vvb	govern	govern	0
,	,	,	,	,	0
rule	rule	n1	rule	rule	0
and	and	cc	and	and	0
direct	direct	vvi	direct	direct	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
ouer	ouer	p-acp	over	over	0
whome	whome	ro-crq	whom	who	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
gouerners	gouerners	n2	governors	governor	0
and	and	cc	and	and	0
Ru	Ru	n2	Ru	ru	0
¦	¦	sy	¦	¦	0
lers	lers	fw-fr	lers	lers	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
his	his	po31	his	his	0
name	name	n1	name	name	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
glorified	glorified	vvn	glorified	glorify	0
,	,	,	,	,	0
the	the	dt	the	the	0
common	common	j	common	common	0
welth	welth	n1	wealth	wealth	0
prospered	prospered	vvd	prospered	prosper	0
:	:	:	:	:	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
at	at	p-acp	at	at	0
length	length	n1	length	length	0
sitting	sitting	vvg	sitting	sit	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
xxiiij	xxiiij	crd	xxiiij	twenty-four	0
Elders	Elders	n2-jn	Elders	elder	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
crowned	crowned	vvn	crowned	crown	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
inioy	inioy	vvi	enjoy	enjoy	0
that	that	d	that	that	0
peace	peace	n1	peace	peace	0
and	and	cc	and	and	0
blessing	blessing	n1	blessing	blessing	0
whiche	whiche	r-crq	which	which	0
is	is	vbz	is	be	0
prepared	prepared	vvn	prepared	prepare	0
for	for	p-acp	for	for	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
execute	execute	vvi	execute	execute	0
iustice	iustice	n1	justice	justice	0
and	and	cc	and	and	0
giue	giue	vvi	give	give	0
true	true	j	true	true	0
Iudge	Iudge	n1	Judge	judge	0
¦	¦	sy	¦	¦	0
ments	ments	n2	ments	ment	0
.	.	.	.	.	1
Post	Post	n1	Post	post	0
mortem	mortem	fw-la	mortem	mortem	0
Vita	Vita	fw-la	Vita	vita	1
