THIS	THIS	d	THIS	this	0
Persons	Persons	n2	Persons	person	0
shall	shall	vmb	shall	shall	0
at	at	p-acp	at	at	0
present	present	j	present	present	0
be	be	vbi	be	be	0
passed	passed	vvn	passed	pass	0
over	over	a-acp	over	over	0
in	in	p-acp	in	in	0
Silence	Silence	n1	Silence	silence	0
.	.	.	.	.	1
Yet	Yet	av	Yet	yet	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
same	same	d	same	same	0
Time	Time	n1	Time	time	0
,	,	,	,	,	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
altogether	altogether	av	altogether	altogether	0
unseasonable	unseasonable	j	unseasonable	unseasonable	0
to	to	pc-acp	to	to	0
sketch	sketch	vvi	sketch	sketch	0
out	out	av	out	out	0
the	the	dt	the	the	0
Characters	Characters	n2	Characters	character	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
few	few	d	few	few	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
No	No	uh-dx	No	no	0
∣	∣	sy	∣	∣	0
torious	torious	j	torious	torious	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
look	look	vvi	look	look	0
back	back	av	back	back	0
and	and	cc	and	and	0
see	see	vvi	see	see	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
sort	sort	n1	sort	sort	0
of	of	pp-f	of	of	0
Persons	Persons	n2	Persons	person	0
those	those	d	those	those	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
had	had	vhd	had	have	0
both	both	d	both	both	0
the	the	dt	the	the	0
Will	Will	n1	Will	will	0
and	and	cc	and	and	0
Power	Power	n1	Power	power	0
to	to	pc-acp	to	to	0
impoverish	impoverish	vvi	impoverish	impoverish	0
the	the	dt	the	the	0
Pub	Pub	fw-la	Pub	pub	0
∣	∣	sy	∣	∣	0
lick	lick	n1	lick	lick	0
,	,	,	,	,	0
and	and	cc	and	and	0
enslave	enslave	vvi	enslave	enslave	0
their	their	po32	their	their	0
Native	Native	j-jn	Native	native	0
Country	Country	n1	Country	country	0
;	;	;	;	;	0
that	that	cst	that	that	0
if	if	cs	if	if	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
future	future	j-jn	future	future	0
any	any	d	any	any	0
others	others	n2-jn	others	other	0
should	should	vmd	should	shall	0
unhappily	unhappily	av-j	unhappily	unhappy	0
arise	arise	vvi	arise	arise	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
same	same	d	same	same	0
Dispositions	Dispositions	n2	Dispositions	disposition	0
and	and	cc	and	and	0
Talents	Talents	n2	Talents	talent	0
,	,	,	,	,	0
the	the	dt	the	the	0
Resemblance	Resemblance	n1	Resemblance	resemblance	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
observ'd	observ'd	vvn	observed	observe	0
time	time	n1	time	time	0
enough	enough	av-d	enough	enough	0
to	to	pc-acp	to	to	0
prevent	prevent	vvi	prevent	prevent	0
a	a	dt	a	a	0
Parallel	Parallel	n1	Parallel	parallel	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Story	Story	n1	Story	story	0
every	every	d	every	every	0
way	way	n1	way	way	0
.	.	.	.	.	1
ONE	ONE	crd	ONE	one	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
,	,	,	,	,	0
well	well	av	well	well	0
known	known	vvn	known	know	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
Times	Times	n2	Times	time	0
,	,	,	,	,	0
both	both	av-d	both	both	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Score	Score	n1	Score	score	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Parts	Parts	n2	Parts	part	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
competently	competently	av-j	competently	competent	0
adapted	adapted	vvn	adapted	adapt	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Mechanical	Mechanical	j	Mechanical	mechanical	0
Part	Part	n1	Part	part	0
of	of	pp-f	of	of	0
Business	Business	n1	Business	business	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
Disgrace	Disgrace	n1	Disgrace	disgrace	0
,	,	,	,	,	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
undergone	undergone	vvn	undergone	undergo	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
late	late	j	late	late	0
Men	Men	n2	Men	man	0
in	in	p-acp	in	in	0
Power	Power	n1	Power	power	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
that	that	d	that	that	0
Power	Power	n1	Power	power	0
devolved	devolved	vvn	devolved	devolve	0
into	into	p-acp	into	into	0
other	other	j-jn	other	other	0
Hands	Hands	n2	Hands	hand	0
,	,	,	,	,	0
gave	gave	vvd	gave	give	0
him	him	pno31	him	he	0
a	a	dt	a	a	0
Pre	Pre	np1	Pre	Pre	0
∣	∣	sy	∣	∣	0
tence	tence	n1	tense	tense	0
to	to	p-acp	to	to	0
set	set	vvi	set	set	0
up	up	a-acp	up	up	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Sufferer	Sufferer	n1	Sufferer	sufferer	0
.	.	.	.	.	1
He	He	pns31	He	he	0
spoke	spoke	vvd	spoke	speak	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
House	House	n1	House	house	0
with	with	p-acp	with	with	0
great	great	j	great	great	0
readiness	readiness	n1	readiness	readiness	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
Times	Times	n2	Times	time	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
certain	certain	j	certain	certain	0
appearing	appearing	j-vvg	appearing	appear	0
Frankness	Frankness	n1	Frankness	frankness	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
expressing	expressing	vvg	expressing	express	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
disagreeable	disagreeable	j	disagreeable	disagreeable	0
.	.	.	.	.	1
No	No	dx	No	no	0
Man	Man	n1	Man	man	0
spoke	spoke	vvd	spoke	speak	0
more	more	av-dc	more	more	0
than	than	cs	than	than	0
he	he	pns31	he	he	0
of	of	pp-f	of	of	0
Concern	Concern	vvi	Concern	concern	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Publick	Publick	j	Public	public	0
;	;	;	;	;	0
no	no	dx	no	no	0
Man	Man	n1	Man	man	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
Publick	Publick	j	Public	public	0
less	less	av-dc	less	less	0
at	at	p-acp	at	at	0
Heart	Heart	n1	Heart	heart	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
it	it	pn31	it	it	0
serv'd	serv'd	vvd	served	serve	0
his	his	po31	his	his	0
Purpose	Purpose	n1	Purpose	purpose	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
furnish'd	furnish'd	vvn	furnished	furnish	0
him	him	pno31	him	he	0
with	with	p-acp	with	with	0
Popular	Popular	j	Popular	popular	0
Topicks	Topicks	np2	Topicks	topick	0
for	for	p-acp	for	for	0
Harrangues	Harrangues	np1	Harrangues	Harrangues	0
,	,	,	,	,	0
and	and	cc	and	and	0
was	was	vbds	was	be	0
likewise	likewise	av	likewise	likewise	0
a	a	dt	a	a	0
convenient	convenient	j	convenient	convenient	0
Prey	Prey	n1	Prey	prey	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
his	his	po31	his	his	0
hun	hun	zz	hun	hun	0
∣	∣	sy	∣	∣	0
gry	gry	j	gry	gry	0
Creatures	Creatures	n2	Creatures	creature	0
.	.	.	.	.	1
He	He	pns31	He	he	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
bold	bold	j	bold	bold	0
Undertaker	Undertaker	n1	Undertaker	undertaker	0
in	in	p-acp	in	in	0
Business	Business	n1	Business	business	0
;	;	;	;	;	0
not	not	xx	not	not	0
easily	easily	av-j	easily	easy	0
discourag'd	discourag'd	vvn	discouraged	discourage	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
dif	dif	n1	dif	dif	0
∣	∣	sy	∣	∣	0
ficulty	ficulty	n1	ficulty	ficulty	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Work	Work	n1	Work	work	0
,	,	,	,	,	0
and	and	cc	and	and	0
never	never	av-x	never	never	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
put	put	vvn	put	put	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Countenance	Countenance	n1	Countenance	countenance	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
foulness	foulness	n1	foulness	foulness	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
his	his	po31	his	his	0
chief	chief	j-jn	chief	chief	0
Excellence	Excellence	n1	Excellence	excellence	0
consisted	consisted	vvd	consisted	consist	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
dexterous	dexterous	j	dexterous	dexterous	0
Application	Application	n1	Application	application	0
of	of	pp-f	of	of	0
Lies	Lies	vvz	Lies	lie	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
several	several	j	several	several	0
Purposes	Purposes	n2	Purposes	purpose	0
;	;	;	;	;	0
and	and	cc	and	and	0
those	those	d	those	those	0
he	he	pns31	he	he	0
could	could	vmd	could	can	0
frame	frame	vvi	frame	frame	0
extempore	extempore	av	extempore	extempore	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
undaunted	undaunted	j	undaunted	undaunted	0
Assurance	Assurance	n1	Assurance	assurance	0
,	,	,	,	,	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
Service	Service	n1	Service	service	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
at	at	p-acp	at	at	0
particular	particular	j	particular	particular	0
Seasons	Seasons	n2	Seasons	season	0
;	;	;	;	;	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
though	though	cs	though	though	0
the	the	dt	the	the	0
too	too	av	too	too	0
frequent	frequent	j	frequent	frequent	0
Use	Use	n1	Use	use	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
laughing	laughing	n-vvg	laughing	laugh	0
at	at	p-acp	at	at	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
openly	openly	av-j	openly	open	0
and	and	cc	and	and	0
wantonly	wantonly	av-jn	wantonly	wanton	0
,	,	,	,	,	0
contributed	contributed	vvn	contributed	contribute	0
no	no	dx	no	no	0
less	less	av-dc	less	less	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
discovery	discovery	n1	discovery	discovery	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
defect	defect	n1	defect	defect	0
in	in	p-acp	in	in	0
Judgment	Judgment	n1	Judgement	judgement	0
,	,	,	,	,	0
than	than	cs	than	than	0
his	his	po31	his	his	0
snatching	snatching	vvg	snatching	snatch	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
Opportunities	Opportunities	n2	Opportunities	opportunity	0
to	to	pc-acp	to	to	0
get	get	vvi	get	get	0
Money	Money	n1	Money	money	0
,	,	,	,	,	0
betrayed	betrayed	vvn	betrayed	betray	0
the	the	dt	the	the	0
Weakness	Weakness	n1	Weakness	weakness	0
and	and	cc	and	and	0
Impotence	Impotence	n1	Impotence	impotence	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Mind	Mind	n1	Mind	mind	0
.	.	.	.	.	1
How	How	np1	How	How	0
∣	∣	sy	∣	∣	0
ever	ever	av	ever	ever	0
,	,	,	,	,	0
his	his	po31	his	his	0
Influence	Influence	n1	Influence	influence	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
House	House	n1	House	house	0
was	was	vbds	was	be	0
great	great	j	great	great	0
:	:	:	:	:	0
From	From	p-acp	From	from	0
the	the	dt	the	the	0
Sense	Sense	n1	Sense	sense	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
pleased	pleased	vvd	pleased	please	0
himself	himself	px31	himself	himself	0
best	best	js	best	best	0
,	,	,	,	,	0
he	he	pns31	he	he	0
knew	knew	vvd	knew	know	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
gain	gain	vvi	gain	gain	0
others	others	n2-jn	others	other	0
;	;	;	;	;	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
better	better	av-jc	better	better	0
qualified	qualified	vvn	qualified	qualify	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Times	Times	n2	Times	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Part	Part	n1	Part	part	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
to	to	pc-acp	to	to	0
act	act	vvi	act	act	0
,	,	,	,	,	0
being	being	vbg	being	be	0
wholly	wholly	av-jn	wholly	whole	0
void	void	vvn	void	void	0
of	of	pp-f	of	of	0
Shame	Shame	n1	Shame	shame	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
entirely	entirely	av-j	entirely	entire	0
undisturbed	undisturbed	j	undisturbed	undisturbed	0
with	with	p-acp	with	with	0
any	any	d	any	any	0
Fumes	Fumes	n2	Fumes	fume	0
or	or	cc	or	or	0
Principles	Principles	n2	Principles	principle	0
of	of	pp-f	of	of	0
Virtue	Virtue	n1	Virtue	virtue	0
,	,	,	,	,	0
Honour	Honour	n1	Honour	honour	0
or	or	cc	or	or	0
Religion	Religion	n1	Religion	religion	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
free	free	j	free	free	0
in	in	p-acp	in	in	0
himself	himself	px31	himself	himself	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
Aproaches	Aproaches	n2	Approaches	approach	0
towards	towards	p-acp	towards	towards	0
Compassion	Compassion	n1	Compassion	compassion	0
or	or	cc	or	or	0
Humanity	Humanity	n1	Humanity	humanity	0
.	.	.	.	.	1
A	A	dt	A	a	0
second	second	ord	second	second	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
Extraction	Extraction	n1	Extraction	extraction	0
,	,	,	,	,	0
liberal	liberal	j	liberal	liberal	0
Education	Education	n1	Education	education	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
Learning	Learning	n1	Learning	learning	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
the	the	dt	the	the	0
Company	Company	n1	Company	company	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
kept	kept	vvn	kept	keep	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
younger	younger	jc	younger	young	0
Years	Years	n2	Years	year	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
contracted	contracted	vvn	contracted	contract	0
an	an	dt	and	a	0
inveterate	inveterate	j	inveterate	inveterate	0
Malice	Malice	n1	Malice	malice	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
imbibed	imbibed	vvd	imbibed	imbibe	0
early	early	j	early	early	0
Princi	Princi	fw-la	Princi	princi	0
∣	∣	sy	∣	∣	0
ples	ples	ng1	ples	ples	0
against	against	p-acp	against	against	0
Monarchy	Monarchy	n1	Monarchy	monarchy	0
:	:	:	:	:	0
Though	Though	cs	Though	though	0
no	no	dx	no	no	0
Man	Man	n1	Man	man	0
went	went	vvd	went	go	0
farther	farther	av-jc	farther	far	0
than	than	cs	than	than	0
he	he	pns31	he	he	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Support	Support	vvb	Support	support	0
and	and	cc	and	and	0
promoting	promoting	j-vvg	promoting	promote	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
lawless	lawless	j	lawless	lawless	0
Acts	Acts	n2	Acts	act	0
of	of	pp-f	of	of	0
Tyranny	Tyranny	n1	Tyranny	tyranny	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
his	his	po31	his	his	0
Share	Share	n1	Share	share	0
of	of	pp-f	of	of	0
Power	Power	n1	Power	power	0
.	.	.	.	.	1
He	He	pns31	He	he	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
bred	bred	vvn	bred	breed	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Profession	Profession	n1	Profession	profession	0
of	of	pp-f	of	of	0
Arms	Arms	n2	Arms	arm	0
,	,	,	,	,	0
and	and	cc	and	and	0
had	had	vhd	had	have	0
got	got	vvn	god	get	0
some	some	d	some	some	0
Reputation	Reputation	n1	Reputation	reputation	0
that	that	cst	that	that	0
way	way	n1	way	way	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
quickly	quickly	av-j	quickly	quick	0
lost	lost	vvd	lost	lose	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
unsoldierly	unsoldierly	j	unsoldierly	unsoldierly	0
Defence	Defence	n1	Defence	defence	0
and	and	cc	and	and	0
Surrender	Surrender	n1	Surrender	surrender	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Town	Town	n1	Town	town	0
of	of	pp-f	of	of	0
Importance	Importance	n1	Importance	importance	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
this	this	d	this	this	0
ill	ill	n-jn	ill	ill	0
Conduct	Conduct	vvb	Conduct	conduct	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
accused	accused	vvn	accused	accuse	0
,	,	,	,	,	0
and	and	cc	and	and	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
Suffer'd	Suffer'd	vvd	Suffered	suffer	0
,	,	,	,	,	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
been	been	vbn	been	be	0
befriended	befriended	vvn	befriended	befriend	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
General	General	n1	General	general	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
lived	lived	vvd	lived	live	0
to	to	pc-acp	to	to	0
repent	repent	vvi	repent	repent	0
his	his	po31	his	his	0
good	good	j	good	good	0
Nature	Nature	n1	Nature	nature	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Man	Man	n1	Man	man	0
,	,	,	,	,	0
never	never	av-x	never	never	0
very	very	av	very	very	0
sensible	sensible	j	sensible	sensible	0
of	of	pp-f	of	of	0
Favours	Favours	n2	Favours	favour	0
or	or	cc	or	or	0
Benefits	Benefits	n2	Benefits	benefit	0
.	.	.	.	.	1
That	That	cst	That	that	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
betook	betook	vvd	betook	betake	0
himself	himself	px31	himself	himself	0
afterwards	afterwards	av	afterwards	afterward	0
to	to	p-acp	to	to	0
another	another	j-jn	another	another	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
got	got	vvd	god	get	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Seals	Seals	n2	Seals	seal	0
into	into	p-acp	into	into	0
his	his	po31	his	his	0
Possession	Possession	n1	Possession	possession	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
used	used	vvd	used	use	0
to	to	p-acp	to	to	0
ill	ill	j-jn	ill	ill	0
Purposes	Purposes	n2	Purposes	purpose	0
enough	enough	av-d	enough	enough	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
always	always	av	always	always	0
with	with	p-acp	with	with	0
good	good	j	good	good	0
Manners	Manners	n2	Manners	manner	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
peculiar	peculiar	j	peculiar	peculiar	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
.	.	.	.	.	1
Not	Not	xx	Not	not	0
being	being	vbg	being	be	0
well	well	av	well	well	0
fixed	fixed	vvn	fixed	fix	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
Form	Form	n1	From	form	0
of	of	pp-f	of	of	0
Government	Government	n1	Government	government	0
,	,	,	,	,	0
he	he	pns31	he	he	0
ran	ran	vvd	ran	run	0
into	into	p-acp	into	into	0
many	many	d	many	many	0
wild	wild	j	wild	wild	0
Schemes	Schemes	n2	Schemes	scheme	0
,	,	,	,	,	0
and	and	cc	and	and	0
was	was	vbds	was	be	0
rather	rather	av-c	rather	rather	0
a	a	dt	a	a	0
Builder	Builder	n1	Builder	builder	0
of	of	pp-f	of	of	0
Com	Com	np1	Com	Com	0
∣	∣	sy	∣	∣	0
mon-Wealths	mon-Wealths	n2	mon-Wealths	mon-wealth	0
,	,	,	,	,	0
than	than	cs	than	than	0
a	a	dt	a	a	0
Member	Member	n1	Member	member	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
one	one	crd	one	one	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
conjectured	conjectured	vvn	conjectured	conjecture	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
a	a	dt	a	a	0
Tincture	Tincture	n1	Tincture	tincture	0
of	of	pp-f	of	of	0
Enthusi	Enthusi	np1	Enthusi	Enthusi	0
∣	∣	sy	∣	∣	0
asm	asm	n1	asm	asm	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Composition	Composition	n1	Composition	composition	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
if	if	cs	if	if	0
true	true	j	true	true	0
,	,	,	,	,	0
might	might	vmd	might	may	0
account	account	vvi	account	account	0
for	for	p-acp	for	for	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
perhaps	perhaps	av	perhaps	perhaps	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
some	some	d	some	some	0
extenuation	extenuation	n1	extenuation	extenuation	0
of	of	pp-f	of	of	0
several	several	j	several	several	0
things	things	n2	things	thing	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
guilty	guilty	j	guilty	guilty	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Prejudice	Prejudice	n1	Prejudice	prejudice	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Country	Country	n1	Country	country	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
perhaps	perhaps	av	perhaps	perhaps	0
,	,	,	,	,	0
few	few	d	few	few	0
Men	Men	n2	Men	man	0
really	really	av-j	really	real	0
wish'd	wish'd	vvd	wished	wish	0
better	better	av-jc	better	better	0
,	,	,	,	,	0
than	than	cs	than	than	0
he	he	pns31	he	he	0
.	.	.	.	.	1
ANOTHER	ANOTHER	n-jn	ANOTHER	another	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
,	,	,	,	,	0
and	and	cc	and	and	0
,	,	,	,	,	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
;	;	;	;	;	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
outragious	outragious	j	outrageous	outrageous	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Sett	Sett	n1	Set	sett	0
,	,	,	,	,	0
was	was	vbds	was	be	0
an	an	dt	and	a	0
Officer	Officer	n1	Officer	officer	0
of	of	pp-f	of	of	0
mean	mean	j	mean	mean	0
Parts	Parts	n2	Parts	part	0
and	and	cc	and	and	0
Parentage	Parentage	n1	Parentage	parentage	0
;	;	;	;	;	0
a	a	dt	a	a	0
meddling	meddling	j-vvg	meddling	meddle	0
,	,	,	,	,	0
blustring	blustring	j-vvg	blustering	bluster	0
Fellow	Fellow	n1	Fellow	fellow	0
,	,	,	,	,	0
determined	determined	vvn	determined	determine	0
,	,	,	,	,	0
and	and	cc	and	and	0
very	very	av	very	very	0
diligent	diligent	j	diligent	diligent	0
:	:	:	:	:	0
Conceited	Conceited	j-vvn	Conceited	conceit	0
,	,	,	,	,	0
Undertaking	Undertaking	vvg	Undertaking	undertake	0
,	,	,	,	,	0
inca	inca	fw-la	inca	inca	0
∣	∣	sy	∣	∣	0
pable	pable	zz	pable	pable	0
of	of	pp-f	of	of	0
offering	offering	vvg	offering	offer	0
any	any	d	any	any	0
Reasons	Reasons	n2	Reasons	reason	0
to	to	pc-acp	to	to	0
convince	convince	vvi	convince	convince	0
o	o	fw-fr	o	o	0
∣	∣	sy	∣	∣	0
thers	thers	pc-acp|vbz	the	there|be	0
,	,	,	,	,	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
comprehending	comprehending	j	comprehending	comprehending	0
Reason	Reason	n1	Reason	reason	0
,	,	,	,	,	0
so	so	av	so	so	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
perswaded	perswaded	vvn	persuaded	persuade	0
himself	himself	px31	himself	himself	0
.	.	.	.	.	1
By	By	p-acp	By	by	0
the	the	dt	the	the	0
extraordinary	extraordinary	j	extraordinary	extraordinary	0
Favour	Favour	n1	Favour	favour	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
General	General	n1	General	general	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
lic	lic	n1	lic	lic	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
Useful	Useful	j	Useful	useful	0
in	in	p-acp	in	in	0
several	several	j	several	several	0
Capacities	Capacities	n2	Capacities	capacity	0
,	,	,	,	,	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
made	made	vvn	made	make	0
his	his	po31	his	his	0
way	way	n1	way	way	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
Subaltern	Subaltern	np1	Subaltern	Subaltern	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
few	few	d	few	few	0
Years	Years	n2	Years	year	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
highest	highest	js	highest	high	0
Posts	Posts	n2	Posts	post	0
in	in	p-acp	in	in	0
