DEarly	DEarly	av-jn	DEarly	dear	0
the	the	dt	the	the	0
new	new	j	new	new	0
.	.	.	.	.	1
Eye	Eye	n1	Eye	eye	0
not	not	xx	not	not	0
one	one	pi	one	one	0
to	to	p-acp	to	to	0
another	another	n-jn	another	another	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
ye	ye	pn22	you	you	0
have	have	vhb	have	have	0
put	put	vvn	put	put	0
off	off	a-acp	off	off	0
the	the	dt	the	the	0
old	old	j	old	old	0
man	man	n1	man	man	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
deeds	deeds	n2	deeds	deed	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
put	put	vvn	put	put	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
new	new	j	new	new	0
man	man	n1	man	man	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
renew	renew	vvi	renew	renew	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
in	in	p-acp	in	in	0
knowledge	knowledge	n1	knowledge	knowledge	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
Image	Image	n1	Image	image	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
created	created	vvd	created	create	0
him	him	pno31	him	he	0
,	,	,	,	,	0
Col.	Col.	np1	Col.	Col.	1
3.9	3.9	crd	3.9	3.9	0
,	,	,	,	,	0
10.	10.	crd	10.	10.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
ye	ye	pn22	you	you	0
put	put	vvd	put	put	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
new	new	j	new	new	0
man	man	n1	man	man	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
after	after	p-acp	after	after	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
created	created	vvn	created	create	0
in	in	p-acp	in	in	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
and	and	cc	and	and	0
Holinesse	Holinesse	n1	Holiness	holiness	0
,	,	,	,	,	0
Ephes.	Ephes.	np1	Ephes.	Ephes.	1
1.14	1.14	crd	1.14	1.14	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
Jesus	Jesus	np1	Jesus	Jesus	0
neither	neither	av-dx	neither	neither	0
circumcision	circumcision	n1	circumcision	circumcision	0
availeth	availeth	vvz	availeth	avail	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
uncir	uncir	n1	uncir	uncir	0
∣	∣	sy	∣	∣	0
cumcision	cumcision	n1	cumcision	cumcision	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
new	new	j	new	new	0
creature	creature	n1	creature	creature	0
,	,	,	,	,	0
Gal.	Gal.	np1	Gal.	Gal.	1
6.15	6.15	crd	6.15	6.15	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
new	new	j	new	new	0
born	born	j-vvn	born	bear	0
Babes	Babes	n2	Babes	babe	0
desire	desire	vvb	desire	desire	0
the	the	dt	the	the	0
sincere	sincere	j	sincere	sincere	0
milk	milk	n1	milk	milk	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
grow	grow	vvi	grow	grow	0
thereby	thereby	av	thereby	thereby	0
,	,	,	,	,	0
1	1	crd	1	1	0
Pet	Pet	n1	Pet	pet	0
2.2	2.2	crd	2.2	2.2	0
.	.	.	.	.	1
Therefore	Therefore	av	Therefore	therefore	0
if	if	cs	if	if	0
any	any	d	any	any	0
man	man	n1	man	man	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
new	new	j	new	new	0
creature	creature	n1	creature	creature	0
;	;	;	;	;	0
old	old	j	old	old	0
things	things	n2	things	thing	0
are	are	vbr	are	be	0
past	past	vvn	passed	pass	0
away	away	av	away	away	0
;	;	;	;	;	0
behold	behold	vvb	behold	behold	0
all	all	d	all	all	0
things	things	n2	things	thing	0
are	are	vbr	are	be	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
come	come	vvb	come	come	0
new	new	j	new	new	0
,	,	,	,	,	0
2	2	crd	2	2	0
Cor.	Cor.	np1	Cor.	Cor.	1
5.17	5.17	crd	5.17	5.17	0
.	.	.	.	.	1
A	A	dt	A	a	0
new	new	j	new	new	0
under	under	p-acp	under	under	0
∣	∣	sy	∣	∣	0
standing	standing	vvg	standing	stand	0
,	,	,	,	,	0
a	a	dt	a	a	0
new	new	j	new	new	0
will	will	n1	will	will	0
,	,	,	,	,	0
new	new	j	new	new	0
desires	desires	n2	desires	desire	0
,	,	,	,	,	0
new	new	j	new	new	0
love	love	n1	love	love	0
,	,	,	,	,	0
new	new	j	new	new	0
delights	delights	n2	delights	delight	0
,	,	,	,	,	0
new	new	j	new	new	0
thoughts	thoughts	n2	thoughts	thought	0
,	,	,	,	,	0
new	new	j	new	new	0
words	words	n2	words	word	0
,	,	,	,	,	0
new	new	j	new	new	0
company	company	n1	company	company	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
new	new	j	new	new	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
versation	versation	n1	versation	versation	0
;	;	;	;	;	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
what	what	r-crq	what	what	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
fore	fore	p-acp	before	before	0
.	.	.	.	.	1
O	O	uh	Oh	oh	0
dear	dear	j-jn	dear	dear	0
friends	friends	n2	friends	friend	0
,	,	,	,	,	0
be	be	vbb	be	be	0
new	new	j	new	new	0
Creatures	Creatures	n2	Creatures	creature	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
glorious	glorious	j	glorious	glorious	0
Creatures	Creatures	n2	Creatures	creature	0
:	:	:	:	:	0
We	We	pns12	We	we	0
can	can	vmb	can	can	0
call	call	vvi	call	call	0
nothing	nothing	pix	nothing	nothing	0
in	in	p-acp	in	in	0
Heaven	Heaven	n1	Heaven	heaven	0
ours	ours	png12	ours	we	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
Christ	Christ	np1	Christ	Christ	0
be	be	vbb	be	be	0
ours	ours	png12	ours	we	0
.	.	.	.	.	1
Without	Without	p-acp	Without	without	0
regenera	regenera	fw-la	regenera	regenera	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
salvation	salvation	n1	salvation	salvation	0
;	;	;	;	;	0
Verily	Verily	av-j	Verily	very	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
except	except	c-acp	except	except	0
yea	yea	uh	yea	yea	0
be	be	vbb	be	be	0
converted	converted	vvn	converted	convert	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
come	come	vvb	come	come	0
as	as	a-acp	as	as	0
little	little	j	little	little	0
children	children	n2	children	child	0
,	,	,	,	,	0
ye	ye	pn22	you	you	0
cannot	cannot	vmbx	cannot	can	0
enter	enter	vvi	enter	enter	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Kingdone	Kingdone	n1	Kingdone	kingdone	0
of	of	pp-f	of	of	0
Heaven	Heaven	n1	Heaven	heaven	0
,	,	,	,	,	0
John	John	np1	John	John	0
3.3	3.3	crd	3.3	3.3	0
.	.	.	.	.	1
Verily	Verily	av-j	Verily	very	0
,	,	,	,	,	0
verily	verily	av-j	verily	very	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
unto	unto	p-acp	unto	unto	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
except	except	c-acp	except	except	0
a	a	dt	a	a	0
man	man	n1	man	man	0
be	be	vbi	be	be	0
born	born	vvn	born	bear	0
again	again	av	again	again	0
,	,	,	,	,	0
he	he	pns31	he	he	0
cannot	cannot	vmbx	cannot	can	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
You	You	pn22	You	you	0
have	have	vhb	have	have	0
heard	heard	vvn	herd	hear	0
much	much	d	much	much	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
Heaven	Heaven	n1	Heaven	heaven	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
ears	ears	n2	ears	ear	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
this	this	d	this	this	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
bring	bring	vvi	bring	bring	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
Heaven	Heaven	n1	Heaven	heaven	0
,	,	,	,	,	0
unlesse	unlesse	cs	unless	unless	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
much	much	d	much	much	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
&	&	cc	&	and	0
Heaven	Heaven	n1	Heaven	heaven	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
;	;	;	;	;	0
you	you	pn22	you	you	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
once	once	a-acp	once	once	0
a	a	dt	a	a	0
slave	slave	n1	slave	slave	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
now	now	av	now	now	0
a	a	dt	a	a	0
son	son	n1	son	son	0
;	;	;	;	;	0
once	once	c-acp	once	once	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
dead	dead	j	dead	dead	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
now	now	av	now	now	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
alive	alive	j	alive	alive	0
;	;	;	;	;	0
once	once	c-acp	once	once	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
darknesse	darknesse	n1	darkness	darkness	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
now	now	av	now	now	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
light	light	j	light	light	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
;	;	;	;	;	0
once	once	c-acp	once	once	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
child	child	n1	child	child	0
of	of	pp-f	of	of	0
wrath	wrath	n1	wrath	wrath	0
,	,	,	,	,	0
an	an	dt	and	a	0
Heir	Heir	n1	Heir	heir	0
of	of	pp-f	of	of	0
Hell	Hell	n1	Hell	hell	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
now	now	av	now	now	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
an	an	dt	and	a	0
Heir	Heir	n1	Heir	heir	0
of	of	pp-f	of	of	0
Heaven	Heaven	n1	Heaven	heaven	0
;	;	;	;	;	0
once	once	c-acp	once	once	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
spirit	spirit	n1	spirit	spirit	0
of	of	pp-f	of	of	0
bondage	bondage	n1	bondage	bondage	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
now	now	av	now	now	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
spi	spi	vvb	spi	spi	0
∣	∣	sy	∣	∣	0
rit	rit	n1	rit	rit	0
of	of	pp-f	of	of	0
adoption	adoption	n1	adoption	adoption	0
.	.	.	.	.	1
A	A	dt	A	a	0
true	true	j	true	true	0
Believer	Believer	n1	Believer	believer	0
lives	lives	vvz	lives	live	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
1	1	crd	1	1	0
Thes.	Thes.	np1	Thes.	Thes.	1
1.1	1.1	crd	1.1	1.1	0
.	.	.	.	.	1
On	On	p-acp	On	on	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
Rom.	Rom.	np1	Rom.	Rom.	0
1.17	1.17	crd	1.17	1.17	0
.	.	.	.	.	1
Luke	Luke	np1	Luke	Luke	0
.	.	.	.	.	1
20.38	20.38	crd	20.38	20.38	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
Joh.	Joh.	np1	Joh.	Joh.	0
6.57	6.57	crd	6.57	6.57	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
Romans	Romans	np1	Romans	Romans	0
1.8	1.8	crd	1.8	1.8	0
.	.	.	.	.	1
With	With	p-acp	With	with	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
2	2	crd	2	2	0
Corinth	Corinth	np1	Corinth	Corinth	0
.	.	.	.	.	1
13.4	13.4	crd	13.4	13.4	0
.	.	.	.	.	1
III	III	np1	III	Iii	0
.	.	.	.	.	1
Thirdly	Thirdly	ord	Thirdly	third	0
,	,	,	,	,	0
Make	Make	vvb	Make	make	0
your	your	po22	your	your	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Prince	Prince	n1	Prince	prince	0
of	of	pp-f	of	of	0
peace	peace	n1	peace	peace	0
.	.	.	.	.	1
Isa.	Isa.	np1	Isa.	Isa.	0
9.6	9.6	crd	9.6	9.6	0
.	.	.	.	.	1
Psal.	Psal.	np1	Psal.	Psal.	0
2.12	2.12	crd	2.12	2.12	0
.	.	.	.	.	1
Kiss	Kiss	n1	Kiss	kiss	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
,	,	,	,	,	0
least	least	cs	lest	lest	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
angry	angry	j	angry	angry	0
,	,	,	,	,	0
and	and	cc	and	and	0
ye	ye	pn22	you	you	0
perish	perish	vvb	perish	perish	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
way	way	n1	way	way	0
:	:	:	:	:	0
when	when	c-crq	when	when	0
his	his	po31	his	his	0
wrath	wrath	n1	wrath	wrath	0
is	is	vbz	is	be	0
kindled	kindled	vvn	kindled	kindle	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
little	little	j	little	little	0
,	,	,	,	,	0
bles	bles	n2	bles	ble	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
are	are	vbr	are	be	0
all	all	d	all	all	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
put	put	vvd	put	put	0
their	their	po32	their	their	0
trust	trust	n1	trust	trust	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
.	.	.	.	.	1
O	O	sy	O	o	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
lift	lift	vvi	lift	lift	0
up	up	a-acp	up	up	0
your	your	po22	your	your	0
hand	hand	n1	hand	hand	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
kisse	kisse	vvb	kiss	kiss	0
the	the	dt	the	the	0
Son.	Son.	n1	Son.	son	1
Let	Let	vvb	Let	let	0
his	his	po31	his	his	0
Will	Will	n1	Will	will	0
be	be	vbb	be	be	0
your	your	po22	your	your	0
Rule	Rule	n1	Rule	rule	0
;	;	;	;	;	0
His	His	po31	His	his	0
Spirit	Spirit	n1	Spirit	spirit	0
your	your	po22	your	your	0
Guide	Guide	n1	Guide	guide	0
;	;	;	;	;	0
His	His	po31	His	his	0
precepts	precepts	n2	precepts	precept	0
your	your	po22	your	your	0
practices	practices	n2	practices	practice	0
;	;	;	;	;	0
His	His	po31	His	his	0
decrees	decrees	n2	decrees	decree	0
your	your	po22	your	your	0
delights	delights	n2	delights	delight	0
;	;	;	;	;	0
His	His	po31	His	his	0
chosen	chosen	j-vvn	chosen	choose	0
ones	ones	pi2	ones	one	0
,	,	,	,	,	0
your	your	po22	your	your	0
choicest	choicest	js	choicest	choice	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
panions	panions	n2	panions	panion	0
.	.	.	.	.	1
Submit	Submit	np1	Submit	Submit	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Gospel	Gospel	n1	Gospel	gospel	0
and	and	cc	and	and	0
Govern	Govern	vvi	Govern	govern	0
∣	∣	sy	∣	∣	0
ment	ment	vvn	meant	mean	0
.	.	.	.	.	1
Oh	Oh	uh	O	oh	0
Sirs	Sirs	n2	Sirs	sir	0
,	,	,	,	,	0
make	make	vvb	make	make	0
your	your	po22	your	your	0
peace	peace	n1	peace	peace	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
fourfold	fourfold	j	fourfold	fourfold	0
Peace	Peace	n1	Peace	peace	0
.	.	.	.	.	1
First	First	ord	First	first	0
,	,	,	,	,	0
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
peace	peace	n1	peace	peace	0
external	external	j	external	external	0
:	:	:	:	:	0
this	this	d	this	this	0
peace	peace	n1	peace	peace	0
is	is	vbz	is	be	0
with	with	p-acp	with	with	0
men	men	n2	men	man	0
.	.	.	.	.	1
Secondly	Secondly	ord	Secondly	second	0
,	,	,	,	,	0
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
peace	peace	n1	peace	peace	0
supernal	supernal	j	supernal	supernal	0
:	:	:	:	:	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
peace	peace	n1	peace	peace	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
.	.	.	.	.	1
Thirdly	Thirdly	ord	Thirdly	third	0
,	,	,	,	,	0
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
peace	peace	n1	peace	peace	0
internall	internall	j	internal	internal	0
:	:	:	:	:	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
peace	peace	n1	peace	peace	0
with	with	p-acp	with	with	0
Conscience	Conscience	n1	Conscience	conscience	0
.	.	.	.	.	1
Fourthly	Fourthly	ord	Fourthly	four	0
,	,	,	,	,	0
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
peace	peace	n1	peace	peace	0
eternall	eternall	j	eternal	eternal	0
:	:	:	:	:	0
and	and	cc	and	and	0
this	this	d	this	this	0
is	is	vbz	is	be	0
peace	peace	n1	peace	peace	0
in	in	p-acp	in	in	0
Heaven	Heaven	n1	Heaven	heaven	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
37.37	37.37	crd	37.37	37.37	0
.	.	.	.	.	1
Mark	Mark	n1	Mark	mark	0
the	the	dt	the	the	0
perfect	perfect	j	perfect	perfect	0
man	man	n1	man	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
behold	behold	vvb	behold	behold	0
the	the	dt	the	the	0
upright	upright	j	upright	upright	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
peace	peace	n1	peace	peace	0
.	.	.	.	.	1
If	If	cs	If	if	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
peace	peace	n1	peace	peace	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
,	,	,	,	,	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Devil	Devil	n1	Devil	devil	0
cannot	cannot	vmbx	cannot	can	0
hurt	hurt	vvi	hurt	hurt	0
you	you	pn22	you	you	0
:	:	:	:	:	0
And	And	cc	And	and	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
defence	defence	n1	defence	defence	0
,	,	,	,	,	0
Isa.	Isa.	np1	Isa.	Isa.	1
4.5	4.5	crd	4.5	4.5	0
.	.	.	.	.	1
Believers	Believers	n2	Believers	believer	0
have	have	vhb	have	have	0
God	God	n1	God	god	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
Guide	Guide	n1	Guide	guide	0
and	and	cc	and	and	0
Guard	Guard	n1	Guard	guard	0
;	;	;	;	;	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
meddles	meddles	vvz	meddles	meddle	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
assaults	assaults	vvz	assaults	assault	0
God	God	np1	God	God	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
Zech.	Zech.	np1	Zech.	Zech.	1
2.8	2.8	crd	2.8	2.8	0
.	.	.	.	.	1
He	He	pns31	He	he	0
that	that	cst	that	that	0
toucheth	toucheth	vvz	touches	touch	0
you	you	pn22	you	you	0
,	,	,	,	,	0
toucheth	toucheth	vvz	touches	touch	0
the	the	dt	the	the	0
Apple	Apple	n1	Apple	apple	0
of	of	pp-f	of	of	0
mine	mine	po11	mine	my	0
eye	eye	n1	eye	eye	0
.	.	.	.	.	1
He	He	pns31	He	he	0
that	that	cst	that	that	0
lifts	lifts	vvz	lifts	lift	0
up	up	a-acp	up	up	0
his	his	po31	his	his	0
hand	hand	n1	hand	hand	0
against	against	p-acp	against	against	0
them	them	pno32	them	they	0
,	,	,	,	,	0
lifts	lifts	vvz	lifts	lift	0
up	up	a-acp	up	up	0
his	his	po31	his	his	0
hand	hand	n1	hand	hand	0
against	against	p-acp	against	against	0
God	God	np1	God	God	0
;	;	;	;	;	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
many	many	d	many	many	0
enemies	enemies	n2	enemies	enemy	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
one	one	crd	one	one	0
friend	friend	n1	friend	friend	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
more	more	dc	more	more	0
strength	strength	n1	strength	strength	0
then	then	cs	then	than	0
all	all	d	all	all	0
their	their	po32	their	their	0
enemies	enemies	n2	enemies	enemy	0
.	.	.	.	.	1
A	A	dt	A	a	0
ragged	ragged	j	ragged	ragged	0
Saint	Saint	n1	Saint	saint	0
is	is	vbz	is	be	0
dearer	dearer	jc-jn	dearer	dear	0
to	to	p-acp	to	to	0
God	God	n1	God	god	0
,	,	,	,	,	0
then	then	cs	then	than	0
a	a	dt	a	a	0
glittering	glittering	j-vvg	glittering	glitter	0
Em	Em	np1	Em	Em	0
∣	∣	sy	∣	∣	0
perour	perour	n1	perour	perour	0
that	that	cst	that	that	0
wants	wants	vvz	wants	want	0
grace	grace	n1	grace	grace	0
.	.	.	.	.	1
O	O	sy	O	o	0
make	make	vvb	make	make	0
your	your	po22	your	your	0
peace	peace	n1	peace	peace	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Prince	Prince	n1	Prince	prince	0
of	of	pp-f	of	of	0
peace	peace	n1	peace	peace	0
;	;	;	;	;	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
assurance	assurance	n1	assurance	assurance	0
of	of	pp-f	of	of	0
eternal	eternal	j	eternal	eternal	0
life	life	n1	life	life	0
,	,	,	,	,	0
that	that	cst	that	that	0
eternal	eternal	j	eternal	eternal	0
death	death	n1	death	death	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
your	your	po22	your	your	0
portion	portion	n1	portion	portion	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
life	life	n1	life	life	0
.	.	.	.	.	1
IV.	IV.	np1	IV.	IV.	0
Fourthly	Fourthly	ord	Fourthly	four	0
,	,	,	,	,	0
Make	Make	vvb	Make	make	0
Religion	Religion	n1	Religion	religion	0
your	your	po22	your	your	0
main	main	j	main	main	0
business	business	n1	business	business	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
a	a	av	a	a	0
by	by	p-acp	by	by	0
business	business	n1	business	business	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
the	the	dt	the	the	0
rather	rather	av-c	rather	rather	0
,	,	,	,	,	0
Brethren	Brethren	n1	Brothers	brethren	0
,	,	,	,	,	0
give	give	vvb	give	give	0
di	di	zz	di	di	0
∣	∣	sy	∣	∣	0
ligence	ligence	n1	ligence	ligence	0
to	to	p-acp	to	to	0
make	make	vvi	make	make	0
your	your	po22	your	your	0
Calling	Calling	vvg	Calling	call	0
and	and	cc	and	and	0
Election	Election	n1	Election	election	0
sure	sure	j	sure	sure	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
ye	ye	pn22	you	you	0
doe	doe	vdb	do	do	0
these	these	d	these	these	0
things	things	n2	things	thing	0
,	,	,	,	,	0
ye	ye	pn22	you	you	0
shall	shall	vmb	shall	shall	0
never	never	av-x	never	never	0
fall	fall	vvi	fallen	fall	0
,	,	,	,	,	0
2	2	crd	2	2	0
Peter	Peter	np1	Peter	Peter	0
1.10	1.10	crd	1.10	1.10	0
.	.	.	.	.	1
Work	Work	n1	Work	work	0
out	out	av	out	out	0
your	your	po22	your	your	0
salvation	salvation	n1	salvation	salvation	0
with	with	p-acp	with	with	0
fear	fear	n1	fear	fear	0
and	and	cc	and	and	0
trembling	trembling	j-vvg	trembling	tremble	0
,	,	,	,	,	0
Phil.	Phil.	np1	Phil.	Phil.	1
2.12	2.12	crd	2.12	2.12	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
seek	seek	vvb	seek	seek	0
ye	ye	pn22	you	you	0
first	first	ord	first	first	0
the	the	dt	the	the	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
righteousness	righteousness	n1	righteousness	righteousness	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
these	these	d	these	these	0
things	things	n2	things	thing	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
added	added	vvn	added	add	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
Math.	Math.	np1	Math.	Math.	1
6.23	6.23	crd	6.23	6.23	0
.	.	.	.	.	1
Oh	Oh	uh	O	oh	0
,	,	,	,	,	0
why	why	q-crq	why	why	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
