KIng	KIng	n1	KIng	king	0
bee	bee	vbi	be	be	0
Ius	Ius	np1	Ius	Ius	0
non	non	fw-la	non	non	0
scriptum	scriptum	fw-la	scriptum	scriptum	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
cannot	cannot	vmbx	cannot	can	0
bee	bee	vbi	be	be	0
made	made	vvn	made	make	0
or	or	cc	or	or	0
created	created	vvn	created	create	0
,	,	,	,	,	0
either	either	av-d	either	either	0
by	by	p-acp	by	by	0
Charter	Charter	n1	Charter	charter	0
,	,	,	,	,	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
actes	actes	n2	acts	act	0
reduced	reduced	vvn	reduced	reduce	0
to	to	p-acp	to	to	0
writting	writting	n1	writing	writing	0
,	,	,	,	,	0
&	&	cc	&	and	0
are	are	vbr	are	be	0
alwayes	alwayes	av	always	always	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
Record	Record	n1	Record	record	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
being	being	vbg	being	be	0
onely	onely	j	only	only	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
fact	fact	n1	fact	fact	0
and	and	cc	and	and	0
consisting	consisting	vvg	consisting	consist	0
in	in	p-acp	in	in	0
vse	vse	n1	use	use	0
&	&	cc	&	and	0
practise	practise	vvi	practise	practise	0
,	,	,	,	,	0
it	it	pn31	it	it	0
can	can	vmb	can	can	0
bee	bee	vbi	be	be	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
corded	corded	vvn	corded	cord	0
and	and	cc	and	and	0
registred	registred	vvn	registered	register	0
no	no	av-dx	no	no	0
where	where	q-crq	where	where	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
memory	memory	n1	memory	memory	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
a	a	dt	a	a	0
Custome	Custome	n1	Custom	custom	0
taketh	taketh	vvz	takes	take	0
beginning	beginning	n1	beginning	beginning	0
&	&	cc	&	and	0
groweth	groweth	vvz	grows	grow	0
to	to	p-acp	to	to	0
perfection	perfection	n1	perfection	perfection	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
manner	manner	n1	manner	manner	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
a	a	dt	a	a	0
reasonable	reasonable	j	reasonable	reasonable	0
act	act	n1	act	act	0
once	once	a-acp	once	once	0
done	done	vdn	done	do	0
,	,	,	,	,	0
is	is	vbz	is	be	0
found	found	vvn	found	find	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
good	good	j	good	good	0
&	&	cc	&	and	0
beneficiall	beneficiall	j	beneficial	beneficial	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
&	&	cc	&	and	0
agreeable	agreeable	j	agreeable	agreeable	0
to	to	pc-acp	to	to	0
theîre	theîre	vvi	theîre	theîre	0
nature	nature	n1	nature	nature	0
&	&	cc	&	and	0
disposi	disposi	fw-it	disposi	disposi	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
,	,	,	,	,	0
then	then	av	then	then	0
do	do	vdb	do	do	0
they	they	pns32	they	they	0
vse	vse	vvi	use	use	0
it	it	pn31	it	it	0
,	,	,	,	,	0
&	&	cc	&	and	0
practise	practise	vvi	practise	practise	0
it	it	pn31	it	it	0
,	,	,	,	,	0
againe	againe	av	again	again	0
,	,	,	,	,	0
&	&	cc	&	and	0
agaîne	agaîne	n1	agaîne	agaîne	0
,	,	,	,	,	0
&	&	cc	&	and	0
so	so	av	so	so	0
by	by	p-acp	by	by	0
of	of	a-acp	of	off	0
∣	∣	sy	∣	∣	0
ten	ten	crd	ten	ten	0
iteration	iteration	n1	iteration	iteration	0
&	&	cc	&	and	0
multiplication	multiplication	n1	multiplication	multiplication	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
act	act	n1	act	act	0
,	,	,	,	,	0
it	it	pn31	it	it	0
becometh	becometh	vvz	becometh	become	0
a	a	dt	a	a	0
Custome	Custome	n1	Custom	custom	0
,	,	,	,	,	0
&	&	cc	&	and	0
being	being	vbg	being	be	0
continued	continued	vvn	continued	continue	0
without	without	p-acp	without	without	0
interruption	interruption	n1	interruption	interruption	0
time	time	n1	time	time	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
minde	minde	n1	mind	mind	0
,	,	,	,	,	0
it	it	pn31	it	it	0
obtaineth	obtaineth	vvz	obtaineth	obtain	0
the	the	dt	the	the	0
force	force	n1	force	force	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
lawe	lawe	n1	law	law	0
.	.	.	.	.	1
And	And	cc	And	and	0
this	this	d	this	this	0
Custumary	Custumary	j	Customary	customary	0
lawe	lawe	n1	law	law	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
perfect	perfect	j	perfect	perfect	0
,	,	,	,	,	0
&	&	cc	&	and	0
most	most	av-ds	most	most	0
excellent	excellent	j	excellent	excellent	0
,	,	,	,	,	0
and	and	cc	and	and	0
without	without	p-acp	without	without	0
comparison	comparison	n1	comparison	comparison	0
the	the	dt	the	the	0
best	best	js	best	best	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
&	&	cc	&	and	0
preserue	preserue	vvi	preserve	preserve	0
a	a	dt	a	a	0
commonwealth	commonwealth	n1	commonwealth	commonwealth	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
written	written	j-vvn	written	write	0
lawes	lawes	n2	laws	law	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
made	made	vvn	made	make	0
either	either	av-d	either	either	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
edicts	edicts	n2	edicts	edict	0
of	of	pp-f	of	of	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
Counselles	Counselles	n2	Counsels	counsel	0
of	of	pp-f	of	of	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
are	are	vbr	are	be	0
imposed	imposed	vvn	imposed	impose	0
vppon	vppon	p-acp	upon	upon	0
the	the	dt	the	the	0
subiect	subiect	n-jn	subject	subject	0
before	before	p-acp	before	before	0
any	any	d	any	any	0
Triall	Triall	n1	Trial	trial	0
or	or	cc	or	or	0
Probation	Probation	n1	Probation	probation	0
made	made	vvd	made	make	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
the	the	dt	the	the	0
same	same	d	same	same	0
bee	bee	vbb	be	be	0
fitt	fitt	j	fit	fit	0
&	&	cc	&	and	0
agree	agree	vvi	agree	agree	0
∣	∣	sy	∣	∣	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
the	the	dt	the	the	0
nature	nature	n1	nature	nature	0
&	&	cc	&	and	0
disposition	disposition	n1	disposition	disposition	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
or	or	cc	or	or	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
breed	breed	vvi	breed	breed	0
any	any	d	any	any	0
inconvenience	inconvenience	n1	inconvenience	inconvenience	0
or	or	cc	or	or	0
no	no	uh-dx	no	no	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
a	a	dt	a	a	0
Custome	Custome	n1	Custom	custom	0
doth	doth	vdz	does	do	0
neuer	neuer	av-x	never	never	0
become	become	vvi	become	become	0
a	a	dt	a	a	0
lawe	lawe	n1	law	law	0
to	to	pc-acp	to	to	0
binde	binde	vvi	bind	bind	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
vntill	vntill	c-acp	until	until	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
bin	bin	vbn	been	be	0
tried	tried	vvn	tried	try	0
&	&	cc	&	and	0
approued	approued	j-vvn	approved	approve	0
time	time	n1	time	time	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
minde	minde	n1	mind	mind	0
,	,	,	,	,	0
during	during	p-acp	during	during	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
time	time	n1	time	time	0
there	there	a-acp	there	there	0
did	did	vdd	did	do	0
thereby	thereby	av	thereby	thereby	0
arise	arise	vvi	arise	arise	0
no	no	av-dx	no	no	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
conuenience	conuenience	n1	convenience	convenience	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
beene	beene	vbn	been	be	0
found	found	vvn	found	find	0
inconuenient	inconuenient	j	inconvenient	inconvenient	0
at	at	p-acp	at	at	0
any	any	d	any	any	0
time	time	n1	time	time	0
,	,	,	,	,	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
beene	beene	vbn	been	be	0
vsed	vsed	vvn	used	use	0
no	no	av-dx	no	no	0
longer	longer	av-jc	longer	long	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
had	had	vhd	had	have	0
beene	beene	vbn	been	be	0
interrupted	interrupted	vvn	interrupted	interrupt	0
,	,	,	,	,	0
&	&	cc	&	and	0
consequently	consequently	av-j	consequently	consequent	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
lost	lost	vvn	lost	lose	0
the	the	dt	the	the	0
vertue	vertue	n1	virtue	virtue	0
&	&	cc	&	and	0
force	force	n1	force	force	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
lawe	lawe	n1	law	law	0
.	.	.	.	.	1
Therefore	Therefore	av	Therefore	therefore	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
lawe	lawe	n1	law	law	0
of	of	pp-f	of	of	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
schoolmen	schoolmen	n2	schoolmen	schoolman	0
call	call	vvb	call	call	0
Ius	Ius	np1	Ius	Ius	0
commune	commune	j	commune	common	0
,	,	,	,	,	0
&	&	cc	&	and	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
also	also	av	also	also	0
Ius	Ius	np1	Ius	Ius	0
non	non	fw-fr	non	non	0
scriptum	scriptum	fw-la	scriptum	scriptum	0
,	,	,	,	,	0
being	being	vbg	being	be	0
written	written	vvn	written	write	0
only	only	av-j	only	only	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hart	hart	n1	heart	hart	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
,	,	,	,	,	0
is	is	vbz	is	be	0
better	better	jc	better	better	0
then	then	cs	then	than	0
all	all	d	all	all	0
the	the	dt	the	the	0
written	written	j-vvn	written	write	0
lawes	lawes	n2	laws	law	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
worlde	worlde	n1	world	world	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
men	men	n2	men	man	0
honest	honest	j	honest	honest	0
&	&	cc	&	and	0
happy	happy	j	happy	happy	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
obserue	obserue	vvi	observe	observe	0
the	the	dt	the	the	0
rules	rules	n2	rules	rule	0
thereof	thereof	av	thereof	thereof	0
:	:	:	:	:	0
So	So	av	So	so	0
the	the	dt	the	the	0
custumary	custumary	j	customary	customary	0
lawe	lawe	n1	law	law	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
wee	wee	pns12	we	we	0
do	do	vdb	do	do	0
like	like	vvi	like	like	0
∣	∣	sy	∣	∣	0
wise	wise	j	wise	wise	0
call	call	n1	call	call	0
Ius	Ius	np1	Ius	Ius	0
commune	commune	vvi	commune	commune	0
as	as	p-acp	as	as	0
comming	comming	vvg	coming	come	0
neerest	neerest	av-j	nearest	near	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
lawe	lawe	n1	law	law	0
of	of	pp-f	of	of	0
Nature	Nature	n1	Nature	nature	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
roote	roote	n1	root	root	0
&	&	cc	&	and	0
touchstone	touchstone	n1	touchstone	touchstone	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
good	good	j	good	good	0
lawes	lawes	n2	laws	law	0
,	,	,	,	,	0
&	&	cc	&	and	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
also	also	av	also	also	0
Ius	Ius	np1	Ius	Ius	0
non	non	fw-fr	non	non	0
scriptum	scriptum	fw-la	scriptum	scriptum	0
,	,	,	,	,	0
&	&	cc	&	and	0
written	written	vvn	written	write	0
onely	onely	av-j	only	only	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
memory	memory	n1	memory	memory	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
euery	euery	d	every	every	0
cu	cu	zz	cu	cu	0
∣	∣	sy	∣	∣	0
stome	stome	n1	stome	stome	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
tooke	tooke	vvd	took	take	0
beginning	beginning	n1	beginning	beginning	0
beyond	beyond	p-acp	beyond	beyond	0
the	the	dt	the	the	0
memory	memory	n1	memory	memory	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
liuing	liuing	j-vvg	living	live	0
man	man	n1	man	man	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
continued	continued	vvn	continued	continue	0
&	&	cc	&	and	0
preserued	preserued	vvn	preserved	preserve	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
memory	memory	n1	memory	memory	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
liuing	liuing	vvg	living	live	0
)	)	)	)	)	0
doth	doth	vdz	does	do	0
farre	farre	av-j	far	far	0
excell	excell	vvi	excel	excel	0
our	our	po12	our	our	0
written	written	j-vvn	written	write	0
lawes	lawes	n2	laws	law	0
,	,	,	,	,	0
namely	namely	av	namely	namely	0
our	our	po12	our	our	0
Statutes	Statutes	n2	Statutes	statute	0
or	or	cc	or	or	0
Actes	Actes	n2	Acts	act	0
of	of	pp-f	of	of	0
Parliament	Parliament	n1	Parliament	parliament	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
manifest	manifest	j	manifest	manifest	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
,	,	,	,	,	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
our	our	po12	our	our	0
Parliaments	Parliaments	n2	Parliaments	parliament	0
haue	haue	vhb	have	have	0
altered	altered	vvn	altered	alter	0
or	or	cc	or	or	0
changed	changed	vvn	changed	change	0
any	any	d	any	any	0
fundamentall	fundamentall	j	fundamental	fundamental	0
pointes	pointes	n2	points	point	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Common	Common	j	Common	common	0
lawe	lawe	n1	law	law	0
,	,	,	,	,	0
those	those	d	those	those	0
alterations	alterations	n2	alterations	alteration	0
haue	haue	vhb	have	have	0
beene	beene	vbn	been	be	0
found	found	vvn	found	find	0
by	by	p-acp	by	by	0
experience	experience	n1	experience	experience	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
conuenient	conuenient	j	convenient	convenient	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
commonwealth	commonwealth	n1	commonwealth	commonwealth	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
the	the	dt	the	the	0
common	common	j	common	common	0
lawe	lawe	n1	law	law	0
hath	hath	vhz	hath	have	0
in	in	p-acp	in	in	0
effect	effect	n1	effect	effect	0
beene	beene	vbn	been	be	0
restored	restored	vvn	restored	restore	0
againe	againe	av	again	again	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
points	points	n2	points	point	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
other	other	j-jn	other	other	0
Actes	Actes	n2	Acts	act	0
of	of	pp-f	of	of	0
Par	Par	np1	Par	Par	0
∣	∣	sy	∣	∣	0
liament	liament	n1	liament	liament	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
suceedîng	suceedîng	vvg	suceedîng	suceedîng	0
ages	ages	n2	ages	age	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
our	our	po12	our	our	0
Custumary	Custumary	j	Customary	customary	0
vnwritten	vnwritten	j	unwritten	unwritten	0
lawe	lawe	n1	law	law	0
doth	doth	vdz	does	do	0
excell	excell	vvi	excel	excel	0
our	our	po12	our	our	0
Parliament	Parliament	n1	Parliament	parliament	0
lawes	lawes	n2	laws	law	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
written	written	vvn	written	write	0
,	,	,	,	,	0
so	so	av	so	so	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
gouernment	gouernment	n1	government	government	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Common-weale	Common-weale	n1	Commonweal	commonweal	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
as	as	a-acp	as	as	0
well	well	av	well	well	0
instituted	instituted	vvn	instituted	institute	0
&	&	cc	&	and	0
established	established	vvn	established	establish	0
as	as	p-acp	as	as	0
any	any	d	any	any	0
Com	Com	vvi	Come	come	0
∣	∣	sy	∣	∣	0
mon-weale	mon-weale	n1	mon-weale	mon-weale	0
in	in	p-acp	in	in	0
Christendome	Christendome	np1	Christendome	Christendom	0
.	.	.	.	.	0
)	)	)	)	)	1
Our	Our	po12	Our	our	0
natiue	natiue	j-jn	native	native	0
Common	Common	j	Common	common	0
lawe	lawe	n1	law	law	0
is	is	vbz	is	be	0
farre	farre	av-j	far	far	0
more	more	av-dc	more	more	0
apt	apt	j	apt	apt	0
&	&	cc	&	and	0
agreeable	agreeable	j	agreeable	agreeable	0
,	,	,	,	,	0
then	then	cs	then	than	0
the	the	dt	the	the	0
Ciuill	Ciuill	j	Civil	civil	0
or	or	cc	or	or	0
Canon	Canon	n1	Canon	canon	0
lawe	lawe	n1	law	law	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
other	other	n-jn	other	other	0
written	written	vvn	written	write	0
lawe	lawe	n1	law	law	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
worlde	worlde	n1	world	world	0
besides	besides	a-acp	beside	beside	0
:	:	:	:	:	0
howsoeuer	howsoeuer	c-acp	howsoever	howsoever	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
Countri	Countri	np1	Countri	Countri	0
∣	∣	sy	∣	∣	0
men	men	n1	men	man	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
Ciues	Ciues	fw-la	Ciues	cives	0
in	in	p-acp	in	in	0
aliena	aliena	fw-la	aliena	aliena	0
Republica	Republica	np1	Republica	Republica	0
,	,	,	,	,	0
&	&	cc	&	and	0
hospites	hospites	vvz	hospites	hospite	0
in	in	p-acp	in	in	0
sua	sua	fw-la	sua	sva	0
,	,	,	,	,	0
may	may	vmb	may	may	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
ppes	ppes	av	ppes	ppes	0
affirme	affirme	vvb	affirm	affirm	0
the	the	dt	the	the	0
contrary	contrary	n-jn	contrary	contrary	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
certaine	certaine	j	certain	certain	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
That	That	cst	That	that	0
the	the	dt	the	the	0
greate	greate	j	great	great	0
and	and	cc	and	and	0
wise-men	wise-men	n2	wisemen	wiseman	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Parliament	Parliament	n1	Parliament	parliament	0
of	of	pp-f	of	of	0
Merton	Merton	np1	Merton	Merton	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
preferre	preferre	vvi	prefer	prefer	0
a	a	dt	a	a	0
Forreine	Forreine	j	Foreign	foreign	0
lawe	lawe	n1	law	law	0
before	before	p-acp	before	before	0
theire	theire	po32	their	their	0
owne	owne	d	own	own	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
motion	motion	n1	motion	motion	0
being	being	vbg	being	be	0
made	made	vvn	made	make	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Clergie	Clergie	n1	Clergy	clergy	0
that	that	cst	that	that	0
Children	Children	n2	Children	child	0
borne	borne	vvn	born	bear	0
before	before	p-acp	before	before	0
Marriage	Marriage	n1	Marriage	marriage	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
adiudged	adiudged	vvn	adjudged	adjudge	0
legitumate	legitumate	vvi	legitumate	legitumate	0
,	,	,	,	,	0
They	They	pns32	They	they	0
all	all	d	all	all	0
made	made	vvd	made	make	0
aunswere	aunswere	n1	answer	answer	0
with	with	p-acp	with	with	0
one	one	crd	one	one	0
voice	voice	n1	voice	voice	0
,	,	,	,	,	0
Nolumus	Nolumus	fw-la	Nolumus	nolumus	0
Leges	Leges	fw-la	Leges	leges	0
Angliae	Angliae	fw-la	Angliae	angliae	0
mutari	mutari	fw-la	mutari	mutari	0
,	,	,	,	,	0
And	And	cc	And	and	0
againe	againe	av	again	again	0
in	in	p-acp	in	in	0
II.	II.	crd	II	ii	0
R.	R.	np1	R.	R.	0
2.	2.	crd	2.	2.	0
when	when	c-crq	when	when	0
a	a	dt	a	a	0
newe	newe	j	new	new	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
ceeding	ceeding	vvg	ceeding	ceed	0
in	in	p-acp	in	in	0
Criminall	Criminall	j-jn	Criminal	criminal	0
Causes	Causes	n2	Causes	cause	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
forme	forme	n1	form	form	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Ciuill	Ciuill	j	Civil	civil	0
lawe	lawe	n1	law	law	0
was	was	vbds	was	be	0
propounded	propounded	vvn	propounded	propound	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
vnruly	vnruly	j	unruly	unruly	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
Aunswere	Aunswere	n1	Answer	answer	0
was	was	vbds	was	be	0
made	made	vvn	made	make	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
the	the	dt	the	the	0
Estates	Estates	n2	Estates	estate	0
,	,	,	,	,	0
That	That	cst	That	that	0
the	the	dt	the	the	0
Realme	Realme	n1	Realm	realm	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
had	had	vhd	had	have	0
bin	bin	vbn	been	be	0
in	in	p-acp	in	in	0
for	for	p-acp	for	for	0
∣	∣	sy	∣	∣	0
mer	mer	uh	mere	mer	0
times	times	n2	times	time	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
hereafter	hereafter	av	hereafter	hereafter	0
should	should	vmd	should	shall	0
bee	bee	vbi	be	be	0
Ruled	Ruled	vvn	Ruled	rule	0
and	and	cc	and	and	0
gouerned	gouerned	vvn	governed	govern	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Ciuill	Ciuill	j	Civil	civil	0
law	law	n1	law	law	0
.	.	.	.	.	1
Rot	Rot	n1	Rot	rot	0
Parliam	Parliam	np1	Parliam	Parliam	0
II.	II.	crd	II	ii	0
R.	R.	np1	R.	R.	0
2.	2.	crd	2.	2.	0
in	in	n1	in	inn	0
Archiv	Archiv	np1	Archiv	Archiv	0
.	.	.	.	.	1
Turris	Turris	np1	Turris	Turris	0
.	.	.	.	.	1
And	And	cc	And	and	0
heere	heere	av	here	here	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
obserue	obserue	vvi	observe	observe	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Honour	Honour	n1	Honour	honour	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Auncestors	Auncestors	n2	Ancestors	ancestor	0
who	who	r-crq	who	who	0
haue	haue	vhb	have	have	0
founded	founded	vvn	founded	found	0
this	this	d	this	this	0
Common-weale	Common-weale	n1	Commonweal	commonweal	0
wherein	wherein	c-crq	wherein	wherein	0
wee	wee	pns12	we	we	0
liue	liue	vvb	live	live	0
,	,	,	,	,	0
and	and	cc	and	and	0
enioy	enioy	vvi	enjoy	enjoy	0
so	so	av	so	so	0
many	many	d	many	many	0
felicities	felicities	n2	felicities	felicity	0
,	,	,	,	,	0
That	That	cst	That	that	0
England	England	np1	England	England	0
hauing	hauing	vhg	having	have	0
had	had	vhn	had	have	0
a	a	dt	a	a	0
good	good	j	good	good	0
and	and	cc	and	and	0
happie	happie	j	happy	happy	0
Genius	Genius	n1	Genius	genius	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
beginning	beginning	n1	beginning	beginning	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
bin	bin	vbn	been	be	0
enhabited	enhabited	vvn	inhabited	inhabit	0
alwaies	alwaies	av	always	always	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
vertuous	vertuous	j	virtuous	virtuous	0
&	&	cc	&	and	0
wise	wise	j	wise	wise	0
people	people	n1	people	people	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
euer	euer	av	ever	ever	0
embraced	embraced	vvd	embraced	embrace	0
honest	honest	j	honest	honest	0
and	and	cc	and	and	0
good	good	j	good	good	0
Customes	Customes	n2	Customs	custom	0
,	,	,	,	,	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
Reason	Reason	n1	Reason	reason	0
and	and	cc	and	and	0
conveniencie	conveniencie	n1	conveniency	conveniency	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
confirmed	confirmed	vvn	confirmed	confirm	0
by	by	p-acp	by	by	0
common	common	j	common	common	0
vse	vse	n1	use	use	0
&	&	cc	&	and	0
practise	practise	vvi	practise	practise	0
,	,	,	,	,	0
and	and	cc	and	and	0
continued	continued	vvd	continued	continue	0
time	time	n1	time	time	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
minde	minde	n1	mind	mind	0
,	,	,	,	,	0
became	became	vvd	became	become	0
the	the	dt	the	the	0
