NOBLES	NOBLES	np1	NOBLES	Nobles	0
actions	actions	n2	actions	action	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
cōmanded	cōmanded	vvn	commanded	command	0
,	,	,	,	,	0
thus	thus	av	thus	thus	0
may	may	vmb	may	may	0
you	you	pn22	you	you	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
necessitie	necessitie	n1	necessity	necessity	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
vse	vse	n1	use	use	0
it	it	pn31	it	it	0
doth	doth	vdz	does	do	0
also	also	av	also	also	0
appeer	appeer	vvi	appear	appear	0
,	,	,	,	,	0
that	that	cst	that	that	0
sithence	sithence	p-acp	since	sithence	0
some	some	d	some	some	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
commanders	commanders	n2	commanders	commander	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
importance	importance	n1	importance	importance	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
known	known	vvn	known	know	0
both	both	av-d	both	both	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
persons	persons	n2	persons	person	0
ouer	ouer	p-acp	over	over	0
whom	whom	ro-crq	whom	who	0
they	they	pns32	they	they	0
command	command	vvb	command	command	0
,	,	,	,	,	0
&	&	cc	&	and	0
generally	generally	av-j	generally	general	0
by	by	p-acp	by	by	0
al	al	d	all	all	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
so	so	av	so	so	0
perspicuously	perspicuously	av-j	perspicuously	perspicuous	0
that	that	cst	that	that	0
vp	vp	p-acp	up	up	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
euery	euery	d	every	every	0
sudden	sudden	j	sudden	sudden	0
occurrent	occurrent	j	occurrent	occurrent	0
,	,	,	,	,	0
the	the	dt	the	the	0
meanest	meanest	js	meanest	mean	0
&	&	cc	&	and	0
simplest	simplest	js	simplest	simple	0
common	common	j	common	common	0
soldier	soldier	n1	soldier	soldier	0
may	may	vmb	may	may	0
thereby	thereby	av	thereby	thereby	0
know	know	vvi	know	know	0
euerie	euerie	d	every	every	0
particular	particular	j	particular	particular	0
officer	officer	n1	officer	officer	0
,	,	,	,	,	0
and	and	cc	and	and	0
captaine	captaine	n1	captain	captain	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
charge	charge	n1	charge	charge	0
:	:	:	:	:	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
purpose	purpose	n1	purpose	purpose	0
our	our	po12	our	our	0
ancestors	ancestors	n2	ancestors	ancestor	0
deuise	deuise	n1	devise	device	0
was	was	vbds	was	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
such	such	d	such	such	0
men	men	n2	men	man	0
should	should	vmd	should	shall	0
weare	weare	vvi	wear	wear	0
some	some	d	some	some	0
such	such	d	such	such	0
coate	coate	n1	coat	coat	0
of	of	pp-f	of	of	0
marke	marke	n1	mark	mark	0
ouer	ouer	p-acp	over	over	0
his	his	po31	his	his	0
armor	armor	n1	armour	armour	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
whereby	whereby	c-crq	whereby	whereby	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
easily	easily	av-j	easily	easy	0
discerned	discerned	vvn	discerned	discern	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
same	same	d	same	same	0
persons	persons	n2	persons	person	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
deed	deed	n1	deed	deed	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
:	:	:	:	:	0
and	and	cc	and	and	0
where	where	c-crq	where	where	0
somtimes	somtimes	av	sometimes	sometime	0
(	(	(	(	(	0
when	when	c-crq	when	when	0
occasion	occasion	n1	occasion	occasion	0
so	so	av	so	so	0
offered	offered	vvd	offered	offer	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
)	)	)	)	)	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
forced	forced	vvn	forced	force	0
to	to	p-acp	to	to	0
vse	vse	n1	use	use	0
pauishes	pauishes	vvz	pauishes	pauish	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
defence	defence	n1	defence	defence	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
a	a	dt	a	a	0
great	great	j	great	great	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
marke	marke	n1	mark	mark	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
vpon	vpon	p-acp	upon	upon	0
their	their	po32	their	their	0
vesture	vesture	n1	vesture	vesture	0
,	,	,	,	,	0
was	was	vbds	was	be	0
shado	shado	n1	shado	shado	0
∣	∣	sy	∣	∣	0
wed	wed	vvb	wed	wed	0
from	from	p-acp	from	from	0
sight	sight	n1	sighed	sight	0
,	,	,	,	,	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
thought	thought	vvn	thought	think	0
necessarie	necessarie	j	necessary	necessary	0
that	that	cst	that	that	0
their	their	po32	their	their	0
markes	markes	n2	marks	mark	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
also	also	av	also	also	0
laide	laide	vvn	laid	lay	0
vpon	vpon	p-acp	upon	upon	0
their	their	po32	their	their	0
shieldes	shieldes	n2	shields	shield	0
:	:	:	:	:	0
the	the	dt	the	the	0
commanders	commanders	n2	commanders	commander	0
of	of	pp-f	of	of	0
horse-men	horse-men	n2	horsemen	horseman	0
(	(	(	(	(	0
their	their	po32	their	their	0
faces	faces	n2	faces	face	0
being	being	vbg	being	be	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
couered	couered	vvn	covered	cover	0
)	)	)	)	)	0
they	they	pns32	they	they	0
added	added	vvd	added	add	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
crests	crests	n2	crests	crest	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
helmets	helmets	n2	helmets	helmet	0
some	some	d	some	some	0
further	further	jc	further	further	0
distinction	distinction	n1	distinction	distinction	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
better	better	av-jc	better	better	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
so	so	av	so	so	0
knowen	knowen	vvn	known	know	0
by	by	p-acp	by	by	0
:	:	:	:	:	0
thus	thus	av	thus	thus	0
much	much	av-d	much	much	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
ordinance	ordinance	n1	ordinance	ordinance	0
and	and	cc	and	and	0
vse	vse	n1	use	use	0
of	of	pp-f	of	of	0
armorie	armorie	n1	armoury	armoury	0
.	.	.	.	.	1
And	And	cc	And	and	0
hereby	hereby	av	hereby	hereby	0
also	also	av	also	also	0
may	may	vmb	may	may	0
it	it	pn31	it	it	0
appeere	appeere	vvi	appear	appear	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
properly	properly	av-j	properly	proper	0
belong	belong	vvi	belong	belong	0
and	and	cc	and	and	0
appertaine	appertaine	vvi	appertain	appertain	0
,	,	,	,	,	0
namelie	namelie	av	namely	namely	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
Kings	Kings	n2	Kings	king	0
,	,	,	,	,	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
Archbishops	Archbishops	ng1	Archbishop's	archbishop	0
,	,	,	,	,	0
Bishops	Bishops	n2	Bishops	bishop	0
,	,	,	,	,	0
Earles	Earles	n2	Earls	earl	0
,	,	,	,	,	0
Barons	Barons	n2	Barons	baron	0
,	,	,	,	,	0
Lords	Lords	n2	Lords	lord	0
of	of	pp-f	of	of	0
prouinces	prouinces	n2	provinces	province	0
and	and	cc	and	and	0
fees	fees	n2	fees	fee	0
,	,	,	,	,	0
Knights	Knights	n2	Knights	knight	0
,	,	,	,	,	0
officers	officers	n2	officers	officer	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Armie	Armie	n1	Army	army	0
,	,	,	,	,	0
Nauie	Nauie	n1	Navy	navy	0
or	or	cc	or	or	0
peece	peece	n1	piece	piece	0
,	,	,	,	,	0
and	and	cc	and	and	0
generallie	generallie	av-j	generally	general	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
that	that	cst	that	that	0
haue	haue	vhb	have	have	0
charge	charge	n1	charge	charge	0
ouer	ouer	p-acp	over	over	0
bands	bands	n2	bans	band	0
and	and	cc	and	and	0
companies	companies	n2	companies	company	0
of	of	pp-f	of	of	0
soldiers	soldiers	n2	soldiers	soldier	0
.	.	.	.	.	1
And	And	cc	And	and	0
now	now	av	now	now	0
sithence	sithence	a-acp	since	sithence	0
from	from	p-acp	from	from	0
hencefoorth	hencefoorth	av	henceforth	henceforth	0
manie	manie	d	many	many	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
speeches	speeches	n2	speeches	speech	0
will	will	vmb	will	will	0
tend	tend	vvi	tend	tend	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
discouerie	discouerie	n1	discovery	discovery	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
things	things	n2	things	thing	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
take	take	vvb	take	take	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
abused	abused	vvn	abused	abuse	0
,	,	,	,	,	0
erronious	erronious	j	erroneous	erroneous	0
,	,	,	,	,	0
or	or	cc	or	or	0
faultie	faultie	j	faulty	faulty	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
peraduenture	peraduenture	av	peradventure	peradventure	0
not	not	xx	not	not	0
square	square	vvi	square	square	0
in	in	p-acp	in	in	0
opinion	opinion	n1	opinion	opinion	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
no	no	dx	no	no	0
officer	officer	n1	officer	officer	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
authoritie	authoritie	n1	authority	authority	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
haue	haue	vhi	have	have	0
cause	cause	n1	cause	cause	0
to	to	pc-acp	to	to	0
deale	deale	vvi	deal	deal	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
affaires	affaires	n2	affairs	affair	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
therefore	therefore	av	therefore	therefore	0
first	first	ord	first	first	0
beseech	beseech	vvb	beseech	beseech	0
your	your	po22	your	your	0
honors	honors	n2	honours	honour	0
and	and	cc	and	and	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
appertaine	appertaine	vvi	appertain	appertain	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
anie	anie	d	any	any	0
thing	thing	n1	thing	thing	0
shall	shall	vmb	shall	shall	0
passe	passe	vvi	pass	pass	0
my	my	po11	my	my	0
pen	pen	n1	pen	pen	0
which	which	r-crq	which	which	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
offensiue	offensiue	j	offensive	offensive	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
wil	wil	vmb	will	will	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
ceiue	ceiue	vvb	ceiue	ceiue	0
no	no	dx	no	no	0
woorse	woorse	jc	worse	worse	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
then	then	av	then	then	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
these	these	d	these	these	0
mat	mat	n1	mat	mat	0
∣	∣	sy	∣	∣	0
ters	ters	n1	ters	ters	0
of	of	pp-f	of	of	0
armorie	armorie	n1	armoury	armoury	0
into	into	p-acp	into	into	0
question	question	n1	question	question	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ende	ende	n1	end	end	0
that	that	cst	that	that	0
if	if	cs	if	if	0
anie	anie	d	any	any	0
thing	thing	n1	thing	thing	0
be	be	vbb	be	be	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
misse	misse	vvb	miss	miss	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
part	part	n1	part	part	0
thinke	thinke	vvi	think	think	0
that	that	cst	that	that	0
manie	manie	d	many	many	0
things	things	n2	things	thing	0
are	are	vbr	are	be	0
)	)	)	)	)	0
that	that	cst	that	that	0
then	then	cs	then	than	0
the	the	dt	the	the	0
same	same	d	same	same	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
reformed	reformed	vvn	reformed	reform	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
happelie	happelie	av-j	happily	happy	0
I	I	pns11	I	i	0
mistake	mistake	vvb	mistake	mistake	0
,	,	,	,	,	0
that	that	cst	that	that	0
then	then	cs	then	than	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
please	please	vvi	please	please	0
such	such	d	such	such	0
as	as	a-acp	as	as	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
iudgement	iudgement	n1	judgement	judgement	0
or	or	cc	or	or	0
skill	skill	n1	skill	skill	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
iustifie	iustifie	vvi	justify	justify	0
the	the	dt	the	the	0
same	same	d	same	same	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
done	done	vdn	done	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
most	most	av-ds	most	most	0
willinglie	willinglie	av-j	willingly	willing	0
yeeld	yeeld	vvi	yield	yield	0
to	to	p-acp	to	to	0
authoritie	authoritie	n1	authority	authority	0
and	and	cc	and	and	0
rea	rea	fw-la	rea	rea	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
:	:	:	:	:	0
and	and	cc	and	and	0
so	so	av	so	so	0
not	not	xx	not	not	0
speaking	speaking	vvg	speaking	speak	0
but	but	cc-acp	but	but	0
vnder	vnder	p-acp	under	under	0
correction	correction	n1	correction	correction	0
,	,	,	,	,	0
I	I	pns11	I	i	0
saie	saie	vvb	say	say	0
that	that	cst	that	that	0
first	first	ord	first	first	0
I	I	pns11	I	i	0
find	find	vvb	find	find	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
conceiue	conceiue	vvb	conceive	conceive	0
)	)	)	)	)	0
some	some	d	some	some	0
blame	blame	n1	blame	blame	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
imputed	imputed	vvn	imputed	impute	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
which	which	r-crq	which	which	0
be	be	vbb	be	be	0
professed	professed	vvn	professed	profess	0
soldiers	soldiers	n2	soldiers	soldier	0
,	,	,	,	,	0
that	that	cst	that	that	0
where	where	c-crq	where	where	0
your	your	po22	your	your	0
ancestors	ancestors	n2	ancestors	ancestor	0
and	and	cc	and	and	0
al	al	d	all	all	0
others	others	n2-jn	others	other	0
general	general	j	general	general	0
∣	∣	sy	∣	∣	0
lie	lie	vvb	lie	lie	0
did	did	vdd	did	do	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
standards	standards	n2	standards	standard	0
,	,	,	,	,	0
banners	banners	n2	banners	banner	0
,	,	,	,	,	0
and	and	cc	and	and	0
pennons	pennons	n2	pennons	pennon	0
shew	shew	vvb	show	show	0
foorth	foorth	av	forth	forth	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
viewe	viewe	n1	view	view	0
and	and	cc	and	and	0
face	face	n1	face	face	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
enimie	enimie	n1	enemy	enemy	0
,	,	,	,	,	0
certaine	certaine	j	certain	certain	0
faire	faire	j	fair	fair	0
,	,	,	,	,	0
ancient	ancient	j	ancient	ancient	0
,	,	,	,	,	0
and	and	cc	and	and	0
knowne	knowne	j-vvn	known	know	0
marks	marks	n2	marks	mark	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
their	their	po32	their	their	0
elders	elders	n2-jn	elders	elder	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
had	had	vhd	had	have	0
vsuallie	vsuallie	av-j	usually	usual	0
before	before	p-acp	before	before	0
time	time	n1	time	time	0
carried	carried	vvd	carried	carry	0
,	,	,	,	,	0
or	or	cc	or	or	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
themselues	themselues	px32	themselves	themselves	0
had	had	vhn	had	have	0
then	then	av	then	then	0
taken	taken	vvn	taken	take	0
(	(	(	(	(	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
but	but	p-acp	but	but	0
then	then	av	then	then	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
rising	rising	j-vvg	rising	rise	0
age	age	n1	age	age	0
)	)	)	)	)	0
wherby	wherby	c-crq	whereby	whereby	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
people	people	n1	people	people	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
good	good	j	good	good	0
∣	∣	sy	∣	∣	0
lie	lie	n1	lie	lie	0
and	and	cc	and	and	0
decent	decent	j	decent	decent	0
order	order	n1	order	order	0
conducted	conducted	vvn	conducted	conduct	0
and	and	cc	and	and	0
led	led	vvn	led	lead	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
enimies	enimies	n2	enemies	enemy	0
verie	verie	av	very	very	0
much	much	av-d	much	much	0
terrified	terrified	vvn	terrified	terrify	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
see	see	vvi	see	see	0
those	those	d	those	those	0
marks	marks	n2	marks	mark	0
shewed	shewed	vvd	showed	show	0
foorth	foorth	av	forth	forth	0
,	,	,	,	,	0
the	the	dt	the	the	0
owners	owners	n2	owners	owner	0
whereof	whereof	c-crq	whereof	whereof	0
had	had	vhd	had	have	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
memories	memories	n2	memories	memory	0
by	by	p-acp	by	by	0
plaine	plaine	j	plain	plain	0
feat	feat	n1	feat	feat	0
of	of	pp-f	of	of	0
armes	armes	n2	arms	arm	0
ouerthrowne	ouerthrowne	vvn	overthrown	overthrow	0
their	their	po32	their	their	0
parents	parents	n2	parents	parent	0
,	,	,	,	,	0
or	or	cc	or	or	0
happely	happely	av-j	happily	happy	0
themselues	themselues	px32	themselves	themselves	0
,	,	,	,	,	0
beaten	beaten	j-vvn	beaten	beat	0
them	them	pno32	them	they	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fielde	fielde	n1	field	field	0
,	,	,	,	,	0
razed	razed	vvn	razed	raze	0
downe	downe	a-acp	down	down	0
their	their	po32	their	their	0
castels	castels	n2	castles	castle	0
and	and	cc	and	and	0
fortresses	fortresses	n2	fortresses	fortress	0
,	,	,	,	,	0
sacked	sacked	vvd	sacked	sack	0
their	their	po32	their	their	0
townes	townes	n2	towns	town	0
and	and	cc	and	and	0
cities	cities	n2	cities	city	0
,	,	,	,	,	0
wasted	wasted	vvn	wasted	waste	0
and	and	cc	and	and	0
spoiled	spoiled	vvd	spoiled	spoil	0
their	their	po32	their	their	0
countries	countries	n2	countries	country	0
,	,	,	,	,	0
ranso	ranso	fw-la	ranso	ranso	0
∣	∣	sy	∣	∣	0
med	med	vvn-u	med	m	0
their	their	po32	their	their	0
people	people	n1	people	people	0
,	,	,	,	,	0
and	and	cc	and	and	0
generally	generally	av-j	generally	general	0
so	so	av	so	so	0
daunted	daunted	vvn	daunted	daunt	0
and	and	cc	and	and	0
amazed	amazed	vvd	amazed	amaze	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
sometimes	sometimes	av	sometime	sometime	0
found	found	vvn	found	find	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
true	true	j	true	true	0
,	,	,	,	,	0
that	that	cst	that	that	0
verie	verie	av	very	very	0
bare	bare	j	bore	bare	0
names	names	n2	names	name	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
valiant	valiant	j	valiant	valiant	0
persons	persons	n2	persons	person	0
ouercame	ouercame	vvd	overcame	overcome	0
whole	whole	j-jn	whole	whole	0
armies	armies	n2	armies	army	0
.	.	.	.	.	1
I	I	pns11	I	i	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
but	but	cc-acp	but	but	0
blame	blame	vvi	blame	blame	0
you	you	pn22	you	you	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
sorts	sorts	n2	sorts	sort	0
which	which	r-crq	which	which	0
shall	shall	vmb	shall	shall	0
make	make	vvi	make	make	0
choise	choise	n1	choice	choice	0
of	of	pp-f	of	of	0
banners	banners	n2	banners	banner	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
call	call	vvb	call	call	0
co	co	vvn	counterfeit	continue	0
∣	∣	sy	∣	∣	0
lors	lors	fw-fr	lors	lors	0
)	)	)	)	)	0
so	so	av	so	so	0
curtein	curtein	n1	curtain	curtain	0
like	like	av-j	like	like	0
and	and	cc	and	and	0
so	so	av	so	so	0
far	far	av-j	far	far	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
due	due	j-jn	due	due	0
order	order	n1	order	order	0
of	of	pp-f	of	of	0
Ancient	Ancient	j	Ancient	ancient	0
bea	bea	fw-mi	bea	bea	0
∣	∣	sy	∣	∣	0
ring	ring	n1	ring	ring	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
parts	parts	n2	parts	part	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
descended	descended	vvn	descended	descend	0
from	from	p-acp	from	from	0
An	An	dt	And	a	0
∣	∣	sy	∣	∣	0
cestors	cestors	n2	cestors	cestor	0
of	of	pp-f	of	of	0
marke	marke	n1	mark	mark	0
,	,	,	,	,	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
glad	glad	j	glad	glad	0
to	to	pc-acp	to	to	0
heare	heare	vvi	hear	hear	0
any	any	d	any	any	0
reason	reason	n1	reason	reason	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
what	what	r-crq	what	what	0
end	end	n1	end	end	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
lay	lay	vvi	lay	lay	0
the	the	dt	the	the	0
same	same	d	same	same	0
a	a	dt	a	a	0
side	side	n1	side	side	0
,	,	,	,	,	0
and	and	cc	and	and	0
make	make	vvi	make	make	0
choise	choise	n1	choice	choice	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
cur	cur	n1	cur	cur	0
∣	∣	sy	∣	∣	0
tein	tein	vvb	tein	tein	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
place	place	n1	place	place	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
And	And	cc	And	and	0
you	you	pn22	you	you	0
others	others	ng2-jn	others	other	0
(	(	(	(	(	0
whose	whose	r-crq	whose	who	0
wisedome	wisedome	n1	wisdom	wisdom	0
and	and	cc	and	and	0
valure	valure	n1	valour	valour	0
haue	haue	vhb	have	have	0
gained	gained	vvn	gained	gain	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
reputation	reputation	n1	reputation	reputation	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
charge	charge	n1	charge	charge	0
)	)	)	)	)	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
gladly	gladly	av-j	gladly	glad	0
also	also	av	also	also	0
heare	heare	vvi	hear	hear	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
what	what	r-crq	what	what	0
should	should	vmd	should	shall	0
moue	moue	vvi	move	move	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
some	some	d	some	some	0
conuenient	conuenient	j	convenient	convenient	0
marke	marke	n1	mark	mark	0
,	,	,	,	,	0
such	such	d	such	such	0
a	a	dt	a	a	0
one	one	crd	one	one	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
meete	meete	j	meet	meet	0
by	by	p-acp	by	by	0
authority	authority	n1	authority	authority	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
gaine	gaine	vvi	gain	gain	0
an	an	dt	and	a	0
honor	honor	n1	honour	honour	0
,	,	,	,	,	0
both	both	av-d	both	both	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
and	and	cc	and	and	0
your	your	po22	your	your	0
posteritie	posteritie	n1	posterity	posterity	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
good	good	j	good	good	0
vsage	vsage	n1	usage	usage	0
thereof	thereof	av	thereof	thereof	0
much	much	av-d	much	much	0
enlarge	enlarge	vvi	enlarge	enlarge	0
the	the	dt	the	the	0
reputation	reputation	n1	reputation	reputation	0
,	,	,	,	,	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
by	by	p-acp	by	by	0
