YOur	YOur	po22	YOur	your	0
parts	parts	n2	parts	part	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
recal	recal	vvi	recall	recall	0
your	your	po22	your	your	0
minde	minde	n1	mind	mind	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
the	the	dt	the	the	0
ge	ge	zz	ge	ge	0
∣	∣	sy	∣	∣	0
neration	neration	n1	neration	neration	0
and	and	cc	and	and	0
beginning	beginning	n1	beginning	beginning	0
of	of	pp-f	of	of	0
Insects	Insects	vvz	Insects	insect	0
,	,	,	,	,	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
weigh	weigh	vvi	weigh	weigh	0
the	the	dt	the	the	0
various	various	j	various	various	0
transmutations	transmutations	n2	transmutations	transmutation	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
undergoe	undergoe	vvb	undergo	undergo	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
Worms	Worms	n2	Worms	worm	0
into	into	p-acp	into	into	0
Flies	Flies	n2	Flies	fly	0
;	;	;	;	;	0
of	of	pp-f	of	of	0
Catterpillers	Catterpillers	n2	Caterpillars	caterpillar	0
(	(	(	(	(	0
the	the	dt	the	the	0
several	several	j	several	several	0
species	species	n2	species	species	0
whereof	whereof	c-crq	whereof	whereof	0
have	have	vhb	have	have	0
their	their	po32	their	their	0
original	original	n-jn	original	original	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
corruption	corruption	n1	corruption	corruption	0
of	of	pp-f	of	of	0
several	several	j	several	several	0
vegetables	vegetables	n2-jn	vegetables	vegetable	0
)	)	)	)	)	0
into	into	p-acp	into	into	0
Chrysallides	Chrysallides	np1	Chrysallides	Chrysallides	0
,	,	,	,	,	0
(	(	(	(	(	0
that	that	cst	that	that	0
shine	shine	vvb	shine	shine	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
leaves	leaves	n2	leaves	leaf	0
of	of	pp-f	of	of	0
gold	gold	n1	gold	gold	0
were	were	vbdr	were	be	0
laid	laid	vvn	laid	lay	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
)	)	)	)	)	0
and	and	cc	and	and	0
Butterflies	Butterflies	n2	Butterflies	butterfly	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
egges	egges	n2	eggs	egg	0
again	again	av	again	again	0
produce	produce	vvi	produce	produce	0
an	an	dt	and	a	0
off-spring	off-spring	n1	offspring	offspring	0
like	like	av-j	like	like	0
Worms	Worms	n2	Worms	worm	0
,	,	,	,	,	0
Nature	Nature	n1	Nature	nature	0
acting	acting	vvg	acting	act	0
successively	successively	av-j	successively	successive	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
circle	circle	n1	circle	circle	0
,	,	,	,	,	0
and	and	cc	and	and	0
constantly	constantly	av-j	constantly	constant	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
perpe	perpe	vvi	perpe	perpe	0
∣	∣	sy	∣	∣	0
tual	tual	n1	tual	tual	0
motion	motion	n1	motion	motion	0
running	running	vvg	running	run	0
back	back	av	back	back	0
into	into	p-acp	into	into	0
her	her	po31	her	her	0
self	self	n1	self	self	0
:	:	:	:	:	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
doubtless	doubtless	av-j	doubtless	doubtless	0
enter	enter	vvi	enter	enter	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
large	large	j	large	large	0
field	field	n1	field	field	0
of	of	pp-f	of	of	0
Philosophy	Philosophy	n1	Philosophy	philosophy	0
concerning	concerning	vvg	concerning	concern	0
three	three	crd	three	three	0
Kingdoms	Kingdoms	n2	Kingdoms	kingdom	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
universal	universal	j	universal	universal	0
spirit	spirit	n1	spirit	spirit	0
,	,	,	,	,	0
(	(	(	(	(	0
the	the	dt	the	the	0
Vegetable	Vegetable	j-jn	Vegetable	vegetable	0
,	,	,	,	,	0
Ani	Ani	np1	Ani	Ani	0
∣	∣	sy	∣	∣	0
mal	mal	fw-fr	mal	mal	0
,	,	,	,	,	0
and	and	cc	and	and	0
Mineral	Mineral	n1	Mineral	mineral	0
)	)	)	)	)	0
equally	equally	av-j	equally	equal	0
penetrating	penetrating	vvg	penetrating	penetrate	0
,	,	,	,	,	0
replenishing	replenishing	n-vvg	replenishing	replenish	0
,	,	,	,	,	0
and	and	cc	and	and	0
governing	governing	vvg	governing	govern	0
,	,	,	,	,	0
and	and	cc	and	and	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
power	power	n1	power	power	0
and	and	cc	and	and	0
activity	activity	n1	activity	activity	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
introducing	introducing	vvg	introducing	introduce	0
divers	divers	j	diverse	diverse	0
forms	forms	n2	forms	form	0
into	into	p-acp	into	into	0
beings	beings	n2	beings	being	0
that	that	cst	that	that	0
pertain	pertain	vvb	pertain	pertain	0
to	to	p-acp	to	to	0
each	each	d	each	each	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
cording	cording	vvg	cording	cord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
disposition	disposition	n1	disposition	disposition	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
:	:	:	:	:	0
also	also	av	also	also	0
the	the	dt	the	the	0
commerce	commerce	n1	commerce	commerce	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
sublunary	sublunary	j	sublunary	sublunary	0
bodies	bodies	n2	bodies	body	0
amongst	amongst	p-acp	among	among	0
themselves	themselves	px32	themselves	themselves	0
will	will	vmb	will	will	0
exercise	exercise	vvi	exercise	exercise	0
your	your	po22	your	your	0
contemplation	contemplation	n1	contemplation	contemplation	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
though	though	cs	though	though	0
oft	oft	av	oft	oft	0
times	times	n2	times	time	0
they	they	pns32	they	they	0
seem	seem	vvb	seem	seem	0
to	to	pc-acp	to	to	0
fight	fight	vvi	fight	fight	0
one	one	pi	one	one	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
face	face	n1	face	face	0
to	to	p-acp	to	to	0
face	face	n1	face	face	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
they	they	pns32	they	they	0
agree	agree	vvb	agree	agree	0
in	in	p-acp	in	in	0
one	one	pi	one	one	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
one	one	crd	one	one	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
all	all	d	all	all	0
and	and	cc	and	and	0
each	each	d	each	each	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
borrow	borrow	vvi	borrow	borrow	0
something	something	pi	something	something	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
Animals	Animals	n2	Animals	animal	0
and	and	cc	and	and	0
Plants	Plants	n2	Plants	plant	0
be	be	vbb	be	be	0
trans	trans	ng1	trans	trans	0
∣	∣	sy	∣	∣	0
muted	muted	vvn	muted	mute	0
,	,	,	,	,	0
why	why	q-crq	why	why	0
should	should	vmd	should	shall	0
that	that	d	that	that	0
be	be	vbi	be	be	0
denied	denied	vvn	denied	deny	0
to	to	p-acp	to	to	0
Metals	Metals	n2	Metals	metal	0
?	?	?	?	?	0
which	which	r-crq	which	which	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
many	many	d	many	many	0
genuine	genuine	j	genuine	genuine	0
Mini	Mini	np1	Mini	Mini	0
∣	∣	sy	∣	∣	0
sters	sters	n1	sters	sters	0
and	and	cc	and	and	0
legitimate	legitimate	j	legitimate	legitimate	0
helpers	helpers	n2	helpers	helper	0
of	of	pp-f	of	of	0
Nature	Nature	n1	Nature	nature	0
boast	boast	vvi	boast	boast	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
without	without	p-acp	without	without	0
reason	reason	n1	reason	reason	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
can	can	vmb	can	can	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
by	by	p-acp	by	by	0
Art	Art	n1	Art	art	0
:	:	:	:	:	0
and	and	cc	and	and	0
that	that	cst	that	that	0
only	only	av-j	only	only	0
by	by	p-acp	by	by	0
removing	removing	vvg	removing	remove	0
of	of	pp-f	of	of	0
impediments	impediments	n2	impediments	impediment	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
convenient	convenient	j	convenient	convenient	0
application	application	n1	application	application	0
together	together	av	together	together	0
of	of	pp-f	of	of	0
actives	actives	n2	actives	active	0
and	and	cc	and	and	0
passives	passives	n2	passives	passive	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
done	done	vdn	done	do	0
,	,	,	,	,	0
the	the	dt	the	the	0
Philosopher	Philosopher	n1	Philosopher	philosopher	0
leaves	leaves	vvz	leaves	leave	0
the	the	dt	the	the	0
wholework	wholework	n1	wholework	wholework	0
to	to	p-acp	to	to	0
Nature	Nature	n1	Nature	nature	0
only	only	av-j	only	only	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
gentle	gentle	j	gentle	gentle	0
outward	outward	j	outward	outward	0
heat	heat	n1	heat	heat	0
,	,	,	,	,	0
being	being	vbg	being	be	0
helped	helped	vvn	helped	help	0
without	without	p-acp	without	without	0
too	too	av	too	too	0
much	much	d	much	much	0
haste	haste	n1	haste	haste	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
raise	raise	vvi	raise	raise	0
up	up	a-acp	up	up	0
an	an	dt	and	a	0
internal	internal	j	internal	internal	0
fire	fire	n1	fire	fire	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Workmaster	Workmaster	n1	Workmaster	workmaster	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Elixir	Elixir	n1	Elixir	elixir	0
that	that	cst	that	that	0
must	must	vmb	must	must	0
procure	procure	vvi	procure	procure	0
health	health	n1	health	health	0
and	and	cc	and	and	0
riches	riches	n2	riches	riches	0
:	:	:	:	:	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
hisse	hisse	vvi	hiss	hiss	0
out	out	av	out	out	0
Asses	Asses	n2	Asses	ass	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
triumphing	triumphing	vvg	triumphing	triumph	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lions	Lions	ng1	Lions	lion	0
skin	skin	n1	skin	skin	0
,	,	,	,	,	0
erect	erect	vvb	erect	erect	0
a	a	dt	a	a	0
tumultuous	tumultuous	j	tumultuous	tumultuous	0
and	and	cc	and	and	0
confused	confused	j-vvn	confused	confuse	0
furniture	furniture	n1	furniture	furniture	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Laboratories	Laboratories	n2	Laboratories	laboratory	0
,	,	,	,	,	0
and	and	cc	and	and	0
dig	dig	vvi	dig	dig	0
forth	forth	av	forth	forth	0
all	all	d	all	all	0
things	things	n2	things	thing	0
under	under	p-acp	under	under	0
ground	ground	n1	ground	ground	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
very	very	j	very	very	0
bottoms	bottoms	n2	bottoms	bottom	0
of	of	pp-f	of	of	0
Mines	Mines	n2	Mines	mine	0
,	,	,	,	,	0
and	and	cc	and	and	0
melt	melt	vvi	melt	melt	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
fire	fire	n1	fire	fire	0
,	,	,	,	,	0
being	being	vbg	being	be	0
desirous	desirous	j	desirous	desirous	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
trial	trial	n1	trial	trial	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
own	own	d	own	own	0
dreams	dreams	n2	dreams	dream	0
.	.	.	.	.	1
Their	Their	po32	Their	their	0
Patrimonies	Patrimonies	n2	Patrimonies	patrimony	0
they	they	pns32	they	they	0
together	together	av	together	together	0
pack	pack	vvb	pack	pack	0
,	,	,	,	,	0
Plying	Plying	vvg	Plying	ply	0
their	their	po32	their	their	0
hidden	hidden	j-vvn	hidden	hide	0
work	work	n1	work	work	0
with	with	p-acp	with	with	0
Coles	Coles	n2	Coals	coal	0
full	full	j	full	full	0
black	black	j-jn	black	black	0
,	,	,	,	,	0
When	When	c-crq	When	when	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
spent	spent	vvn	spent	spend	0
,	,	,	,	,	0
and	and	cc	and	and	0
labour'd	labour'd	vvd	laboured	labour	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
vain	vain	j	vain	vain	0
,	,	,	,	,	0
Nothing	Nothing	pix	Nothing	nothing	0
they	they	pns32	they	they	0
finde	finde	vvb	find	find	0
,	,	,	,	,	0
nothing	nothing	pix	nothing	nothing	0
they	they	pns32	they	they	0
seek	seek	vvb	seek	seek	0
again	again	av	again	again	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
passing	passing	vvg	passing	pass	0
over	over	p-acp	over	over	0
these	these	d	these	these	0
blowers	blowers	n2	blowers	blower	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Ashes	Ashes	n2	Ashes	ash	0
,	,	,	,	,	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
be	be	vbb	be	be	0
pleased	pleased	vvn	pleased	please	0
to	to	p-acp	to	to	0
reason	reason	n1	reason	reason	0
deeper	deeper	avc-jn	deeper	deep	0
concer	concer	fw-fr	concer	concer	0
∣	∣	sy	∣	∣	0
ning	ning	n-vvg	ning	ning	0
Insects	Insects	vvz	Insects	insect	0
;	;	;	;	;	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
finde	finde	vvi	find	find	0
what	what	r-crq	what	what	0
will	will	vmb	will	will	0
exercise	exercise	vvi	exercise	exercise	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Monarchical	Monarchical	j	Monarchical	monarchical	0
government	government	n1	government	government	0
of	of	pp-f	of	of	0
Bees	Bees	n2	Bees	bee	0
,	,	,	,	,	0
the	the	dt	the	the	0
Democratical	Democratical	j	Democratical	democratical	0
of	of	pp-f	of	of	0
Ants	Ants	n2	Ants	ant	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
oeconomical	oeconomical	j	economical	economical	0
providence	providence	n1	providence	providence	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
both	both	d	both	both	0
:	:	:	:	:	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
in	in	p-acp	in	in	0
gathering	gathering	vvg	gathering	gather	0
and	and	cc	and	and	0
laying	laying	vvg	laying	lay	0
up	up	a-acp	up	up	0
Wax	Wax	n1	Wax	wax	0
and	and	cc	and	and	0
Hony	Hony	n1	Honey	honey	0
:	:	:	:	:	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
in	in	p-acp	in	in	0
replenishing	replenishing	n-vvg	replenishing	replenish	0
her	her	pno31	her	she	0
granaries	granaries	n2	granaries	granary	0
,	,	,	,	,	0
and	and	cc	and	and	0
biting	biting	vvg	biting	bite	0
asunder	asunder	av	asunder	asunder	0
the	the	dt	the	the	0
grains	grains	n2	grains	grain	0
of	of	pp-f	of	of	0
corn	corn	n1	corn	corn	0
at	at	p-acp	at	at	0
that	that	d	that	that	0
end	end	n1	end	end	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
spring	spring	vvb	spring	spring	0
forth	forth	av	forth	forth	0
,	,	,	,	,	0
lest	lest	cs	lest	lest	0
the	the	dt	the	the	0
provision	provision	n1	provision	provision	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
gathered	gathered	vvn	gathered	gather	0
with	with	p-acp	with	with	0
hard	hard	j	hard	hard	0
labour	labour	n1	labour	labour	0
,	,	,	,	,	0
and	and	cc	and	and	0
laid	laid	vvd	laid	lay	0
up	up	a-acp	up	up	0
for	for	p-acp	for	for	0
winter	winter	n1	winter	winter	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
force	force	n1	force	force	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
imbred	imbred	j-vvn	imbred	imbr	0
heat	heat	n1	heat	heat	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
work-house	work-house	n1	workhouse	workhouse	0
under	under	p-acp	under	under	0
ground	ground	n1	ground	ground	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
hot	hot	j	hight	hot	0
whilest	whilest	cs	whilst	while	0
the	the	dt	the	the	0
Winter	Winter	n1	Winter	winter	0
lasts	lasts	vvz	lasts	last	0
)	)	)	)	)	0
should	should	vmd	should	shall	0
cor	cor	fw-la	cor	cor	0
∣	∣	sy	∣	∣	0
rupt	rupt	vvi	rupt	rupt	0
,	,	,	,	,	0
being	being	vbg	being	be	0
spoyled	spoyled	vvn	spoiled	spoil	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
sudden	sudden	j	sudden	sudden	0
production	production	n1	production	production	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
plague	plague	n1	plague	plague	0
arising	arising	vvg	arising	arise	0
,	,	,	,	,	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
fa	fa	zz	fa	fa	0
∣	∣	sy	∣	∣	0
mine	mine	vvb	mine	mine	0
overspreading	overspreading	vvg	overspreading	overspread	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
destroy	destroy	vvi	destroy	destroy	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
nest	nest	n1	nest	nest	0
.	.	.	.	.	1
Nor	Nor	ccx	Nor	nor	0
can	can	vmb	can	can	0
you	you	pn22	you	you	0
lightly	lightly	av-j	lightly	light	0
pass	pass	vvb	pass	pass	0
over	over	p-acp	over	over	0
the	the	dt	the	the	0
Architecture	Architecture	n1	Architecture	architecture	0
in	in	p-acp	in	in	0
framing	framing	vvg	framing	frame	0
the	the	dt	the	the	0
cells	cells	n2	cells	cell	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
combs	combs	n2	combs	comb	0
of	of	pp-f	of	of	0
wax	wax	n1	wax	wax	0
,	,	,	,	,	0
mathematically	mathematically	av-j	mathematically	mathematical	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
exact	exact	j	exact	exact	0
Hexagon	Hexagon	n1	Hexagon	hexagon	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hollow	hollow	j-jn	hollow	hollow	0
places	places	n2	places	place	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Wasps	Wasps	ng1	Wasps	wasp	0
nest	nest	n1	nest	nest	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
various	various	j	various	various	0
chambers	chambers	n2	chambers	chamber	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Ant-hill	Ant-hill	n1	Anthill	anthill	0
,	,	,	,	,	0
and	and	cc	and	and	0
winding	winding	j-vvg	winding	wind	0
Meanders	Meanders	n2	Meanders	meander	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
joyning	joyning	vvg	joining	join	0
together	together	av	together	together	0
whereof	whereof	c-crq	whereof	whereof	0
he	he	pns31	he	he	0
saw	saw	vvd	saw	see	0
granaries	granaries	n2	granaries	granary	0
,	,	,	,	,	0
chambers	chambers	n2	chambers	chamber	0
,	,	,	,	,	0
hospitals	hospitals	n2	hospitals	hospital	0
,	,	,	,	,	0
places	places	n2	places	place	0
of	of	pp-f	of	of	0
burial	burial	n1	burial	burial	0
,	,	,	,	,	0
besides	besides	p-acp	beside	beside	0
the	the	dt	the	the	0
innumerable	innumerable	j	innumerable	innumerable	0
endowments	endowments	n2	endowments	endowment	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
indefatigable	indefatigable	j	indefatigable	indefatigable	0
creatures	creatures	n2	creatures	creature	0
,	,	,	,	,	0
their	their	po32	their	their	0
functions	functions	n2	functions	function	0
and	and	cc	and	and	0
labours	labours	n2	labours	labour	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
admire	admire	vvi	admire	admire	0
or	or	cc	or	or	0
praise	praise	vvi	praise	praise	0
them	them	pno32	them	they	0
sufficient	sufficient	j	sufficient	sufficient	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
had	had	vhd	had	have	0
spent	spent	vvn	spent	spend	0
a	a	dt	a	a	0
long	long	j	long	long	0
time	time	n1	time	time	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
contemplation	contemplation	n1	contemplation	contemplation	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
thinking	thinking	vvg	thinking	think	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
work	work	n1	work	work	0
worth	worth	j	worth	worth	0
his	his	po31	his	his	0
pains	pains	n2	pains	pain	0
,	,	,	,	,	0
his	his	po31	his	his	0
whole	whole	j-jn	whole	whole	0
life	life	n1	life	life	0
past	past	p-acp	passed	past	0
being	being	vbg	being	be	0
employed	employed	vvn	employed	employ	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
negligent	negligent	j	negligent	negligent	0
and	and	cc	and	and	0
very	very	j	very	very	0
idle	idle	j	idle	idle	0
business	business	n1	business	business	0
.	.	.	.	.	1
Silk-worms	Silk-worms	n2	Silkworms	silkworm	0
,	,	,	,	,	0
all	all	d	all	all	0
Caterpillars	Caterpillars	n2	Caterpillars	caterpillar	0
,	,	,	,	,	0
and	and	cc	and	and	0
Spiders	Spiders	n2	Spiders	spider	0
,	,	,	,	,	0
shew	shew	vvb	show	show	0
their	their	po32	their	their	0
art	art	n1	art	art	0
in	in	p-acp	in	in	0
spinning	spinning	vvg	spinning	spin	0
,	,	,	,	,	0
making	making	vvg	making	make	0
snares	snares	n2	snares	snare	0
for	for	p-acp	for	for	0
Flies	Flies	n2	Flies	fly	0
,	,	,	,	,	0
and	and	cc	and	and	0
pitching	pitching	vvg	pitching	pitch	0
their	their	po32	their	their	0
nets	nets	n2	nets	net	0
to	to	pc-acp	to	to	0
provide	provide	vvi	provide	provide	0
themselves	themselves	px32	themselves	themselves	0
victuals	victuals	n2	victuals	victual	0
.	.	.	.	.	1
The	The	dt	The	the	0
Wood-worms	Wood-worms	n2	Wood-worms	wood-worm	0
pra	pra	fw-la	pra	pra	0
∣	∣	sy	∣	∣	0
ctise	ctise	vvb	ctise	ctise	0
graving	graving	vvg	graving	grave	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
rasp	rasp	n1	rasp	rasp	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
mouthes	mouthes	n2	mouths	mouth	0
piercing	piercing	vvg	piercing	pierce	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
timber	timber	n1	timber	timber	0
:	:	:	:	:	0
Ants	Ants	n2	Ants	ant	0
and	and	cc	and	and	0
Bees	Bees	n2	Bees	bee	0
,	,	,	,	,	0
amongst	amongst	p-acp	among	among	0
other	other	n-jn	other	other	0
Insects	Insects	vvz	Insects	insect	0
,	,	,	,	,	0
will	will	vmb	will	will	0
teach	teach	vvi	teach	teach	0
men	men	n2	men	man	0
piety	piety	n1	piety	piety	0
toward	toward	p-acp	towards	towards	0
old	old	j	old	old	0
men	men	n2	men	man	0
,	,	,	,	,	0
tired	tired	vvn	tired	tire	0
,	,	,	,	,	0
sick	sick	j	sick	sick	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
own	own	d	own	own	0
children	children	n2	children	child	0
:	:	:	:	:	0
Oyl	Oyl	n1	Oil	oil	0
Beetles	Beetles	n2	Beetles	beetle	0
sacred	sacred	j	sacred	sacred	0
to	to	p-acp	to	to	0
Apollo	Apollo	np1	Apollo	Apollo	0
,	,	,	,	,	0
will	will	vmb	will	will	0
teach	teach	vvi	teach	teach	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
love	love	vvi	love	love	0
their	their	po32	their	their	0
off-spring	off-spring	n1	offspring	offspring	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
never	never	av-x	never	never	0
cease	cease	vvb	cease	cease	0
for	for	p-acp	for	for	0
28	28	crd	28	28	0
daies	daies	n2	days	day	0
to	to	pc-acp	to	to	0
rowl	rowl	vvi	roll	roll	0
up	up	a-acp	up	up	0
and	and	cc	and	and	0
down	down	a-acp	down	down	0
a	a	dt	a	a	0
dung-pil	dung-pil	j	dung-pil	dung-pil	0
,	,	,	,	,	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
receptacle	receptacle	n1	receptacle	receptacle	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
seed	seed	n1	seed	seed	0
)	)	)	)	)	0
from	from	p-acp	from	from	0
East	East	n1	East	east	0
to	to	p-acp	to	to	0
West	West	n1	West	west	0
,	,	,	,	,	0
following	following	vvg	following	follow	0
the	the	dt	the	the	0
Suns	Suns	ng1	Suns	sun	0
motion	motion	n1	motion	motion	0
,	,	,	,	,	0
until	until	c-acp	until	until	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
fit	fit	j	fit	fit	0
to	to	pc-acp	to	to	0
hide	hide	vvi	hide	hide	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
production	production	n1	production	production	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
young	young	j	young	young	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
space	space	n1	space	space	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Lunar	Lunar	j	Lunar	lunar	0
moneth	moneth	n1	month	month	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
nature	nature	n1	nature	nature	0
hath	hath	vhz	hath	have	0
assigned	assigned	vvn	assigned	assign	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
forming	forming	n-vvg	forming	form	0
,	,	,	,	,	0
and	and	cc	and	and	0
excluding	excluding	vvg	excluding	exclude	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Worm	Worm	n1	Worm	worm	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
shall	shall	vmb	shall	shall	0
at	at	p-acp	at	at	0
length	length	n1	length	length	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
come	come	vvi	come	come	0
a	a	dt	a	a	0
Fly	Fly	n1	Fly	fly	0
.	.	.	.	.	1
Here	Here	av	Here	here	0
take	take	vvb	take	take	0
notice	notice	n1	notice	notice	0
that	that	cst	that	that	0
the	the	dt	the	the	0
male	male	j-jn	male	male	0
hath	hath	vhz	hath	have	0
a	a	dt	a	a	0
prolifick	prolifick	n1	prolific	prolific	0
seed	seed	n1	seed	seed	0
without	without	p-acp	without	without	0
help	help	n1	help	help	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fe	fe	zz	fe	fe	0
∣	∣	sy	∣	∣	0
male	male	n1	male	mail	0
,	,	,	,	,	0
and	and	cc	and	and	0
can	can	vmb	can	can	0
generate	generate	vvi	generate	generate	0
by	by	p-acp	by	by	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
